idx,true_label,pred_label,L0 (before),L0 (after),L2 (before),L2 (after),epsilon
2562,9,7,517,27,4.616504167,2.818017496,"0,1"
2579,9,7,496,15,5.029659054,2.758145463,"0,1"
2595,9,7,499,14,4.719244102,2.000826434,"0,1"
2600,9,7,561,5,4.42701851,1.698654962,"0,1"
2613,9,7,517,4,4.96584567,1.889813646,"0,1"
2633,9,7,519,13,5.551100559,2.336563919,"0,1"
2640,9,7,571,18,5.264755176,2.893360335,"0,1"
2643,9,7,479,17,4.750989698,2.574945082,"0,1"
2649,9,7,489,11,4.703651432,1.90835795,"0,1"
2677,9,7,519,13,5.111865113,2.391986493,"0,1"
2696,9,7,578,10,5.882773841,2.356618042,"0,1"
2697,9,7,513,27,5.607612775,3.316450904,"0,1"
2702,9,7,569,35,6.306650524,3.928047589,"0,1"
2703,9,7,485,20,5.101063959,2.616929475,"0,1"
2712,9,7,498,13,4.340687575,2.118917556,"0,1"
2722,9,7,574,10,4.91634908,2.103405269,"0,1"
2728,9,7,494,7,5.396961852,1.839341105,"0,1"
2763,9,7,554,20,5.813546603,2.995033695,"0,1"
2764,9,7,546,5,3.995920642,1.116008431,"0,1"
2779,9,7,546,19,5.210326009,2.914327122,"0,1"
2787,9,7,543,31,5.561000023,2.757250412,"0,1"
2793,9,7,517,19,5.48316777,2.830057812,"0,1"
2795,9,7,512,46,5.619044072,3.777140413,"0,1"
2797,9,7,495,23,5.048131275,2.746008252,"0,1"
2798,9,7,549,21,5.731849812,2.996304272,"0,1"
2804,9,7,578,18,5.30370229,2.616050773,"0,1"
2815,9,7,578,30,5.88304179,3.353136103,"0,1"
2821,9,7,549,30,5.360681038,3.372640218,"0,1"
2860,9,7,549,19,4.10382929,2.45302503,"0,1"
2911,9,7,522,25,5.514254012,3.184453778,"0,1"
2924,9,7,509,17,5.190631255,2.486011615,"0,1"
2934,9,7,566,29,6.601817233,3.35521079,"0,1"
2953,9,7,517,17,4.876183203,2.459292572,"0,1"
2956,9,7,510,17,4.968672331,2.395288853,"0,1"
2973,9,7,524,17,4.470696593,2.259613152,"0,1"
2989,9,7,535,7,4.749213901,1.730434094,"0,1"
2997,9,7,512,7,4.800647143,1.915552808,"0,1"
3000,9,7,543,19,5.946174045,3.03785928,"0,1"
3020,9,7,555,17,4.898335915,2.85445213,"0,1"
3022,9,7,541,17,5.429368923,3.195811369,"0,1"
3030,9,7,628,32,6.254283576,3.184043261,"0,1"
3044,9,7,562,24,5.098555027,2.864125372,"0,1"
3055,9,7,537,9,5.213437522,2.319742923,"0,1"
3063,9,7,493,12,5.357307707,1.914910434,"0,1"
3069,9,7,514,7,4.855712815,2.0341415,"0,1"
3076,9,7,524,51,5.602904723,3.769971807,"0,1"
3083,9,7,528,13,5.323263273,2.691507712,"0,1"
3084,9,7,544,8,4.854390356,2.040915581,"0,1"
3090,9,7,523,20,5.526915025,2.658817745,"0,1"
3095,9,7,542,19,4.944332948,2.228413904,"0,1"
3099,9,7,516,17,4.795137227,1.977567389,"0,1"
3104,9,7,638,20,4.992159943,2.296938102,"0,1"
3121,9,7,529,15,4.879539311,2.287861421,"0,1"
3146,9,7,502,6,5.470474382,1.994155243,"0,1"
3164,9,7,580,10,4.875509812,1.905821834,"0,1"
3169,9,7,518,32,5.177525145,3.094373607,"0,1"
3173,9,7,519,29,4.937298509,2.555770848,"0,1"
3186,9,7,638,16,5.060566655,2.683791611,"0,1"
3190,9,7,562,20,5.04921416,2.613507044,"0,1"
3193,9,7,525,8,4.848400728,1.924543516,"0,1"
3202,9,7,584,21,5.12460049,2.274158188,"0,1"
3227,9,7,518,23,5.053021449,3.027857333,"0,1"
3232,9,7,555,12,4.996109213,2.39572861,"0,1"
3238,9,7,556,11,6.368651599,2.39060702,"0,1"
3256,9,7,548,16,5.897468162,2.725284235,"0,1"
3257,9,7,507,15,5.068661964,2.351028634,"0,1"
3263,9,7,532,12,5.016693394,2.393072792,"0,1"
3265,9,7,538,27,5.105432045,3.050433441,"0,1"
3277,9,7,516,4,4.852878986,1.701861387,"0,1"
3284,9,7,646,14,4.686199031,2.140838873,"0,1"
3292,9,7,494,10,5.393960483,2.616047833,"0,1"
3296,9,7,535,8,5.676775027,1.919194211,"0,1"
3302,9,7,548,15,4.850910647,2.520574317,"0,1"
3303,9,7,514,34,4.81521841,2.722627923,"0,1"
3310,9,7,584,26,4.541896045,2.645443225,"0,1"
3311,9,7,519,21,5.137949362,2.31255537,"0,1"
3316,9,7,562,6,4.985601722,2.151029545,"0,1"
3322,9,7,551,10,4.808468436,2.401406098,"0,1"
3346,9,7,558,13,6.413765953,2.729327247,"0,1"
3348,9,7,551,46,4.843254742,2.692838695,"0,1"
3355,9,7,521,12,4.461761151,2.269236619,"0,1"
3359,9,7,538,14,4.646138736,2.517130849,"0,1"
3371,9,7,513,19,5.256518628,2.563101375,"0,1"
3374,9,7,554,23,6.504543114,3.119089566,"0,1"
3382,9,7,577,5,6.070807363,1.699510299,"0,1"
3389,9,7,541,17,5.084431311,2.754175468,"0,1"
3398,9,7,509,21,4.685683776,2.881835354,"0,1"
3414,9,7,579,11,5.379321622,2.64460598,"0,1"
3447,9,7,540,18,4.807772766,2.501324524,"0,1"
3465,9,7,534,20,5.143175753,2.832730107,"0,1"
3481,9,7,500,10,5.21644547,2.643564869,"0,1"
3483,9,7,527,24,5.484647056,3.061213244,"0,1"
3506,9,7,575,3,5.914782503,1.569308676,"0,1"
3508,9,7,568,14,4.630738281,2.317275442,"0,1"
3510,9,7,517,15,5.412800412,2.68817165,"0,1"
3511,9,7,530,25,4.901799213,2.915453529,"0,1"
3519,9,7,535,10,4.957290873,2.248290392,"0,1"
3528,9,7,490,14,5.105572112,2.532613872,"0,1"
3533,9,7,515,9,4.888179844,2.218072635,"0,1"
3544,9,7,601,9,5.499244644,2.122829534,"0,1"
3566,9,7,579,15,5.730414214,2.763623763,"0,1"
3583,9,7,543,22,4.839685997,2.806300924,"0,1"
3588,9,7,638,17,4.974249725,2.744879543,"0,1"
3594,9,7,629,6,5.847958269,1.86801319,"0,1"
3598,9,7,509,6,4.891458554,2.032379189,"0,1"
3621,9,7,520,17,4.311304133,2.451805351,"0,1"
3636,9,7,604,23,4.936821922,2.71121668,"0,1"
3645,9,7,544,19,5.945545536,3.336851661,"0,1"
3649,9,7,575,21,4.661423979,2.437124758,"0,1"
3653,9,7,537,22,6.656629122,3.457509421,"0,1"
3662,9,7,587,6,3.821881998,1.440193075,"0,1"
3663,9,7,535,19,5.345472057,2.954669702,"0,1"
3678,9,7,542,19,5.109993526,2.892443322,"0,1"
3696,9,7,590,1,4.199126619,0.607843137,"0,1"
3704,9,7,625,12,6.20033857,2.75624348,"0,1"
3742,9,7,587,16,8.156331054,3.082602395,"0,1"
3745,9,7,554,33,4.696343273,2.87529615,"0,1"
3746,9,7,560,7,4.841560432,2.124581964,"0,1"
3760,9,7,527,10,6.584304383,2.501259967,"0,1"
3770,9,7,547,9,4.755406078,2.292236534,"0,1"
3773,9,7,547,21,5.216012079,3.018614555,"0,1"
3781,9,7,541,16,5.2840005,2.558053374,"0,1"
3784,9,7,550,14,5.660946974,2.466049363,"0,1"
3785,9,7,559,16,4.965989674,2.70972163,"0,1"
3786,9,7,540,5,5.554987437,1.591659345,"0,1"
3787,9,7,522,26,4.87666414,2.721198483,"0,1"
3796,9,7,531,10,4.666926999,2.316309624,"0,1"
3818,9,7,526,22,5.756913501,3.108307629,"0,1"
3827,9,7,520,9,4.829898553,2.12772475,"0,1"
3834,9,7,521,12,4.689125394,2.431261857,"0,1"
3847,9,7,525,8,4.308203239,2.097863287,"0,1"
3852,9,7,570,17,5.203858031,2.717805501,"0,1"
3867,9,7,521,14,4.846371866,2.177477245,"0,1"
3874,9,7,529,17,4.818792509,2.410661313,"0,1"
3904,9,7,644,32,5.675746847,3.106605184,"0,1"
3912,9,7,542,21,4.922432547,2.68899819,"0,1"
3913,9,7,504,21,4.970589396,3.054260045,"0,1"
3925,9,7,506,25,4.664392262,2.331216704,"0,1"
3927,9,7,509,16,4.791953078,2.788105675,"0,1"
3935,9,7,523,31,6.057414647,3.621128565,"0,1"
3967,9,7,534,17,4.906098646,2.39654692,"0,1"
3970,9,7,503,12,5.453119907,2.730023033,"0,1"
3977,9,7,520,14,5.200036968,2.587614305,"0,1"
3982,9,7,538,30,4.722728019,2.825443251,"0,1"
3987,9,7,476,22,4.398035282,2.064008411,"0,1"
3991,9,7,501,12,4.739064386,2.018168152,"0,1"
3998,9,7,551,12,5.851549412,2.779103106,"0,1"
4019,9,7,506,18,4.917190459,2.483604059,"0,1"
4025,9,7,522,15,5.114761413,2.36220399,"0,1"
4026,9,7,586,9,5.015085279,2.121572252,"0,1"
4032,9,7,530,15,6.309260387,2.987684577,"0,1"
4045,9,7,497,16,4.499004974,2.397987109,"0,1"
4050,9,7,613,5,5.815100522,1.280901019,"0,1"
4056,9,7,553,34,5.622037432,3.515071083,"0,1"
4060,9,7,585,16,5.311175135,3.074412263,"0,1"
4065,9,7,524,18,4.94552563,2.851061304,"0,1"
4085,9,7,498,16,4.818055239,2.034194421,"0,1"
4091,9,7,505,15,5.181756066,2.421161353,"0,1"
4092,9,7,542,8,5.116443401,2.19098148,"0,1"
4093,9,7,533,16,5.523783814,2.883097143,"0,1"
4095,9,7,492,23,4.65030746,2.424401772,"0,1"
4098,9,7,593,8,5.296697991,2.069098543,"0,1"
4117,9,7,499,13,5.257258763,2.712498306,"0,1"
4118,9,7,583,14,5.08278714,2.431584431,"0,1"
4122,9,7,471,2,4.031097877,0.554829206,"0,1"
4124,9,7,644,33,5.132437496,3.237760201,"0,1"
4127,9,7,488,7,5.539057086,2.588146166,"0,1"
4158,9,7,590,31,4.65048769,2.789263758,"0,1"
4161,9,7,492,23,4.645056241,2.603694179,"0,1"
4206,9,7,621,18,4.892137609,2.520586519,"0,1"
4209,9,7,521,5,4.244237109,1.708395714,"0,1"
4219,9,7,515,16,5.611141221,2.690890552,"0,1"
4222,9,7,580,15,4.705648687,2.106280314,"0,1"
4229,9,7,506,30,5.275769221,3.211446272,"0,1"
4244,9,7,590,19,5.360979385,3.309906141,"0,1"
4260,9,7,560,13,5.995252511,2.733938099,"0,1"
4277,9,7,513,20,5.626375521,2.926691127,"0,1"
4306,9,7,520,11,5.307652995,2.476786498,"0,1"
4307,9,7,530,27,5.677236902,2.763200814,"0,1"
4313,9,7,525,22,5.689921751,3.117200609,"0,1"
4315,9,7,532,26,5.634166929,3.024343117,"0,1"
4320,9,7,598,20,5.114129961,2.659823977,"0,1"
4323,9,7,517,25,5.925224167,3.688370285,"0,1"
4329,9,7,514,9,5.954346369,2.237137183,"0,1"
4345,9,7,533,12,5.068273587,2.147587902,"0,1"
4350,9,7,575,17,5.295828337,2.610354091,"0,1"
4362,9,7,639,16,5.86559705,2.324537715,"0,1"
4368,9,7,651,11,5.372460283,2.171288655,"0,1"
4377,9,7,508,27,5.732360906,3.097647034,"0,1"
4378,9,7,543,5,4.592637406,1.32495058,"0,1"
4399,9,7,513,24,5.284611654,2.801971075,"0,1"
4425,9,7,520,17,5.256795094,2.689681538,"0,1"
4447,9,7,517,16,5.835008163,2.697035837,"0,1"
4456,9,7,540,39,5.761210091,3.45651072,"0,1"
4459,9,7,525,13,6.117868272,2.649538417,"0,1"
4466,9,7,587,21,5.874460064,2.949556689,"0,1"
4483,9,7,573,13,5.172378061,2.505244019,"0,1"
4503,9,7,513,8,5.007797073,2.010078413,"0,1"
4523,9,7,510,23,4.335350431,2.582134819,"0,1"
4544,9,7,581,26,6.203660043,3.126122405,"0,1"
4547,9,7,499,17,5.769263238,3.229570695,"0,1"
4555,9,7,497,10,4.570209269,2.14444554,"0,1"
4568,9,7,557,17,5.511668096,2.910477698,"0,1"
4589,9,7,499,18,5.238709322,2.910659987,"0,1"
4594,9,7,576,27,5.124550974,3.051544885,"0,1"
4606,9,7,572,22,6.087948274,3.510224534,"0,1"
4611,9,7,532,34,5.529055753,3.683405225,"0,1"
4627,9,7,485,15,4.94680041,2.672139712,"0,1"
4630,9,7,565,15,5.067889733,2.201732916,"0,1"
4663,9,7,498,7,5.35926797,1.09477807,"0,1"
4667,9,7,482,7,4.556248482,2.149989047,"0,1"
4668,9,7,590,21,5.898556767,3.012466728,"0,1"
4671,9,7,499,5,5.137076782,1.98449972,"0,1"
4678,9,7,584,8,5.650551752,2.273928256,"0,1"
4689,9,7,489,13,4.959291413,2.027227203,"0,1"
4690,9,7,549,12,4.598420069,1.620267634,"0,1"
4693,9,7,503,10,5.312540205,2.634908935,"0,1"
4720,9,7,526,14,4.554287011,2.10436649,"0,1"
4747,9,7,560,7,5.188116727,2.050012894,"0,1"
4754,9,7,536,19,5.648359055,3.025311649,"0,1"
4769,9,7,550,19,5.46763572,2.904124789,"0,1"
4771,9,7,582,7,5.248036194,2.091575162,"0,1"
4788,9,7,526,25,5.384920635,3.185472599,"0,1"
4811,9,7,579,16,5.231579794,2.788508301,"0,1"
4816,9,7,493,9,5.464384704,2.538869686,"0,1"
4824,9,7,543,23,5.543401854,2.229635079,"0,1"
4826,9,7,598,13,4.80896414,2.185651015,"0,1"
4830,9,7,539,12,5.283478052,2.416879639,"0,1"
4831,9,7,584,19,7.128242532,3.330342372,"0,1"
4879,9,7,553,11,6.402408476,2.552751416,"0,1"
4894,9,7,510,15,4.622777634,2.216203306,"0,1"
4895,9,7,608,17,5.923200658,3.038183253,"0,1"
4901,9,7,573,20,6.170302554,3.280382195,"0,1"
4902,9,7,620,15,4.760923214,2.281224032,"0,1"
4912,9,7,538,16,4.581446293,2.37524721,"0,1"
