seed,l0,l2,l_inf,minimum_change,true_label,adv_label,position_adv_label_in_original_pred,first_largest,second_largest,third_largest,fourth_largest,fifth_largest,last_largest
35,,,,,,,,39.250313,5.116785,3.49643,0.29646784,-4.6354523,-43.305138
36,,,,,,,,35.69642,7.6120124,-1.2822694,-6.5912404,-11.781369,-43.420876
37,,,,,,,,44.61443,12.969746,6.04489,-1.5151927,-4.821929,-34.1855
38,,,,,,,,33.03141,7.234594,1.6640711,-2.0262055,-7.6306047,-55.79015
39,,,,,,,,18.379757,8.030203,-8.802985,-11.227285,-12.517137,-23.337118
40,,,,,,,,20.766201,-2.427991,-5.253387,-9.0013275,-9.215008,-31.419004
41,,,,,,,,35.708828,1.9548469,-7.1679025,-9.327404,-11.258122,-40.5891
42,,,,,,,,16.482044,6.0327816,-0.64119387,-4.393768,-11.4620495,-42.132904
43,,,,,,,,29.109919,2.3356125,-0.7753943,-2.351621,-4.9034758,-53.9704
44,,,,,,,,33.692444,2.4622989,-1.040525,-10.319157,-15.652381,-101.65991
45,,,,,,,,41.22786,5.5947104,3.4983597,1.4908545,-15.404069,-57.677773
46,,,,,,,,25.46207,3.085923,-2.5640125,-6.031949,-6.5495057,-46.36562
47,,,,,,,,64.4716,15.753692,6.905407,-1.2364621,-11.014589,-73.609436
48,,,,,,,,9.556361,4.6151643,-2.165362,-3.4595377,-16.834517,-33.44377
49,,,,,,,,37.046192,13.807958,-4.908057,-10.013519,-27.47298,-112.07785
50,,,,,,,,23.624287,-4.0851264,-6.893502,-11.155501,-21.544533,-44.66674
51,,,,,,,,55.92258,21.878304,1.033735,-2.962459,-5.2106695,-96.38354
52,,,,,,,,36.702953,4.486874,-3.471215,-7.3646245,-8.907014,-62.717377
53,,,,,,,,18.911226,10.868916,6.2545466,-4.795953,-9.23758,-28.078539
54,,,,,,,,30.114447,14.219036,7.111236,-8.076083,-13.346605,-47.32073
55,,,,,,,,22.451567,12.965052,10.155976,-7.5554,-15.919654,-71.9394
56,,,,,,,,46.91534,4.946876,0.08631939,-1.1022353,-4.4877067,-57.184135
57,,,,,,,,31.205597,7.616897,2.8697102,-2.0828452,-13.316452,-59.832436
58,,,,,,,,51.78231,-0.5413742,-5.7931414,-9.626997,-13.104422,-60.0849
59,,,,,,,,26.533535,4.230782,-0.3816848,-4.2044563,-10.604506,-30.108538
60,,,,,,,,30.299578,1.5036874,-1.7490039,-2.0993414,-11.700911,-37.32664
61,,,,,,,,25.34004,2.2313883,-2.5831637,-10.246822,-12.6811075,-31.0271
62,,,,,,,,39.16757,4.4404416,1.5916424,-14.649529,-19.775534,-40.268913
63,,,,,,,,31.892654,13.559978,-5.5390415,-5.9078884,-6.767369,-45.862377
64,,,,,,,,25.808157,0.7051964,-1.324263,-4.177068,-4.3206573,-42.396534
65,,,,,,,,53.438164,15.991596,2.277238,-5.3363743,-12.863255,-55.16281
66,,,,,,,,40.60604,14.877634,-5.2080717,-5.812394,-14.886816,-34.36506
67,,,,,,,,22.137302,3.2192535,-1.962158,-6.2458363,-9.840782,-27.648878
68,,,,,,,,16.674595,7.5422544,-0.16995458,-6.753009,-7.970659,-36.47066
69,,,,,,,,38.870903,-2.0796347,-6.0708923,-6.220406,-10.959052,-61.599533
70,,,,,,,,15.786787,7.7205315,6.3005896,-3.9024978,-7.8228564,-65.82894
71,130,3.9327213959108103,0.3921568627450981,0.007843137254901933,7,9,3,30.558435,2.893694,0.03453362,-5.7241106,-9.712237,-40.520905
72,,,,,,,,16.367064,-0.87533236,-4.38084,-7.3693175,-8.053276,-29.860155
73,,,,,,,,33.94044,5.689281,1.3445201,-3.3434403,-6.9451146,-36.083565
74,,,,,,,,38.58317,-5.567776,-15.032192,-17.029764,-20.7893,-90.86888
75,,,,,,,,43.798878,7.782067,3.1902504,1.286096,-4.6814837,-42.648705
76,,,,,,,,45.494152,3.2739425,-0.8227798,-1.6139647,-13.950891,-76.79838
77,,,,,,,,25.45988,3.8215137,0.67126393,-1.3536808,-4.4708805,-23.634117
78,,,,,,,,33.642815,17.205435,12.390023,6.3361387,2.365327,-71.08042
79,134,3.743190151538238,0.3921568627450981,0.00392156862745098,7,9,2,22.677656,4.2433796,0.76434314,0.73053515,-7.267017,-44.370663
80,,,,,,,,9.134005,1.3367358,0.27588406,-3.834824,-6.508576,-42.244396
81,,,,,,,,45.583755,8.836829,-0.3404502,-2.3139255,-10.404389,-62.49539
82,,,,,,,,59.76997,16.02766,3.9167533,-11.615513,-22.429825,-54.037304
83,,,,,,,,25.904093,0.94420993,-2.9415674,-3.6232285,-9.870387,-26.94052
84,,,,,,,,32.63757,14.65202,5.149004,-8.437806,-16.614174,-70.752594
85,,,,,,,,27.482506,10.772566,0.20818552,-5.2846093,-20.289356,-46.146732
86,,,,,,,,24.693405,1.0759301,-2.672028,-7.2123227,-9.828278,-66.51159
87,,,,,,,,44.44616,6.1323304,5.6049995,-2.4566798,-16.952192,-57.85019
88,,,,,,,,47.06639,5.81428,3.4398603,1.1359134,-8.6257715,-59.66823
89,,,,,,,,55.476696,0.31721377,-3.9896648,-6.618164,-7.3496575,-32.361095
90,,,,,,,,50.706337,13.315151,-0.32850078,-12.583045,-16.591349,-42.31987
91,148,3.979582647326857,0.3921568627450981,0.00392156862745098,7,9,2,30.209103,9.801681,-2.2147741,-2.7276769,-9.751551,-45.752853
92,,,,,,,,23.21383,6.9847097,-1.1924849,-4.587403,-9.07604,-21.613842
93,,,,,,,,27.511526,0.17408311,-8.360064,-8.676347,-12.641954,-27.356295
94,,,,,,,,30.422085,1.8364676,-9.070787,-10.360411,-12.253901,-34.41933
95,,,,,,,,53.45536,15.567479,4.5479207,-3.2070823,-3.5650215,-34.68281
96,,,,,,,,26.374718,2.3239625,0.87735265,-4.903963,-6.6402097,-56.942463
97,,,,,,,,29.988926,1.7999744,-4.9269195,-11.45839,-21.238707,-53.742943
98,,,,,,,,26.847683,-0.21183604,-3.9019709,-11.287194,-22.18031,-72.40179
99,,,,,,,,20.234453,9.974044,5.705593,4.618742,1.868933,-48.826332
100,,,,,,,,23.465664,-1.9328675,-5.717316,-5.9171634,-6.118262,-28.014574
101,,,,,,,,29.319027,5.9913387,-3.5756004,-9.105608,-10.252127,-20.668585
102,,,,,,,,15.728076,-1.0252753,-2.2240236,-11.685499,-12.583498,-33.77231
103,,,,,,,,20.153505,0.8482179,-4.0114355,-11.875019,-11.947512,-54.19852
104,,,,,,,,24.900637,-1.0872395,-2.0629456,-10.942957,-12.729118,-42.35766
105,,,,,,,,22.371239,11.050723,-4.3153753,-4.673929,-11.254553,-27.845491
106,,,,,,,,40.750217,9.52093,0.9345732,-17.249588,-20.935163,-37.16763
107,,,,,,,,56.114292,-1.5584313,-7.237415,-11.495198,-21.02133,-128.2408
108,,,,,,,,23.551823,11.970111,-2.5129755,-3.0308585,-4.019462,-56.634613
109,126,3.9359442393127035,0.3921568627450981,0.00784313725490196,2,4,2,32.056187,19.161505,0.45423996,-4.3543873,-9.406378,-69.53984
110,,,,,,,,32.893776,7.1111712,3.9038885,-6.5083714,-8.321671,-44.06159
111,,,,,,,,67.10247,1.0778177,-5.664844,-16.428802,-29.67162,-188.72043
112,,,,,,,,23.653835,-0.84467375,-1.558049,-8.163067,-8.696305,-33.775547
113,,,,,,,,29.939198,11.287362,7.4111943,-2.9853623,-13.9687195,-47.65871
114,,,,,,,,45.376186,5.6320815,3.833882,1.1074811,-3.1564844,-57.017956
115,,,,,,,,41.110806,8.295635,-5.180037,-13.3266325,-15.666381,-25.577982
116,,,,,,,,36.375565,4.880058,-4.0682106,-5.4484687,-9.611279,-35.538876
117,,,,,,,,48.50142,36.884487,-0.7161113,-5.029159,-11.991793,-112.14291
118,,,,,,,,25.96983,12.633993,0.7471577,-1.6684132,-5.3065,-25.767162
119,,,,,,,,63.587513,9.944276,6.8507204,-2.8638523,-6.9017944,-62.966278
120,,,,,,,,42.051186,20.627777,8.262166,4.140536,-1.5832664,-96.25349
121,,,,,,,,62.272472,9.131528,7.901721,-3.4168377,-5.3474555,-76.84998
122,,,,,,,,67.9596,18.814804,12.063824,1.1739767,-20.40451,-62.876675
123,,,,,,,,37.509155,7.956567,-3.135172,-8.662883,-13.0141945,-53.916237
124,,,,,,,,18.911043,0.4568014,-2.3339968,-2.5141437,-12.498001,-25.35105
125,,,,,,,,32.63235,-2.4988608,-3.3540926,-5.5378704,-12.605209,-54.750587
126,,,,,,,,47.805668,21.368233,2.163517,-17.44966,-21.489546,-40.857174
127,,,,,,,,37.929523,7.678916,-2.461118,-6.3720155,-8.732066,-23.9079
128,,,,,,,,28.773542,2.2597198,-2.8190203,-5.1673293,-8.770519,-43.053654
129,,,,,,,,48.20588,7.9582253,1.0841715,-4.867444,-16.992218,-39.97733
130,,,,,,,,37.67048,-1.141858,-11.143307,-16.43687,-17.044844,-108.179756
131,,,,,,,,45.637028,3.4379647,1.0438935,-7.2544007,-15.986209,-32.2188
132,,,,,,,,9.417486,9.010549,-1.8468148,-2.039733,-6.3043137,-40.078297
133,,,,,,,,35.753593,2.4088306,2.278598,0.78445137,-14.145422,-51.541973
134,123,3.4985337731814887,0.3921568627450981,0.007843137254901933,1,4,4,2.3616467,-1.2726443,-3.6387582,-4.165062,-9.80916,-60.91578
135,,,,,,,,70.18705,-8.101743,-11.671548,-16.178774,-33.90317,-149.1086
136,,,,,,,,25.304653,-3.7191813,-17.09921,-18.55478,-18.579252,-77.3452
137,,,,,,,,15.861282,0.15258694,-5.4455757,-6.654554,-11.532574,-42.919563
138,,,,,,,,19.078863,3.7176719,-4.4771714,-18.990667,-20.923788,-69.82316
139,,,,,,,,28.300013,1.2512271,-4.6503215,-11.095662,-12.127869,-36.29796
140,,,,,,,,22.941504,5.441549,3.479385,-0.17884268,-15.62493,-55.882923
141,,,,,,,,18.479961,5.2100105,3.3456864,0.4832666,-3.1737547,-41.225777
142,,,,,,,,36.7681,10.42668,2.7708106,-11.804853,-16.633787,-30.409899
143,,,,,,,,27.146818,14.688667,12.18796,7.35448,-1.6279757,-53.45763
144,,,,,,,,19.31801,9.914333,3.497863,-5.728876,-12.099234,-32.33647
145,,,,,,,,43.99284,11.901629,7.585897,1.1982744,-15.854086,-34.3519
146,,,,,,,,31.663954,10.642907,0.5441637,-4.496055,-16.118483,-86.184875
147,,,,,,,,42.791523,10.460483,-2.8632126,-7.0659957,-11.937308,-32.07573
148,125,3.6660647508467443,0.3921568627450981,0.00392156862745098,7,9,4,3.7810924,2.7936966,1.4163698,0.2864495,-2.5039997,-29.385658
149,,,,,,,,45.780144,-5.805302,-9.938408,-18.725607,-27.001488,-122.65397
150,,,,,,,,21.971752,0.41061783,-4.7266994,-9.55888,-16.897795,-26.868011
151,,,,,,,,46.839024,14.913327,-8.754679,-9.371418,-11.314249,-38.09408
152,,,,,,,,28.73138,3.5271986,-4.3043547,-8.604028,-8.681236,-32.5673
153,,,,,,,,22.90276,1.1162881,-4.9557858,-5.4057884,-6.0108395,-36.144737
154,,,,,,,,22.317219,7.408382,5.392662,-6.495727,-8.618811,-47.270252
155,,,,,,,,41.79246,-2.969941,-7.025639,-11.548754,-12.49115,-30.886528
156,,,,,,,,38.784554,7.8651643,3.479316,-2.1930392,-3.758379,-60.75291
157,,,,,,,,48.145195,-8.775855,-12.239461,-12.380485,-21.490906,-107.814835
158,,,,,,,,13.159036,8.420343,5.1569405,-3.548617,-8.810656,-40.210506
159,,,,,,,,50.385822,17.693724,5.5232325,2.5360227,-1.7618964,-69.24087
160,,,,,,,,10.22988,7.164761,-3.6749766,-5.803682,-13.00982,-38.71127
161,,,,,,,,59.220455,7.632113,3.814238,-0.5102066,-15.995413,-117.20693
162,,,,,,,,23.65462,0.70164967,-0.0019979328,-9.791606,-9.99695,-27.122349
163,,,,,,,,40.919014,7.388485,-2.6390493,-13.703146,-17.33725,-22.269762
164,,,,,,,,41.304546,2.8231843,-10.844525,-14.831125,-15.709832,-51.840504
165,,,,,,,,63.359856,13.482867,0.82518923,-18.51233,-24.721066,-47.153244
166,,,,,,,,37.032238,-5.418901,-7.832636,-10.427084,-12.191078,-20.332935
167,,,,,,,,36.06903,9.948073,7.4053373,2.0829532,-16.467636,-62.860317
168,,,,,,,,29.359383,8.988804,-2.7260146,-7.277322,-17.135017,-107.40769
169,,,,,,,,41.43951,-5.165563,-5.641759,-6.260095,-6.527844,-31.840326
170,,,,,,,,33.193893,0.63586366,-3.7027,-7.459744,-9.299068,-41.456234
171,,,,,,,,68.99883,10.795229,5.01152,-0.37421337,-1.7669734,-73.21172
172,145,3.976580808311185,0.3921568627450981,0.007843137254901933,9,5,4,21.929575,8.41153,7.3578477,0.39136565,-12.930368,-48.303646
173,,,,,,,,20.176073,7.6917977,1.7254963,-1.2935245,-6.0401726,-34.98033
174,,,,,,,,25.029823,2.6931393,-3.930774,-5.88246,-7.837744,-28.287806
175,,,,,,,,43.823277,18.910263,9.79707,-15.781019,-22.747019,-47.384315
176,,,,,,,,24.480928,-2.7476618,-4.7142377,-6.365843,-6.9193916,-37.417255
177,,,,,,,,26.333958,7.0744705,2.3107808,-0.063227564,-4.325264,-45.36269
178,,,,,,,,31.986591,3.2390869,-2.7096913,-7.3692503,-11.271454,-30.931063
179,,,,,,,,50.653965,3.2922761,-5.6497173,-10.150368,-19.952597,-133.2237
180,,,,,,,,17.272526,11.831326,4.9669414,-3.2822416,-6.9166574,-50.206017
181,,,,,,,,39.63288,8.043063,-3.253166,-9.908377,-13.648122,-138.6833
182,,,,,,,,28.452724,12.747307,-0.14760365,-5.7329316,-9.880356,-84.864265
183,,,,,,,,43.17327,6.8731365,0.07959175,-2.7550895,-16.358318,-70.74484
184,,,,,,,,17.265268,1.158117,-7.103165,-12.989503,-17.70866,-52.07474
185,162,4.130930953441269,0.3921568627450981,0.0039215686274509665,7,9,4,35.941196,-2.421775,-4.0922813,-4.5951023,-12.547807,-54.347836
186,,,,,,,,35.180298,2.949559,1.3807875,-3.494039,-15.650848,-40.141724
187,,,,,,,,57.99949,20.64405,5.693845,2.1807654,-18.989365,-62.10053
188,,,,,,,,37.44026,17.08172,1.4235438,1.3944533,-7.4111676,-62.95794
189,,,,,,,,36.58404,22.686659,11.772821,4.6353917,-3.307704,-72.70927
190,,,,,,,,33.20236,19.511099,17.11752,-1.5873334,-8.890051,-76.922745
191,,,,,,,,45.068974,11.170432,10.491664,-0.34051755,-17.583364,-36.198875
192,,,,,,,,40.25901,23.30314,2.3809688,-0.13756835,-10.272781,-47.07489
193,,,,,,,,25.87801,2.4844506,-6.791111,-9.25356,-10.416447,-37.18458
194,,,,,,,,42.99631,14.333883,-4.9564943,-11.308997,-13.568592,-58.23431
195,,,,,,,,34.56074,3.666957,-0.15919977,-0.7164451,-6.3587637,-46.02903
196,,,,,,,,35.285633,-4.6795716,-7.66769,-8.18241,-10.971611,-61.905186
197,,,,,,,,30.589539,-1.1171451,-8.846726,-12.794863,-16.738014,-40.74052
198,,,,,,,,32.318333,20.821972,-13.8339815,-24.531576,-28.29499,-91.181046
199,,,,,,,,35.315235,8.390666,5.451552,-2.3700202,-5.4975514,-42.690117
200,,,,,,,,27.91068,-2.2944121,-8.535759,-8.805708,-9.320578,-55.353638
201,,,,,,,,31.778597,7.7006397,-3.0177035,-4.8912463,-5.6678963,-43.19335
202,,,,,,,,26.182236,8.257214,0.3949864,-1.0061584,-13.108768,-37.574505
203,,,,,,,,40.02622,6.051385,-3.537284,-5.2363753,-15.5742655,-109.67515
204,,,,,,,,41.697205,14.582622,2.9330058,-9.09702,-16.607847,-48.777596
205,,,,,,,,29.712864,9.092286,-0.4376764,-4.3176384,-7.512535,-31.243769
206,,,,,,,,47.72823,7.213697,6.1003942,-0.5308614,-3.9765317,-62.465843
207,,,,,,,,27.674591,4.5581527,4.002544,-3.440668,-3.957969,-84.90121
208,,,,,,,,28.499826,11.691451,4.751533,-7.2823286,-11.491722,-42.012665
209,,,,,,,,53.926456,10.169625,8.376718,-4.111403,-8.445187,-83.37895
210,,,,,,,,27.462519,8.688901,0.9235467,0.5702016,-6.904545,-35.54392
211,,,,,,,,32.515083,2.104548,-5.417576,-7.4749084,-13.892618,-30.522346
212,90,3.417545249515726,0.3921568627450981,0.00784313725490196,7,9,2,3.8815722,-0.1667745,-2.3607154,-2.7673461,-4.5307436,-28.94766
213,,,,,,,,65.3867,6.595626,-0.46736878,-1.1532012,-11.365813,-77.25272
214,,,,,,,,44.966915,11.173739,1.8226656,-8.78887,-20.062952,-73.22565
215,,,,,,,,49.251877,-5.919942,-14.145214,-16.131353,-19.028046,-120.549774
216,,,,,,,,20.802425,4.3986487,-0.9653265,-3.1709468,-3.264906,-37.143852
217,,,,,,,,29.256596,0.44119513,-4.537758,-5.7842374,-8.19321,-16.881075
218,,,,,,,,23.946375,8.840141,-4.4466877,-5.6540327,-8.164436,-38.30416
219,,,,,,,,40.013966,6.2566404,5.181264,-7.295933,-9.932651,-51.4088
220,,,,,,,,59.758507,8.621706,7.5286293,-7.8105974,-16.820578,-71.58345
221,,,,,,,,53.21823,-6.214712,-6.7238398,-11.536761,-11.798231,-37.849503
222,,,,,,,,36.45187,7.087152,-0.8449028,-3.4648304,-12.774302,-70.88032
223,146,3.9964536374488766,0.3921568627450981,0.007843137254901933,7,5,5,27.201616,-2.9214916,-4.6937227,-10.64669,-16.910448,-40.400795
224,165,4.420929913434525,0.3921568627450981,0.00392156862745098,1,9,4,9.339139,2.0352957,0.7500477,-1.8115009,-4.8788147,-44.722855
225,,,,,,,,43.153107,1.5596867,-7.768475,-19.92124,-20.998495,-52.830154
226,,,,,,,,28.436451,2.3407605,2.2596648,-2.3044252,-8.662662,-49.02877
227,,,,,,,,25.617796,3.11223,1.959058,1.3029133,-7.714291,-52.522324
228,,,,,,,,11.35844,0.12525457,-3.6778812,-7.270876,-11.947239,-40.77278
229,,,,,,,,41.124977,9.660649,6.043618,1.5705844,-3.1373458,-57.029945
230,117,3.5307796913370524,0.3921568627450981,0.0039215686274509665,7,9,2,22.254957,4.1247325,-4.410514,-7.583189,-13.313135,-53.350693
231,,,,,,,,27.984182,2.03116,-1.6679567,-8.699937,-10.529856,-36.569233
232,115,3.6547252334618863,0.3921568627450981,0.00784313725490196,0,6,2,9.917264,8.228029,-0.9070525,-3.4574883,-3.6940956,-26.801928
233,,,,,,,,33.687572,15.599037,14.710754,-9.36078,-14.712993,-46.667255
234,,,,,,,,24.331417,3.463831,1.9378452,0.76150525,-2.069821,-25.897667
235,,,,,,,,47.318935,-1.4371086,-9.077813,-15.220281,-15.760505,-110.96812
236,,,,,,,,63.49857,-1.0471927,-3.7363064,-11.549504,-22.588196,-65.70816
237,,,,,,,,29.657764,2.301339,-0.89106154,-1.4463761,-2.5547636,-29.857763
238,,,,,,,,26.971567,0.7080364,-2.9652007,-3.1384418,-6.4828253,-37.066914
239,,,,,,,,38.536476,13.093872,7.0807533,-11.97941,-21.525143,-43.276672
240,,,,,,,,4.3254,-0.37543118,-1.859604,-4.339033,-13.038236,-24.384287
241,,,,,,,,45.47073,5.300972,3.5421133,-3.4720948,-8.398777,-41.342327
242,,,,,,,,42.647377,9.569496,-0.39037472,-7.6956954,-25.769033,-92.01327
243,,,,,,,,35.345528,5.9511743,-5.4531136,-8.206172,-9.628934,-67.84439
244,,,,,,,,38.37627,25.487432,6.051903,3.752696,-31.157274,-106.90783
245,,,,,,,,33.421497,-6.5443215,-13.372462,-17.581797,-18.04119,-47.328564
246,,,,,,,,14.011675,8.503054,7.642589,-5.505085,-5.655889,-54.428055
247,,,,,,,,20.279226,5.743975,-1.5831438,-6.659888,-6.910947,-32.41477
248,,,,,,,,43.042995,-2.0866854,-4.0658135,-4.7793856,-6.975146,-61.3197
249,,,,,,,,38.7284,2.845109,0.30955732,-4.006569,-6.3808675,-51.701984
250,,,,,,,,21.604557,11.727788,0.46936354,-0.27456972,-6.77811,-61.063328
251,,,,,,,,28.201372,1.7419295,0.7670194,0.10590833,-11.907269,-34.481274
252,,,,,,,,52.006733,14.71402,9.140786,6.2094054,-19.915455,-79.45987
253,,,,,,,,58.70282,23.58404,0.6100248,-9.589948,-10.831987,-55.32497
254,,,,,,,,16.18851,2.0825033,1.5511276,-7.3806777,-13.9089575,-42.975636
255,,,,,,,,54.333855,7.5874634,-3.625444,-9.954549,-26.598694,-99.48869
256,,,,,,,,18.30265,6.501959,1.2982271,-4.0022545,-4.264076,-32.976906
257,,,,,,,,41.557125,-4.490593,-4.7071757,-9.637117,-10.860595,-21.78515
258,,,,,,,,32.156765,0.9965838,0.038221598,-9.7234335,-15.013781,-64.62469
259,,,,,,,,46.708588,-0.21692185,-0.2726457,-0.75628537,-7.169305,-48.318436
260,116,3.748553995206532,0.3921568627450981,0.0039215686274509665,0,1,6,23.810965,11.309356,5.953904,4.6478944,1.9900186,-39.58892
261,,,,,,,,35.508305,11.341958,3.0239902,-9.360779,-10.232286,-33.384064
262,,,,,,,,21.945158,8.465583,3.8649018,-1.4870738,-11.07538,-26.956186
263,155,4.027601807130545,0.3921568627450981,0.007843137254901933,7,9,2,32.48554,0.8288118,-3.8109825,-10.460837,-17.898783,-75.36441
264,132,3.887683011808907,0.3921568627450981,0.00784313725490196,9,4,2,26.005003,16.257086,-3.8436193,-9.45471,-13.640098,-43.679882
265,,,,,,,,42.487743,8.55278,-2.6475658,-7.9593945,-16.16937,-50.203896
266,,,,,,,,35.952793,8.649677,-1.3160837,-3.0630183,-10.477131,-102.36619
267,,,,,,,,25.619173,6.974544,-2.438216,-4.567586,-5.484486,-46.005333
268,,,,,,,,24.905201,15.042128,6.8356833,-7.5965996,-7.774131,-44.55471
269,,,,,,,,28.346441,2.6284943,-2.1380749,-7.842457,-8.746716,-24.203615
270,,,,,,,,21.269112,0.43907505,0.053827614,-7.3813057,-8.87784,-28.267076
271,,,,,,,,36.43962,1.6416402,-9.180957,-9.968234,-10.564429,-17.109072
272,,,,,,,,47.096935,13.032322,2.69893,-5.8462634,-8.8168955,-33.548412
273,,,,,,,,32.30056,9.356295,4.232496,-4.5678587,-11.309487,-34.96167
274,,,,,,,,16.263733,5.568833,2.2731426,-2.0459905,-4.986591,-43.075527
275,,,,,,,,33.922882,-2.1736727,-5.93966,-6.752994,-9.683167,-24.104149
276,,,,,,,,20.649723,3.0228138,2.8540606,-0.5943444,-2.0039208,-32.00911
277,,,,,,,,69.77972,17.560825,12.453358,-11.457694,-15.040742,-67.59581
278,,,,,,,,17.077976,9.624836,0.17285223,-5.8121953,-11.8204,-44.014404
279,,,,,,,,37.30402,-1.4059508,-2.4048648,-10.203379,-20.321209,-113.70269
280,,,,,,,,25.910963,14.244008,4.2843895,-7.777952,-10.9727745,-32.14554
281,,,,,,,,49.842808,30.38093,-0.032526344,-26.029682,-30.238703,-119.03959
282,112,3.534939027113948,0.3921568627450981,0.00784313725490196,9,5,2,16.262253,4.8313837,0.6794702,-3.2724926,-5.6977205,-38.614285
283,,,,,,,,54.01585,5.123543,3.2260976,1.1224285,-2.3333833,-49.45705
284,,,,,,,,30.938383,17.759188,2.4087927,-11.221738,-12.299193,-79.49434
285,,,,,,,,23.27873,4.899406,-7.6891265,-8.160223,-11.375605,-32.263844
286,,,,,,,,44.57721,-2.7856355,-4.7485714,-9.744822,-11.636266,-56.983105
287,,,,,,,,44.472282,3.5519397,-0.8479245,-1.2377502,-1.97645,-48.883842
288,,,,,,,,40.03463,6.663227,-1.0348599,-2.6807876,-10.180749,-85.8395
289,,,,,,,,40.13934,-3.1166477,-7.9687066,-8.07775,-10.737702,-16.470814
290,,,,,,,,27.414,5.6583047,-3.8974302,-11.030387,-11.373991,-25.429455
291,,,,,,,,29.93985,2.847423,0.79423267,-2.4225936,-13.532201,-72.4628
292,,,,,,,,33.289146,-2.4014168,-3.4584568,-7.9923506,-9.9065485,-22.165178
293,,,,,,,,68.62591,24.79151,0.8735619,0.7450421,-3.8472092,-59.145195
294,,,,,,,,38.46531,16.412832,-12.348425,-13.414455,-14.078239,-62.395756
295,,,,,,,,29.104242,9.288507,-6.22743,-7.633485,-10.94663,-44.601925
296,,,,,,,,40.84188,11.772542,11.767805,-0.8152392,-8.14106,-43.918274
297,,,,,,,,40.913895,-2.7899249,-3.377093,-5.2587137,-6.5757895,-23.882332
298,,,,,,,,51.135548,-8.958267,-9.454674,-21.76768,-23.860329,-119.46355
