idx,true_label,pred_label,L0 (before),L0 (after),L2 (before),L2 (after),epsilon
1305,9,7,67,16,5.202612244,3.452889401,"0,1"
1307,9,7,63,15,5.537038267,3.695016751,"0,1"
1316,9,7,62,5,5.021160912,1.996486726,"0,1"
1333,9,7,69,10,5.382109713,2.951888988,"0,1"
1355,9,7,63,13,5.682726412,3.494106644,"0,1"
1360,9,7,66,24,5.916892063,4.453570983,"0,1"
1370,9,7,71,16,6.048934121,3.587828114,"0,1"
1383,9,7,71,13,5.499836075,3.335307374,"0,1"
1396,9,7,70,16,5.742298722,3.848739414,"0,1"
1399,9,7,69,29,5.700111629,4.543141909,"0,1"
1401,9,7,75,5,5.088098906,2.110762229,"0,1"
1410,9,7,63,6,5.522003102,2.431913286,"0,1"
1421,9,7,62,5,4.96569392,2.165011345,"0,1"
1426,9,7,68,6,5.332243257,2.400993002,"0,1"
1441,9,7,60,10,4.79462566,3.001972951,"0,1"
1455,9,7,64,5,4.321129119,1.695800725,"0,1"
1459,9,7,60,13,4.703834522,2.875424513,"0,1"
1465,9,7,65,8,5.1756981,2.585922912,"0,1"
1500,9,7,64,5,5.906796273,2.173253231,"0,1"
1507,9,7,64,7,5.2760884,2.616709092,"0,1"
1552,9,7,68,17,6.574359805,3.96545444,"0,1"
1555,9,7,62,15,5.308076007,3.203136679,"0,1"
1569,9,7,62,13,5.260646553,3.247454272,"0,1"
1585,9,7,60,12,4.993752344,2.951339305,"0,1"
1591,9,7,60,10,5.494368163,2.961254345,"0,1"
1610,9,7,63,9,4.703649797,2.840323151,"0,1"
1612,9,7,69,5,5.18348307,2.204866869,"0,1"
1623,9,7,71,12,5.512659925,2.981246008,"0,1"
1643,9,7,61,7,5.321162584,2.605247123,"0,1"
1659,9,7,62,10,5.379091479,2.847836549,"0,1"
1683,9,7,65,23,5.344572932,4.098990414,"0,1"
1684,9,7,67,19,6.232497831,4.109571914,"0,1"
1695,9,7,67,14,5.612505946,3.327452714,"0,1"
1720,9,7,64,16,6.104291606,3.477695172,"0,1"
1728,9,7,61,9,5.124836059,2.820245912,"0,1"
1733,9,7,66,21,5.859441656,4.263913832,"0,1"
1736,9,7,65,11,5.883530601,2.977754251,"0,1"
1740,9,7,71,10,5.334392917,2.660792261,"0,1"
1743,9,7,65,16,5.912120758,3.721620281,"0,1"
1748,9,7,65,10,5.450519095,2.830856506,"0,1"
1751,9,7,63,13,5.540954438,3.463251356,"0,1"
1794,9,7,65,21,5.601320765,3.891927192,"0,1"
1811,9,7,60,12,5.162866854,3.289015657,"0,1"
1850,9,7,72,11,6.177135352,2.974485892,"0,1"
1855,9,7,68,13,5.664801919,3.300956952,"0,1"
1875,9,7,70,5,5.178050858,2.098354384,"0,1"
1878,9,7,69,9,5.543229849,2.695818169,"0,1"
1882,9,7,65,29,5.92396783,4.946416456,"0,1"
1884,9,7,64,26,6.144902834,4.496154964,"0,1"
1895,9,7,61,7,5.266862303,2.35888465,"0,1"
1903,9,7,63,16,5.382162574,3.46291608,"0,1"
1905,9,7,67,5,5.019854467,2.220452967,"0,1"
1925,9,7,64,19,5.269552302,4.002988119,"0,1"
1937,9,7,67,9,5.290855931,2.880039087,"0,1"
1939,9,7,68,16,5.612841595,3.519264279,"0,1"
1949,9,7,67,17,5.457602128,3.658022736,"0,1"
1950,9,7,67,10,5.037358321,2.861259351,"0,1"
1960,9,7,65,10,5.787175098,2.81517555,"0,1"
1968,9,7,64,2,4.889765222,1.411443319,"0,1"
2006,9,7,63,9,5.575532863,2.929687364,"0,1"
2033,9,7,67,11,5.237968033,2.935301322,"0,1"
2041,9,7,65,17,5.824023218,3.579030302,"0,1"
2099,9,7,67,14,5.510127686,3.439881886,"0,1"
2116,9,7,65,11,5.512876123,2.902233691,"0,1"
2119,9,7,64,9,5.522225897,2.91528209,"0,1"
2140,9,7,64,11,5.404615909,3.177632322,"0,1"
2141,9,7,70,17,5.697027021,3.554910072,"0,1"
2199,9,7,69,5,5.492849499,2.223885575,"0,1"
2216,9,7,65,15,5.684540642,3.607659842,"0,1"
2219,9,7,67,18,5.672712698,3.832233431,"0,1"
2221,9,7,70,19,5.875593502,3.949268836,"0,1"
2247,9,7,65,7,5.425356617,2.587953045,"0,1"
2274,9,7,69,9,5.749752515,2.548645523,"0,1"
2299,9,7,68,14,5.742456731,3.498342553,"0,1"
2321,9,7,62,16,5.1162871,3.59354798,"0,1"
2331,9,7,67,11,5.384328006,2.974488477,"0,1"
2351,9,7,62,11,5.457755699,2.922155488,"0,1"
2364,9,7,71,11,5.84665508,3.172885898,"0,1"
2370,9,7,65,13,5.491540452,3.316543644,"0,1"
2371,9,7,65,15,5.123841192,3.483061666,"0,1"
2385,9,7,57,14,5.328908199,3.574020919,"0,1"
2398,9,7,70,11,6.150787561,2.888503508,"0,1"
2434,9,7,69,6,5.698381972,2.312907798,"0,1"
2438,9,7,66,7,6.02001276,2.572973423,"0,1"
2453,9,7,60,11,5.397796694,3.173763068,"0,1"
2465,9,7,60,17,5.234098417,3.162377354,"0,1"
2471,9,7,59,21,5.426262196,4.064047032,"0,1"
2501,9,7,60,19,5.38714348,3.877156356,"0,1"
2509,9,7,61,24,5.402673523,4.446169984,"0,1"
2514,9,7,68,14,5.511450455,3.50374765,"0,1"
2553,9,7,66,19,5.1987666,4.017101083,"0,1"
2559,9,7,67,17,5.315664215,3.6307076,"0,1"
2562,9,7,66,16,5.446753898,3.636290237,"0,1"
2595,9,7,59,19,4.757606266,3.203868769,"0,1"
2600,9,7,65,7,4.947510724,2.490177551,"0,1"
2613,9,7,60,15,5.223352762,3.558271982,"0,1"
2643,9,7,58,15,5.327612272,3.577025241,"0,1"
2649,9,7,61,11,5.13136618,2.799340835,"0,1"
2677,9,7,62,15,5.772635603,3.615552292,"0,1"
2696,9,7,65,20,5.688651295,3.92688659,"0,1"
2703,9,7,59,16,4.933386327,3.346642404,"0,1"
2712,9,7,67,5,5.040012144,2.216904055,"0,1"
2728,9,7,64,6,4.901345844,2.100643427,"0,1"
2764,9,7,65,1,5.281179543,1,"0,1"
2793,9,7,59,15,5.279879183,3.778516336,"0,1"
2795,9,7,60,13,5.382981141,3.429787869,"0,1"
2797,9,7,64,15,5.753306055,3.637442519,"0,1"
2821,9,7,66,22,5.663592354,4.206084825,"0,1"
2860,9,7,66,10,4.922017009,2.643483424,"0,1"
2924,9,7,58,23,4.955911736,3.811462104,"0,1"
2953,9,7,58,7,5.284357015,2.487644207,"0,1"
2956,9,7,67,7,5.388326625,2.564669904,"0,1"
2973,9,7,62,8,5.104596085,2.533852311,"0,1"
2989,9,7,61,9,5.249124714,2.601286169,"0,1"
2997,9,7,60,8,5.251375756,2.609367091,"0,1"
3000,9,7,65,29,5.738879054,4.558812988,"0,1"
3020,9,7,69,13,5.475995641,3.470313493,"0,1"
3022,9,7,72,11,6.037725816,3.103935813,"0,1"
3030,9,7,72,13,6.16746558,3.289721623,"0,1"
3044,9,7,72,8,5.545397557,2.532474206,"0,1"
3055,9,7,67,7,5.266703167,2.494888277,"0,1"
3063,9,7,63,8,4.646315817,2.644678668,"0,1"
3069,9,7,62,14,5.477912028,3.269367807,"0,1"
3076,9,7,61,22,5.68379662,4.205309619,"0,1"
3083,9,7,64,13,5.555214446,3.273222713,"0,1"
3084,9,7,67,10,5.607849993,2.941443125,"0,1"
3095,9,7,68,11,5.258462358,3.162742059,"0,1"
3099,9,7,62,7,5.172734837,2.22569663,"0,1"
3121,9,7,60,16,5.533445893,3.76822752,"0,1"
3146,9,7,61,4,4.587987257,1.818787848,"0,1"
3169,9,7,64,19,5.250220332,3.749058577,"0,1"
3173,9,7,59,15,5.056609943,3.500886909,"0,1"
3186,9,7,59,20,5.573810071,3.966735967,"0,1"
3190,9,7,71,20,5.476447772,3.995327914,"0,1"
3193,9,7,62,9,5.030106973,2.673040249,"0,1"
3202,9,7,67,8,5.127800011,2.558480181,"0,1"
3227,9,7,64,14,5.346058924,3.62810381,"0,1"
3232,9,7,66,11,5.928417024,3.137781818,"0,1"
3257,9,7,62,22,5.29463614,3.804964482,"0,1"
3263,9,7,62,12,5.491998304,3.253389679,"0,1"
3265,9,7,66,9,5.593423117,2.63124397,"0,1"
3277,9,7,67,8,5.52689833,2.550446056,"0,1"
3284,9,7,75,25,6.43924554,4.340147247,"0,1"
3292,9,7,69,11,5.365850984,3.21625533,"0,1"
3303,9,7,62,17,5.077251737,3.602259106,"0,1"
3310,9,7,68,13,5.931442229,3.300106601,"0,1"
3311,9,7,62,12,5.149548231,2.955588221,"0,1"
3316,9,7,70,6,5.988472843,2.367689075,"0,1"
3322,9,7,68,17,6.013084541,3.766990728,"0,1"
3346,9,7,62,17,4.818356863,3.620421382,"0,1"
3355,9,7,61,10,4.538998428,2.789084562,"0,1"
3359,9,7,66,16,5.306288117,3.502803842,"0,1"
3371,9,7,63,10,5.477095013,3.08599047,"0,1"
3389,9,7,62,8,5.725002665,2.615315845,"0,1"
3398,9,7,70,16,5.628744813,3.899999507,"0,1"
3447,9,7,66,11,5.62914233,3.043008386,"0,1"
3465,9,7,65,9,5.319302478,2.787766431,"0,1"
3481,9,7,58,9,5.06939464,2.904508685,"0,1"
3483,9,7,66,18,5.522979154,3.935231102,"0,1"
3506,9,7,65,2,5.009771306,1.392206572,"0,1"
3511,9,7,62,17,5.206805058,3.585396927,"0,1"
3519,9,7,71,17,5.631883204,3.987980789,"0,1"
3528,9,7,66,17,5.132981309,3.679405365,"0,1"
3533,9,7,61,11,5.397625747,3.067283424,"0,1"
3583,9,7,66,13,5.423425913,3.326297072,"0,1"
3588,9,7,70,18,5.9122118,3.737483276,"0,1"
3598,9,7,59,16,4.466678717,3.295053555,"0,1"
3621,9,7,65,7,4.793647276,2.417649444,"0,1"
3649,9,7,63,15,5.869721078,3.507746138,"0,1"
3662,9,7,73,5,4.180105203,1.876395802,"0,1"
3663,9,7,70,10,5.597067667,2.80172957,"0,1"
3678,9,7,66,14,5.634538135,3.509330672,"0,1"
3696,9,7,72,1,5.210941377,0.980392157,"0,1"
3745,9,7,64,12,5.31719444,3.235695756,"0,1"
3746,9,7,65,10,5.851649281,2.988922262,"0,1"
3770,9,7,69,7,6.207722987,2.564262119,"0,1"
3773,9,7,67,19,5.396990347,3.94257316,"0,1"
3781,9,7,66,13,5.716179644,3.306945146,"0,1"
3784,9,7,68,16,5.5714395,3.549728019,"0,1"
3785,9,7,63,17,5.812725173,3.860250015,"0,1"
3787,9,7,66,10,5.308856752,3.053781667,"0,1"
3796,9,7,68,13,5.554065467,3.369563202,"0,1"
3827,9,7,65,13,4.970547627,3.208782642,"0,1"
3834,9,7,67,11,5.708118961,3.20225795,"0,1"
3847,9,7,65,11,5.480821127,3.172788958,"0,1"
3852,9,7,72,14,5.893491415,3.020190929,"0,1"
3867,9,7,63,9,5.245509605,2.733985912,"0,1"
3874,9,7,70,15,5.309983488,3.545620732,"0,1"
3912,9,7,66,8,5.344095255,2.77481118,"0,1"
3913,9,7,65,13,5.730909334,3.496170256,"0,1"
3925,9,7,63,13,5.18797296,3.080019573,"0,1"
3927,9,7,67,21,5.751081673,4.31452399,"0,1"
3967,9,7,62,17,5.904987824,3.816113472,"0,1"
3970,9,7,63,3,5.243261911,1.700943945,"0,1"
3977,9,7,65,16,5.265234209,3.439803648,"0,1"
3982,9,7,67,13,5.381848257,3.054952301,"0,1"
3987,9,7,61,10,5.040184541,3.044468579,"0,1"
3991,9,7,59,8,4.858997607,2.658326057,"0,1"
3998,9,7,72,30,6.403709037,4.866672987,"0,1"
4019,9,7,63,13,5.739578423,3.350197249,"0,1"
4025,9,7,63,18,5.225756164,3.904015618,"0,1"
4045,9,7,62,7,5.504294224,2.577428419,"0,1"
4050,9,7,70,3,5.993883849,1.707274618,"0,1"
4060,9,7,67,20,5.964043227,3.787942992,"0,1"
4065,9,7,61,14,5.404846388,3.562213585,"0,1"
4085,9,7,57,7,5.07334896,2.573786168,"0,1"
4091,9,7,63,16,5.792608211,3.747400996,"0,1"
4092,9,7,71,12,5.36219268,3.010745845,"0,1"
4093,9,7,70,13,5.395136432,3.182120369,"0,1"
4095,9,7,66,15,5.186754491,3.604644789,"0,1"
4117,9,7,62,9,5.135690527,2.637344557,"0,1"
4118,9,7,67,11,5.755140791,2.709159709,"0,1"
4122,9,7,63,1,5.11941071,1,"0,1"
4127,9,7,55,12,5.285007412,3.011593643,"0,1"
4158,9,7,75,14,5.953413916,3.181927049,"0,1"
4161,9,7,62,7,5.63399633,2.580195475,"0,1"
4209,9,7,63,12,5.23867703,2.956615686,"0,1"
4219,9,7,68,13,5.605967052,3.300122911,"0,1"
4222,9,7,66,21,5.978009168,3.981427471,"0,1"
4229,9,7,62,17,5.634029086,3.612875859,"0,1"
4244,9,7,72,17,6.422443587,3.336434544,"0,1"
4277,9,7,63,6,5.467669472,2.431925933,"0,1"
4306,9,7,65,15,5.86246704,3.431688501,"0,1"
4307,9,7,63,17,5.636856252,3.921103894,"0,1"
4313,9,7,64,23,5.417291863,4.295433588,"0,1"
4323,9,7,65,29,5.486728597,4.913910142,"0,1"
4329,9,7,63,9,5.263443453,2.983151457,"0,1"
4345,9,7,64,16,5.275645333,3.497955684,"0,1"
4350,9,7,69,13,6.213553169,3.185989127,"0,1"
4377,9,7,58,12,5.610058523,3.12720449,"0,1"
4378,9,7,67,4,4.890400486,1.996089988,"0,1"
4399,9,7,62,13,5.108797096,3.348105675,"0,1"
4425,9,7,63,18,4.971079761,3.413970439,"0,1"
4447,9,7,66,13,4.827656452,3.170483343,"0,1"
4456,9,7,64,21,6.097741623,4.223141607,"0,1"
4503,9,7,66,17,5.390740634,3.866648769,"0,1"
4523,9,7,66,8,4.959216989,2.629621579,"0,1"
4544,9,7,75,38,6.728001589,5.645337428,"0,1"
4555,9,7,63,9,5.117707159,2.819449667,"0,1"
4589,9,7,69,23,5.54056586,4.201264891,"0,1"
4594,9,7,71,16,6.409113801,3.563687596,"0,1"
4627,9,7,58,15,5.398920535,3.742651906,"0,1"
4630,9,7,75,16,5.563658374,3.532632517,"0,1"
4663,9,7,57,3,5.066443569,1.642472606,"0,1"
4667,9,7,62,19,5.464849052,3.767613256,"0,1"
4671,9,7,68,15,5.428234388,3.630042529,"0,1"
4689,9,7,68,9,4.988566705,2.877194263,"0,1"
4690,9,7,69,6,5.077666685,1.947752774,"0,1"
4693,9,7,64,17,5.06864831,3.734667746,"0,1"
4720,9,7,71,6,5.276085485,2.181678983,"0,1"
4754,9,7,63,8,5.726321455,2.685461448,"0,1"
4811,9,7,72,9,6.596949186,2.782471083,"0,1"
4816,9,7,61,7,5.578254589,2.535090145,"0,1"
4824,9,7,69,8,5.786013708,2.725721531,"0,1"
4826,9,7,67,6,5.964619509,2.177791509,"0,1"
4894,9,7,67,17,5.572816706,3.509260556,"0,1"
4902,9,7,70,10,6.158733324,2.688002879,"0,1"
4912,9,7,67,14,5.653201996,3.532580277,"0,1"
4916,9,7,65,16,5.913209266,3.506404313,"0,1"
4932,9,7,65,12,5.39616108,3.114888408,"0,1"
4936,9,7,67,11,5.652611649,3.046867029,"0,1"
4949,9,7,61,18,5.349659268,3.747708771,"0,1"
4973,9,7,60,10,5.3322173,2.959979114,"0,1"
4975,9,7,67,13,5.546718847,3.209712289,"0,1"
4983,9,7,67,11,5.529727428,3.095481694,"0,1"
4989,9,7,59,16,5.448890839,3.783651268,"0,1"
5024,9,7,76,8,6.047315678,2.303937422,"0,1"
5044,9,7,60,13,5.200669818,3.292898934,"0,1"
5063,9,7,60,21,5.374380681,3.906020157,"0,1"
5142,9,7,64,13,5.427633738,3.228801566,"0,1"
5165,9,7,61,10,5.418987791,3.039033518,"0,1"
5172,9,7,66,13,5.198229669,3.167722158,"0,1"
5185,9,7,61,19,5.326232297,4.02512295,"0,1"
5201,9,7,64,12,5.558734654,3.26366173,"0,1"
5208,9,7,71,9,6.203956273,2.79738165,"0,1"
5209,9,7,62,6,5.535139573,2.43359797,"0,1"
5212,9,7,63,7,5.564323109,2.473300721,"0,1"
5219,9,7,60,6,5.606615799,2.29375898,"0,1"
5229,9,7,59,15,5.167829984,3.317633153,"0,1"
5233,9,7,60,12,4.891375237,3.202332387,"0,1"
5261,9,7,67,23,5.617029361,4.484820826,"0,1"
5276,9,7,67,9,5.019393378,2.62545139,"0,1"
5339,9,7,60,10,5.328121733,2.882939783,"0,1"
5341,9,7,61,10,5.265499995,2.9039924,"0,1"
5350,9,7,67,14,6.384677448,3.642693994,"0,1"
5362,9,7,71,9,5.474190956,2.721288905,"0,1"
5371,9,7,67,7,5.053963314,2.613521755,"0,1"
5390,9,7,67,9,4.489509323,2.217060133,"0,1"
5391,9,7,58,7,5.432786678,2.61561866,"0,1"
5404,9,7,69,13,5.848231757,3.207598629,"0,1"
5411,9,7,59,10,5.10071423,2.834952384,"0,1"
5426,9,7,73,9,5.740406302,2.720265835,"0,1"
5454,9,7,60,12,5.095934709,3.036411103,"0,1"
5457,9,7,66,11,5.336061874,2.859546965,"0,1"
5459,9,7,66,10,5.270823116,3.055302146,"0,1"
5492,9,7,70,25,6.464837611,4.345069725,"0,1"
5501,9,7,66,11,5.092760465,3.094229477,"0,1"
5503,9,7,55,13,5.458223429,3.497709472,"0,1"
5518,9,7,67,12,5.717788266,2.979545803,"0,1"
5523,9,7,62,16,5.050420137,3.585695019,"0,1"
5539,9,7,61,8,5.043902604,2.515110811,"0,1"
5544,9,7,67,21,5.873148354,4.054831797,"0,1"
5558,9,7,58,15,5.061704606,3.388568883,"0,1"
5559,9,7,61,8,4.700398766,2.236539041,"0,1"
5577,9,7,63,15,5.044856841,3.30962503,"0,1"
5589,9,7,64,12,5.534096194,3.294722167,"0,1"
5595,9,7,58,15,5.044434621,3.535058663,"0,1"
5614,9,7,75,13,6.571797889,3.435336646,"0,1"
5645,9,7,61,10,5.221612438,2.878161552,"0,1"
5658,9,7,70,17,6.033094683,3.730463141,"0,1"
5664,9,7,65,12,5.176229941,3.18432097,"0,1"
5669,9,7,64,21,5.290351602,3.883198561,"0,1"
5672,9,7,72,8,6.084185764,2.498962491,"0,1"
5704,9,7,70,6,5.327225453,2.344242089,"0,1"
5705,9,7,57,14,5.208374648,3.468349782,"0,1"
5727,9,7,63,15,5.47298844,3.41517972,"0,1"
5745,9,7,65,11,4.906833656,3.132911209,"0,1"
5746,9,7,65,5,5.998688823,2.218689618,"0,1"
5765,9,7,60,20,5.333279988,3.987604786,"0,1"
5794,9,7,75,26,5.965355574,4.707883561,"0,1"
5797,9,7,65,18,5.453658532,4.038945356,"0,1"
5803,9,7,58,9,5.149590041,2.771472737,"0,1"
5806,9,7,61,12,5.143704976,2.697198341,"0,1"
5817,9,7,67,13,5.513950014,3.350881147,"0,1"
5836,9,7,56,27,5.853654175,4.730921945,"0,1"
5860,9,7,65,13,5.641951667,3.317394419,"0,1"
5865,9,7,67,14,5.498539878,3.536715754,"0,1"
5869,9,7,64,23,5.534150382,4.236533951,"0,1"
5874,9,7,64,9,5.046435661,2.667851525,"0,1"
5878,9,7,61,6,4.861796239,2.288489829,"0,1"
5893,9,7,62,16,5.249184774,3.505884546,"0,1"
5898,9,7,65,6,4.96506674,2.20323414,"0,1"
5901,9,7,63,16,5.183465268,3.6079156,"0,1"
5918,9,7,69,16,6.036556583,3.69264156,"0,1"
5924,9,7,65,8,5.616139482,2.63020634,"0,1"
5937,9,7,60,11,5.41274643,2.888069561,"0,1"
5940,9,7,68,16,5.299330767,3.481248721,"0,1"
5943,9,7,66,25,5.569707159,4.578442709,"0,1"
5979,9,7,71,18,5.564335546,3.781825861,"0,1"
6010,9,7,72,18,5.730237087,3.838294267,"0,1"
6019,9,7,65,13,5.502210943,3.376343055,"0,1"
6036,9,7,65,10,5.804153413,2.970988778,"0,1"
6042,9,7,66,30,5.803832803,4.967369109,"0,1"
6051,9,7,66,15,5.531386103,3.521645049,"0,1"
6061,9,7,72,18,5.387734372,3.974998761,"0,1"
6067,9,7,64,17,5.451929668,4.019519846,"0,1"
6073,9,7,62,14,5.174227084,3.230675253,"0,1"
6078,9,7,67,11,5.699743345,3.032998068,"0,1"
6100,9,7,67,6,5.007605135,1.972938799,"0,1"
6162,9,7,68,8,6.169313002,2.712367903,"0,1"
6166,9,7,69,5,4.977842485,2.026286312,"0,1"
6174,9,7,72,4,5.559040353,1.716635032,"0,1"
6191,9,7,66,20,5.262867828,4.143934762,"0,1"
6205,9,7,63,9,5.463196918,2.928742344,"0,1"
6225,9,7,66,19,5.370131129,3.895997019,"0,1"
6263,9,7,65,19,5.421958288,3.820714902,"0,1"
6272,9,7,67,4,5.322759125,1.906568101,"0,1"
6285,9,7,69,23,5.970580186,4.175181611,"0,1"
6294,9,7,64,10,5.428866131,2.92776813,"0,1"
6295,9,7,69,8,5.727637255,2.74841816,"0,1"
6301,9,7,69,17,5.909901505,3.817612314,"0,1"
6306,9,7,69,20,5.985493164,3.910041883,"0,1"
6310,9,7,67,8,5.860278844,2.661817968,"0,1"
6334,9,7,64,15,5.427742823,3.330215381,"0,1"
6345,9,7,69,34,6.200925133,4.666233297,"0,1"
6379,9,7,66,12,5.563263089,3.440905525,"0,1"
6382,9,7,66,16,5.802486574,3.352746239,"0,1"
6383,9,7,72,15,5.822649963,3.433388763,"0,1"
6439,9,7,61,13,5.580368732,3.430534351,"0,1"
6459,9,7,59,10,4.890315579,2.696417091,"0,1"
6460,9,7,69,9,5.130930098,2.808615295,"0,1"
6479,9,7,64,14,5.375199003,3.671122384,"0,1"
6491,9,7,66,14,5.696831309,3.512418787,"0,1"
6535,9,7,60,25,5.274620598,4.314607753,"0,1"
6542,9,7,65,12,5.739293059,3.19189429,"0,1"
6577,9,7,67,8,5.787944357,2.636005973,"0,1"
6589,9,7,65,11,5.594008714,2.93598758,"0,1"
6599,9,7,63,13,5.586937586,3.027169041,"0,1"
