seed,l0,l2,l_inf,minimum_change,true_label,adv_label,position_adv_label_in_original_pred,first_largest,second_largest,third_largest,fourth_largest,fifth_largest,last_largest
40,,,,,,,,9.029656,-0.3458339,-2.0333836,-2.173155,-7.290742,-24.787333
41,,,,,,,,9.480619,-2.9543874,-4.264056,-5.6955147,-7.9886084,-29.646288
42,,,,,,,,6.932336,5.674714,-2.6048162,-4.578722,-4.851253,-31.169453
43,,,,,,,,13.116311,1.1611267,0.060893476,-0.47463688,-1.6727993,-45.148426
44,,,,,,,,9.964859,-0.5896791,-1.8780978,-4.4664183,-5.9949994,-39.24061
45,,,,,,,,13.653652,2.4086387,0.73276246,-0.81194806,-1.8237578,-47.08798
46,,,,,,,,6.8466415,-1.5949982,-3.7578244,-4.2231236,-4.7084513,-26.361046
47,,,,,,,,14.096328,1.9506667,0.39367205,-5.4312024,-12.034741,-21.729132
48,,,,,,,,2.2223196,1.6824274,-1.1305884,-1.848351,-4.98966,-22.723024
49,,,,,,,,12.549501,2.6815693,-0.04237157,-11.851292,-12.753983,-64.27461
50,,,,,,,,8.169476,0.111627325,0.033480763,-0.12068105,-8.119015,-26.620695
51,,,,,,,,20.871037,9.413671,-1.614772,-1.7026062,-2.8318484,-69.493355
52,,,,,,,,16.370577,3.3547769,-2.968548,-4.279299,-6.055585,-58.82783
53,,,,,,,,6.9561796,2.1441603,0.47069886,0.44936246,-2.6177912,-16.235205
54,,,,,,,,12.824398,3.7566757,2.7021284,0.93915194,-2.23566,-41.921535
55,186,4.630281620115995,0.3921568627450981,0.007843137254901933,8,9,3,4.6702995,4.2100515,2.9050345,-3.6457338,-3.7896852,-51.464947
56,,,,,,,,27.459366,7.240713,5.8307924,2.3804493,-4.412222,-61.437794
57,,,,,,,,11.842621,3.3041239,3.1352534,-3.3937933,-3.6656904,-39.733295
58,,,,,,,,15.951593,5.022398,-1.4330028,-4.731041,-6.14065,-26.142086
59,,,,,,,,7.2213845,1.1262114,-0.4909443,-3.6803265,-4.505471,-18.845535
60,,,,,,,,7.7995224,5.2395973,0.97381383,-1.642221,-5.5989237,-16.092289
61,,,,,,,,12.49608,2.8314025,0.8203383,-1.6329421,-1.9933711,-15.068229
62,,,,,,,,14.288064,2.5258026,1.5782967,-4.529892,-4.5657816,-21.17561
63,,,,,,,,9.146141,-0.595898,-3.546927,-4.3128185,-9.911366,-32.453854
64,,,,,,,,8.870898,4.921252,1.6776363,-2.7717247,-3.1152697,-15.424693
65,,,,,,,,13.708717,0.6650094,-1.5381498,-2.6797347,-4.5001,-18.422543
66,,,,,,,,18.004948,4.491538,-3.996011,-4.9394073,-6.281064,-13.270588
67,,,,,,,,6.3462076,-1.2037627,-1.4539593,-2.4937196,-3.07484,-13.718713
68,,,,,,,,11.247884,6.623454,2.7898917,2.6930876,-0.78970885,-36.21632
69,,,,,,,,18.63689,1.3316118,-0.77458084,-4.679127,-6.2340097,-48.136627
70,,,,,,,,5.3659654,2.176851,1.5168447,1.0262661,-6.3222995,-42.281067
71,,,,,,,,20.922192,4.336796,-2.2842271,-5.352727,-5.6366215,-37.589355
72,,,,,,,,9.730337,0.7163024,-1.5630757,-3.3644228,-4.399981,-22.538395
73,,,,,,,,4.492994,-0.67306983,-1.4867222,-4.1229925,-6.752007,-23.670424
74,,,,,,,,7.157811,2.7739267,-1.862856,-2.9235892,-8.382465,-45.18615
75,,,,,,,,17.509186,0.4366222,-0.02789557,-2.9467673,-4.064156,-46.114494
76,,,,,,,,10.680039,1.6228514,-0.11170912,-1.5492496,-2.637081,-54.989094
77,,,,,,,,9.570114,-1.3812547,-1.9217473,-3.0460894,-5.8780503,-14.630942
78,,,,,,,,10.981153,5.0208707,4.915545,1.9292345,-3.9939682,-31.940643
79,,,,,,,,14.066134,10.015161,2.22323,-5.283133,-8.605884,-55.407597
80,,,,,,,,2.4941623,2.1919978,1.1652876,-1.1114178,-1.2881998,-18.546534
81,,,,,,,,16.831598,2.6562274,0.135194,-2.150329,-3.9308386,-54.93063
82,,,,,,,,19.59935,0.52133256,-4.877601,-7.5146413,-10.049699,-63.754917
83,,,,,,,,11.034478,1.7747114,1.0960972,-5.0486164,-5.9959764,-11.497232
84,,,,,,,,17.480864,5.2119236,4.548971,-11.216971,-13.933702,-64.15164
85,,,,,,,,5.121557,-1.2362765,-4.63626,-5.5675664,-7.2636776,-34.19714
86,,,,,,,,6.3230734,-1.9128205,-2.5990634,-3.6485674,-5.73085,-34.731785
87,,,,,,,,14.256565,4.53425,-2.3451643,-2.7828317,-3.545191,-44.444195
88,,,,,,,,23.187391,9.6598215,0.42980736,-0.30129752,-3.120061,-54.99725
89,,,,,,,,18.125195,5.7434087,-1.8947909,-4.536377,-5.3970566,-22.75231
90,,,,,,,,21.572882,2.9894586,-0.69325054,-2.234354,-8.006517,-17.15317
91,,,,,,,,22.16786,5.5811243,-0.28990638,-6.3335714,-8.696631,-45.11678
92,,,,,,,,10.176199,6.0757875,-1.5901856,-4.0737166,-4.31918,-15.543737
93,,,,,,,,7.229875,-0.6336467,-5.215376,-5.284125,-6.2007213,-17.283997
94,,,,,,,,9.774882,-1.564094,-2.3465714,-4.36222,-9.255958,-23.819668
95,,,,,,,,23.543966,5.025263,-0.7030753,-0.87500787,-4.7363,-56.715534
96,,,,,,,,10.864805,5.2296844,-1.813542,-5.914291,-6.018221,-42.353367
97,,,,,,,,9.258399,-1.9664772,-4.6593885,-4.7340097,-8.879021,-29.364685
98,,,,,,,,8.917819,0.12056136,-4.1907253,-5.0930505,-5.7712493,-46.09631
99,,,,,,,,9.835897,5.7747207,-0.04622954,-0.26032078,-1.4281409,-22.127369
100,,,,,,,,8.117519,0.40906364,-0.094142616,-2.550613,-4.351795,-17.490707
101,,,,,,,,12.139237,2.04446,-0.9467628,-1.7020342,-3.7997744,-29.136679
102,,,,,,,,8.189277,1.4441077,-0.6842315,-7.3091187,-7.789312,-25.379528
103,,,,,,,,13.425306,2.4697123,-2.51382,-4.365308,-4.8010626,-50.684006
104,,,,,,,,10.149122,-1.1565423,-2.7459931,-3.1488633,-5.914834,-37.897938
105,,,,,,,,6.563889,-0.8697085,-1.5171661,-4.4984837,-8.61538,-17.392443
106,,,,,,,,18.115084,4.1797867,0.08880085,-0.46243745,-2.762988,-15.522661
107,,,,,,,,12.6917925,-3.4923286,-3.5212145,-4.1234074,-9.280632,-63.050854
108,,,,,,,,17.811502,10.077322,6.0221977,4.0141354,0.2513354,-45.50442
109,,,,,,,,17.65844,2.509244,-2.974878,-4.0235734,-6.8467,-29.418098
110,,,,,,,,14.314614,3.1111357,2.170583,-0.24660969,-1.509458,-42.234406
111,,,,,,,,22.734678,-1.680078,-4.2942176,-4.849647,-5.433698,-101.0837
112,,,,,,,,10.215132,-1.2511983,-1.6094211,-2.4705565,-5.758582,-29.843582
113,,,,,,,,10.120567,3.224849,-0.101938754,-5.6990566,-7.709669,-21.916811
114,,,,,,,,24.446991,5.464451,4.5869446,1.309487,0.40710703,-52.097218
115,,,,,,,,16.81773,5.3961654,-2.8761907,-4.572394,-5.1558185,-16.79985
116,,,,,,,,14.464792,8.904753,0.5523349,-2.5312006,-6.5507135,-41.592453
117,,,,,,,,18.519352,2.9886975,-0.13647869,-9.800785,-19.037582,-59.89086
118,,,,,,,,10.89906,2.4600456,1.1692352,1.1500576,-0.55147433,-27.682837
119,,,,,,,,22.823572,4.905897,-2.7485013,-4.8630924,-6.1535196,-49.437843
120,,,,,,,,23.04686,13.307456,-0.549837,-9.484693,-16.288889,-85.96818
121,,,,,,,,38.377636,10.547,9.174724,5.4512854,1.3084719,-75.25695
122,,,,,,,,22.94246,14.378166,-1.7905908,-4.455091,-4.603282,-40.28908
123,,,,,,,,22.397102,5.9213743,-2.312049,-3.181376,-6.4464917,-49.26395
124,,,,,,,,7.547017,1.0360992,-0.9714858,-1.4478301,-4.216737,-16.349174
125,,,,,,,,7.4837637,0.039958477,-4.960636,-5.103625,-10.457307,-36.120754
126,,,,,,,,18.046257,9.494002,4.4596615,0.9241955,-2.0932899,-29.231152
127,,,,,,,,10.372456,0.46767163,-0.8803865,-1.0313187,-4.240201,-17.87768
128,,,,,,,,11.28363,-0.20254675,-1.9285157,-6.2297745,-7.810485,-32.456722
129,,,,,,,,16.351654,3.342769,-1.4687649,-5.79751,-6.0142517,-21.217642
130,,,,,,,,11.541705,-3.594444,-4.4751983,-5.501197,-5.5397124,-57.234047
131,,,,,,,,13.965084,5.8795004,2.4006758,-4.2525144,-5.461888,-20.423449
132,,,,,,,,-0.26390016,-1.464554,-2.8964944,-6.106906,-6.2418633,-29.60183
133,,,,,,,,12.9545145,3.2703314,2.2705777,1.5621519,-2.9820414,-50.54208
134,,,,,,,,6.694149,3.7234466,1.8563097,1.5037167,-3.8540382,-50.493626
135,,,,,,,,15.907007,0.7304821,0.22795057,-6.2436337,-14.646748,-69.92743
136,,,,,,,,8.158962,-1.3389463,-5.2078896,-7.749554,-8.0199795,-43.22619
137,,,,,,,,5.486941,1.3888867,0.8049108,-2.9800262,-3.5230772,-32.09743
138,,,,,,,,6.625969,0.18992478,-1.0100274,-3.5804374,-8.905374,-29.171549
139,,,,,,,,17.221792,2.775988,-3.9356737,-5.0560184,-6.7543716,-12.482958
140,,,,,,,,5.011626,2.1771853,0.21309239,-1.7941182,-5.2464113,-32.767147
141,,,,,,,,9.229373,6.619624,1.8320984,-0.2515223,-0.68170553,-43.5037
142,,,,,,,,13.894579,1.4413545,1.0946722,-2.893876,-7.014205,-15.179304
143,156,3.9953259889257433,0.3921568627450981,0.0039215686274509665,2,7,2,7.086011,3.676627,-2.0368385,-6.31613,-9.990489,-24.429596
144,,,,,,,,6.1210213,1.6083803,-1.8780736,-3.2085361,-4.40174,-13.816792
145,,,,,,,,11.588435,-1.3848253,-2.3535016,-4.4805756,-4.991245,-26.452864
146,,,,,,,,9.797576,3.6317828,0.21356475,-1.630888,-8.673948,-49.180202
147,,,,,,,,12.015344,0.3785473,-2.9772081,-4.6409874,-8.311686,-19.726822
148,,,,,,,,2.097119,2.0122383,0.7820997,-2.5824904,-4.2985,-17.833485
149,,,,,,,,13.789993,-2.5631444,-4.2330313,-7.720052,-9.635006,-59.69411
150,,,,,,,,6.4455566,-1.0363946,-3.53336,-4.3338027,-4.6251974,-13.121325
151,,,,,,,,20.87184,4.6946535,0.025554538,0.019837976,-6.040696,-15.041458
152,,,,,,,,11.586315,3.1513565,1.3107265,-0.098661765,-2.071144,-30.961767
153,,,,,,,,11.585346,2.792087,0.6310581,-1.9415067,-3.3294473,-35.027466
154,143,4.035059731373933,0.3921568627450981,0.00392156862745098,9,4,5,9.207584,3.178438,0.7588384,-0.8176031,-0.85241103,-42.122505
155,,,,,,,,14.10818,4.297431,-4.3700676,-7.040826,-7.3999195,-15.771668
156,,,,,,,,21.272074,5.688093,1.8474298,1.7497401,-0.8871399,-44.24077
157,181,4.435933796904439,0.3921568627450981,0.007843137254901933,3,2,4,9.762085,-0.40205383,-2.7429886,-4.677901,-6.4774904,-56.83913
158,,,,,,,,7.0279646,2.391395,0.5310237,-0.7797872,-2.1307368,-24.61554
159,,,,,,,,11.587891,4.7414627,-1.1228659,-6.4237194,-14.967193,-40.124317
160,,,,,,,,3.0349007,0.68104315,-0.8078295,-1.1641982,-2.1483288,-27.239363
161,,,,,,,,24.982517,3.3986516,2.5669014,-0.30285937,-3.0855181,-99.11235
162,,,,,,,,10.668781,-0.72333205,-0.8554693,-1.2844286,-2.246659,-41.573223
163,,,,,,,,15.129953,0.6205783,-1.311836,-2.1218967,-2.3990707,-14.198873
164,,,,,,,,18.036825,8.998661,-1.7002606,-3.5985668,-5.8459682,-26.14701
165,,,,,,,,25.001675,6.574807,-0.5422941,-6.8567295,-7.355929,-24.33498
166,,,,,,,,14.157465,6.1942906,0.568532,-4.0105357,-5.713027,-17.386065
167,,,,,,,,11.963304,0.71829015,-3.5655525,-3.5753598,-4.4979773,-37.356155
168,,,,,,,,8.347851,3.152924,1.2688751,-0.27865332,-9.06478,-61.700584
169,,,,,,,,12.041893,-0.08445948,-1.7344835,-1.8099371,-5.2693934,-50.25681
170,,,,,,,,15.915243,6.6992188,1.4339043,-0.12279487,-3.2772982,-48.322243
171,,,,,,,,23.055075,4.607663,-3.422288,-7.2673945,-11.136616,-41.73542
172,147,4.281367048762389,0.3921568627450981,0.011764705882352941,9,4,3,7.024793,6.9063973,3.5940168,-1.0366157,-4.3882313,-42.271893
173,,,,,,,,9.479138,-2.2143312,-2.626046,-5.098363,-7.656189,-26.008207
174,,,,,,,,9.591454,1.5493804,0.507105,-1.1547315,-4.0763083,-20.513668
175,,,,,,,,12.776674,-2.101121,-4.2273703,-7.1528406,-11.104648,-25.441153
176,,,,,,,,14.017367,2.9952002,1.9698122,1.0438187,-4.4022975,-52.709538
177,,,,,,,,9.02368,3.05253,-0.5395772,-2.151441,-3.1635797,-24.375153
178,,,,,,,,3.887502,-2.134357,-2.310183,-3.4575944,-9.329145,-25.249472
179,,,,,,,,10.361612,-2.4139266,-4.2530212,-4.9445143,-7.915557,-81.458786
180,,,,,,,,6.9911127,4.059847,0.25094384,-0.13523555,-2.5177298,-27.960629
181,,,,,,,,8.144107,5.801432,0.1561557,-4.5770016,-7.079242,-88.02204
182,,,,,,,,8.7023945,6.1059027,0.80559915,-5.226249,-7.6010923,-48.800835
183,,,,,,,,14.216704,5.890698,-2.4550538,-2.9276276,-9.449215,-48.70537
184,,,,,,,,8.764138,0.15255111,-1.6584072,-3.5018365,-7.32077,-38.105877
185,,,,,,,,18.676992,2.9451356,-1.1636505,-1.5637077,-3.9940495,-44.402176
186,,,,,,,,4.9844627,3.7809002,1.789563,0.35600138,-0.3497944,-24.599371
187,,,,,,,,12.561535,-0.028286397,-5.936553,-7.4124618,-8.038472,-40.363102
188,,,,,,,,6.997216,-0.7047943,-1.7995279,-3.032813,-4.138214,-21.891912
189,,,,,,,,22.05738,2.8314958,-8.03606,-10.5122175,-12.264052,-40.587036
190,,,,,,,,16.471605,1.1643742,0.5099296,-3.16541,-9.072581,-49.56362
191,,,,,,,,10.593608,-0.42510253,-2.9411187,-3.9581945,-4.236894,-18.157734
192,,,,,,,,13.008838,5.4672093,-0.6160415,-0.6710026,-5.5744615,-13.060924
193,,,,,,,,15.241428,3.977284,-1.5754559,-3.797608,-3.8397083,-46.860626
194,,,,,,,,17.252586,8.790042,-0.8317218,-2.6033456,-5.9215236,-24.948286
195,,,,,,,,11.621582,1.551599,-1.3500055,-1.9713326,-2.9181771,-37.169315
196,,,,,,,,16.798805,3.6547823,0.38145143,-1.6853188,-4.9066267,-58.03544
197,,,,,,,,7.6664934,-2.5143638,-3.9924507,-8.04804,-9.234625,-22.67851
198,,,,,,,,13.078144,-1.3024919,-4.7620063,-5.9369674,-11.675255,-50.73979
199,,,,,,,,7.176095,1.4107646,0.37502688,-10.961148,-13.730762,-26.453224
200,,,,,,,,7.8696666,0.068564,-3.3549142,-6.8477,-8.010072,-47.1007
201,,,,,,,,10.077736,-0.5361921,-1.0912288,-2.7833574,-2.9903646,-21.760511
202,,,,,,,,4.6086507,1.7622633,-1.5649774,-4.087472,-6.1929927,-16.62741
203,,,,,,,,11.440494,-1.0134841,-3.5031126,-3.6135106,-5.568803,-73.40968
204,,,,,,,,18.704325,9.55681,5.531508,-3.9501972,-4.2727923,-20.658493
205,,,,,,,,10.946602,-0.29558802,-1.022249,-4.625927,-8.637421,-15.310067
206,,,,,,,,26.525045,9.486069,3.3715186,1.7113707,-3.4302,-71.43839
207,169,4.5904703790193,0.3921568627450981,0.0196078431372549,3,8,4,0.5363924,-0.5633539,-1.1219561,-1.3986026,-5.5772347,-59.752247
208,,,,,,,,13.4088545,3.0084586,-0.3368206,-1.9318125,-2.7861817,-27.436419
209,,,,,,,,35.804436,13.238809,5.812434,5.3271,-3.2965949,-74.23365
210,,,,,,,,12.3271265,4.799999,-0.089036465,-0.110495746,-2.0391555,-26.752575
211,,,,,,,,12.048549,0.69689715,-2.3718889,-2.65195,-7.7759094,-26.588417
212,,,,,,,,3.090026,2.3610258,-4.7130523,-4.751888,-4.777227,-31.55791
213,,,,,,,,25.36512,2.3498,-5.1260643,-13.523197,-13.963931,-50.248165
214,,,,,,,,18.22066,7.0155344,-2.4286299,-10.8720875,-12.686711,-71.798546
215,,,,,,,,18.51831,-1.5748585,-3.263602,-3.785601,-4.841819,-75.724014
216,,,,,,,,14.107228,4.44279,1.3074889,1.1461712,-4.421091,-35.369198
217,,,,,,,,17.720062,6.413598,-4.083459,-4.4498715,-6.9489007,-15.289214
218,,,,,,,,7.7774568,0.3658275,-1.808061,-2.9693213,-3.1045027,-16.695446
219,,,,,,,,14.627873,4.8798614,-3.626658,-5.160503,-10.0296955,-32.706707
220,,,,,,,,26.663044,6.3156314,4.814716,-0.37320316,-0.38708627,-75.68615
221,,,,,,,,20.26748,8.653378,3.078191,-5.457349,-8.054421,-17.16086
222,,,,,,,,19.627487,8.983355,-1.1635032,-1.2097234,-5.5573244,-24.929945
223,,,,,,,,12.494668,-0.43506086,-3.8212616,-4.424963,-4.450479,-43.647694
224,,,,,,,,1.2363982,1.153336,0.2546991,-1.4575448,-2.1860235,-35.376934
225,,,,,,,,4.9432917,-1.8439957,-2.1817513,-10.086002,-10.948151,-36.352234
226,128,3.534382121118959,0.3921568627450981,0.0039215686274509665,9,4,4,9.944339,1.7643833,0.23216492,-0.5524814,-2.001041,-50.04778
227,,,,,,,,9.235826,2.9539022,0.9960837,-0.7461776,-3.6002233,-37.97622
228,,,,,,,,1.8201597,-0.0042147636,-0.5503691,-1.34163,-2.4158006,-18.70746
229,,,,,,,,34.12185,11.855548,4.968108,3.5282025,-5.0188417,-67.60433
230,,,,,,,,16.162807,2.3732946,0.28792506,-5.4705267,-9.093321,-51.466816
231,,,,,,,,7.5377736,-0.18702325,-2.9073596,-3.2175586,-4.109637,-19.448656
232,,,,,,,,8.216173,3.4698832,2.3429217,-0.80117387,-1.7619327,-10.801438
233,,,,,,,,14.677749,1.0932233,-6.528807,-13.5174,-16.359652,-36.206444
234,,,,,,,,14.127498,2.8169281,-0.3968253,-0.53778577,-1.0440292,-22.613466
235,,,,,,,,17.091587,-0.13663197,-3.5436325,-4.073758,-11.473659,-65.47888
236,,,,,,,,20.644606,3.3607385,2.6727228,-10.763653,-12.133015,-56.470623
237,,,,,,,,18.873718,3.3942451,-1.456142,-6.6367087,-7.1270695,-15.250796
238,,,,,,,,9.87568,2.0305653,1.8066158,-4.854332,-6.840827,-11.792678
239,,,,,,,,8.686673,3.7745557,-7.1102967,-10.337366,-11.061089,-30.4329
240,117,3.793766513619624,0.3921568627450981,0.011764705882352941,8,1,2,2.0345206,-1.1853031,-2.5832276,-2.7520144,-4.498123,-14.791289
241,,,,,,,,24.037432,16.751204,10.4469795,7.805517,-9.969626,-13.547311
242,,,,,,,,15.206615,-2.331821,-3.2628627,-6.6763535,-15.200764,-63.442654
243,,,,,,,,11.926316,4.1172748,-1.8683954,-3.1450572,-4.900486,-53.442
244,,,,,,,,9.129247,2.0039718,1.1565299,0.7624241,-1.4911075,-42.183846
245,,,,,,,,7.423011,-4.811001,-9.255921,-10.908725,-11.135087,-26.64152
246,,,,,,,,10.904522,9.943272,8.928598,2.9133346,2.1121664,-53.427006
247,,,,,,,,8.778611,2.0017223,1.2996334,0.7759417,-5.0050163,-32.59291
248,,,,,,,,14.892782,2.5890226,-0.5697649,-7.7383,-9.982321,-54.22424
249,,,,,,,,29.730352,12.03598,9.416872,4.83401,-1.3198023,-66.41873
250,,,,,,,,2.5924866,0.6120739,-2.2528977,-4.490097,-5.1400566,-34.89021
251,,,,,,,,14.576626,0.1592812,-1.0164245,-1.1154966,-1.9621202,-26.615501
252,,,,,,,,23.49611,4.1337895,1.9092162,0.04178375,-9.380086,-53.92019
253,,,,,,,,23.721172,5.907836,-12.318062,-12.778145,-16.995451,-38.00695
254,,,,,,,,4.21789,1.0572965,0.18030655,-0.6426543,-5.3070555,-17.491833
255,,,,,,,,15.192575,4.2692347,-3.353766,-5.8507814,-17.185532,-52.8562
256,,,,,,,,6.226274,0.892234,-0.8659268,-1.5700804,-2.0451584,-18.000381
257,,,,,,,,18.206644,1.194644,-3.4758732,-4.6050673,-5.855013,-15.0705805
258,,,,,,,,11.410293,4.7118855,-0.65190214,-5.4540153,-6.59423,-41.31379
259,,,,,,,,13.124848,3.9866939,0.77305514,0.49914187,-7.8378973,-33.190002
260,,,,,,,,13.047957,5.081804,4.9656887,3.3759043,-0.9779291,-16.035849
261,,,,,,,,16.250313,7.641321,2.5548122,0.874933,-2.8934643,-16.733778
262,,,,,,,,4.9004774,3.0990841,1.8161893,0.124763966,0.028271232,-8.255709
263,,,,,,,,14.668864,1.9505502,-3.7152452,-4.157063,-4.8925323,-57.46403
264,,,,,,,,7.7797656,2.650384,0.5398309,-1.6628821,-2.9915016,-30.403362
265,,,,,,,,9.150278,-2.6201036,-3.354526,-8.555502,-11.455352,-47.568993
266,,,,,,,,13.3723135,8.090239,6.0099816,3.5222023,-12.150262,-57.744858
267,,,,,,,,9.992292,0.55143,0.0794741,-1.9214946,-4.8359103,-39.64044
268,,,,,,,,6.158108,5.2490063,-1.1678476,-1.8603977,-2.142907,-16.2363
269,,,,,,,,8.333459,2.1385784,-1.973936,-2.1855407,-4.0593038,-15.35705
270,,,,,,,,7.7547946,1.853688,-1.0518743,-1.8657475,-2.8027208,-10.8362255
271,,,,,,,,17.612234,0.15177892,-2.8376799,-6.061825,-7.5117464,-11.787627
272,,,,,,,,15.402763,4.92405,4.2102613,3.074692,-8.87896,-20.041777
273,,,,,,,,8.37307,6.751792,-8.137752,-8.278992,-10.174238,-29.050348
274,,,,,,,,8.274966,-0.025728464,-0.8314421,-2.1813474,-2.4126961,-18.335608
275,,,,,,,,16.478964,0.26241702,-0.8570745,-4.957951,-6.1362233,-19.29726
276,,,,,,,,10.381144,3.525816,2.8137357,-0.9878054,-2.65612,-20.601795
277,,,,,,,,27.288746,5.1466565,-6.9638343,-9.086348,-12.363459,-47.95801
278,,,,,,,,2.3401473,1.6573225,-4.347438,-6.035753,-6.5777774,-26.188967
279,,,,,,,,15.106987,4.256773,-2.6565666,-4.2996798,-9.1904335,-76.69831
280,,,,,,,,8.319266,6.1769075,1.8407601,-4.7611136,-6.421086,-27.297989
281,,,,,,,,21.18766,3.2165418,1.7500824,1.4851854,-5.013794,-62.680794
282,,,,,,,,6.016396,2.580656,-2.423715,-2.8701382,-3.3437123,-28.79378
283,,,,,,,,28.325165,5.652711,4.31238,2.1240537,-0.40675795,-43.079063
284,,,,,,,,10.225067,8.243439,-2.3821957,-7.1710095,-9.755822,-40.43892
285,,,,,,,,7.9811115,0.95936847,-1.4093208,-1.9074588,-4.4032073,-33.566315
286,,,,,,,,14.665499,0.6882534,-0.5387391,-4.164829,-10.30617,-24.744791
287,,,,,,,,12.849942,6.198758,-6.678171,-8.085119,-9.51227,-22.971645
288,,,,,,,,18.585567,2.2738435,-0.4949352,-9.744429,-11.615201,-66.03931
289,,,,,,,,16.594648,-2.1044831,-2.603319,-5.6704745,-6.4243836,-12.969914
290,,,,,,,,10.530965,2.6370673,-1.8438398,-2.6466074,-4.0430355,-17.104025
291,,,,,,,,7.2694607,-0.6501149,-5.1726265,-6.0147367,-6.822666,-50.1809
292,,,,,,,,10.795998,-1.4618559,-4.4511175,-5.2965975,-8.744124,-15.705192
293,,,,,,,,27.521107,8.1441555,2.5810544,0.40005893,-2.4138494,-43.727936
294,,,,,,,,24.045666,17.247364,-0.8145561,-5.4373846,-5.6748896,-33.18031
295,,,,,,,,5.924472,-2.223909,-2.6415486,-6.8098516,-7.3059773,-21.826786
296,,,,,,,,19.232782,0.37486517,-0.33520567,-1.1834545,-1.6882622,-28.556341
297,,,,,,,,19.29806,2.1011372,-3.594679,-3.9515266,-6.205763,-10.755181
