seed,l0,l2,l_inf,minimum_change,true_label,adv_label,position_adv_label_in_original_pred,first_largest,second_largest,third_largest,fourth_largest,fifth_largest,last_largest
139,,,,,,,,48.098877,8.498607,-2.2632847,-2.4320004,-4.0668073,-35.846752
140,88,3.2464809564416446,0.3921568627450981,0.01568627450980392,7,5,5,10.050629,-1.7204378,-2.9634006,-7.8193574,-10.581448,-46.544262
141,,,,,,,,22.21661,9.755598,8.620165,0.63813937,-0.79589576,-31.378511
142,,,,,,,,46.75532,16.84628,5.9490495,0.7678735,-16.667343,-46.83877
143,,,,,,,,27.37121,13.919233,2.9579797,-19.28529,-26.026945,-48.49496
144,,,,,,,,18.191586,4.754446,4.0224037,-3.7215967,-8.663875,-32.119602
145,,,,,,,,37.290653,-2.2501,-4.726466,-8.080734,-19.900734,-35.541153
146,,,,,,,,30.62059,7.137178,-10.903834,-11.537405,-12.63617,-46.303032
147,,,,,,,,46.637447,-3.4084227,-5.7598257,-14.82429,-17.476713,-70.23322
148,,,,,,,,6.086483,3.6266708,2.3825493,-1.0543742,-2.822511,-35.623665
149,,,,,,,,43.45432,-8.268755,-9.138548,-11.206877,-15.100309,-63.223583
150,,,,,,,,25.546986,-0.43199572,-3.9821932,-9.135624,-10.036826,-61.120056
151,,,,,,,,42.741055,-7.02541,-10.205122,-13.041069,-15.9602375,-55.026905
152,,,,,,,,19.832338,6.129794,-3.630201,-4.847061,-9.116466,-28.638723
153,,,,,,,,26.48945,4.2658715,0.23617266,-3.8107529,-8.844676,-35.124702
154,,,,,,,,21.814917,8.785238,8.184124,-3.9346578,-5.0079737,-33.019085
155,,,,,,,,44.51648,-11.090646,-14.93378,-15.890928,-19.252653,-54.49322
156,,,,,,,,34.856533,-5.6278276,-5.7885585,-7.5001926,-12.067228,-32.914104
157,,,,,,,,44.286465,-6.520382,-9.327814,-17.2778,-18.266914,-71.769455
158,,,,,,,,13.279648,-1.1838439,-1.317956,-2.118731,-2.9949052,-28.138597
159,,,,,,,,58.12595,10.354421,3.9553304,-23.469877,-31.113558,-62.13251
160,,,,,,,,12.0884905,6.3394036,4.440802,-8.979265,-10.606706,-28.405815
161,,,,,,,,36.157776,21.019901,-4.261581,-8.152266,-9.794173,-65.399994
162,,,,,,,,25.450232,2.5008457,1.9609666,-7.256493,-8.369695,-29.55738
163,,,,,,,,42.2723,13.330312,3.1201267,-3.6003253,-11.468685,-28.091692
164,,,,,,,,38.46418,10.54163,-6.0413475,-6.91119,-10.79769,-29.470047
165,,,,,,,,61.88954,-4.677127,-8.22584,-14.897936,-19.237589,-65.407455
166,,,,,,,,37.519176,5.430515,-5.112177,-6.446205,-7.6402993,-21.57037
167,,,,,,,,33.633152,5.760733,2.9566379,-0.61115885,-5.573752,-36.933605
168,,,,,,,,18.758951,8.427495,-1.2698607,-4.466606,-6.1864977,-47.467224
169,,,,,,,,32.699677,8.479584,-12.7762785,-14.952233,-18.159857,-45.660755
170,,,,,,,,31.334301,4.8823524,3.7383766,-5.362169,-6.2960777,-36.816116
171,,,,,,,,53.485413,-0.13909265,-7.4062896,-12.337743,-21.396765,-52.50173
172,,,,,,,,20.925093,12.891783,11.688561,0.028192192,-0.63671523,-29.412668
173,,,,,,,,27.668882,5.116933,-7.8414626,-9.03349,-9.619129,-27.97683
174,,,,,,,,21.796473,0.49296916,-0.33034274,-2.6481473,-7.256234,-28.685198
175,,,,,,,,31.773258,5.4911666,-11.072119,-11.66022,-18.917883,-50.81272
176,,,,,,,,28.688915,1.32014,0.7498462,-1.5446979,-3.6666977,-44.268333
177,,,,,,,,21.919353,2.3038502,1.4120994,-0.7259908,-7.486448,-28.377684
178,,,,,,,,23.255701,6.4191465,0.52316463,0.41567844,-5.4466357,-53.6478
179,,,,,,,,40.072147,9.06102,-0.9083263,-14.946889,-15.611833,-78.15742
180,,,,,,,,18.811106,13.75783,-4.5287404,-7.5684595,-13.492822,-25.106411
181,,,,,,,,38.56114,7.1340137,-2.2235112,-5.3393764,-16.032963,-80.023384
182,,,,,,,,29.27095,-2.7074347,-3.8345363,-12.80948,-32.122036,-51.993313
183,,,,,,,,40.23559,13.43267,3.6797996,-6.1031904,-11.360814,-51.22625
184,,,,,,,,17.809765,0.97341263,-2.7320845,-10.121902,-17.52487,-29.912266
185,,,,,,,,47.725006,15.76647,12.0111685,-12.056965,-17.165518,-51.024555
186,,,,,,,,31.633604,6.2650676,-12.156782,-13.176763,-14.707542,-48.51104
187,,,,,,,,42.39408,3.6075068,-0.3309976,-9.071122,-16.767757,-63.83909
188,,,,,,,,30.551697,4.9429755,1.8416705,-10.728075,-12.581682,-34.029102
189,,,,,,,,27.872337,-2.3487234,-9.990814,-13.367976,-28.697659,-55.345943
190,164,4.562862642469172,0.3921568627450981,0.00392156862745098,2,6,2,22.732904,13.371823,9.599559,-1.846492,-10.645892,-95.65962
191,,,,,,,,37.083893,-2.3824592,-3.1889,-11.4992,-14.230035,-49.531384
192,,,,,,,,24.667162,7.1247654,0.6465683,-4.75745,-5.4511337,-43.70104
193,,,,,,,,37.85765,9.208321,6.3293247,-11.042365,-12.861585,-37.53684
194,,,,,,,,43.52476,9.272186,7.7159753,-0.8442852,-6.168838,-24.925493
195,,,,,,,,24.564451,3.5839512,-2.8798392,-5.4660454,-5.9727817,-45.624947
196,,,,,,,,51.02594,1.9057108,0.2801597,-10.212997,-15.291479,-66.87524
197,,,,,,,,19.986782,-1.110378,-3.8732846,-11.899635,-12.598945,-24.746607
198,,,,,,,,31.541155,11.647348,-4.2537713,-14.282745,-22.571646,-65.68985
199,,,,,,,,30.961315,16.661442,-10.2586355,-16.226126,-23.964128,-45.32673
200,,,,,,,,19.37522,-3.8928733,-10.900205,-14.603114,-18.511229,-39.21679
201,,,,,,,,28.574749,12.338447,2.9763923,2.9393113,-2.7742743,-31.6395
202,165,4.423732786313599,0.3921568627450981,0.00392156862745098,8,5,2,11.99072,6.207498,-7.145663,-7.5962777,-11.616481,-25.540144
203,,,,,,,,39.0642,3.4534585,-9.495624,-12.432287,-16.457567,-61.236202
204,,,,,,,,51.732597,-3.966289,-7.8956656,-13.923938,-16.460476,-45.97088
205,,,,,,,,28.667656,1.4842327,-1.8573186,-5.473335,-7.897013,-37.474087
206,,,,,,,,42.08867,-5.7289057,-6.032882,-10.090416,-15.483772,-47.508007
207,,,,,,,,22.415426,1.3162946,-3.3994966,-11.964773,-12.139231,-68.226395
208,,,,,,,,28.849865,-3.3408256,-6.1826763,-7.734704,-8.193225,-32.591774
209,,,,,,,,59.307625,-4.7748775,-13.434316,-15.3755455,-19.492302,-73.507034
210,,,,,,,,13.436161,0.81948483,-1.5609119,-5.6764584,-9.081972,-22.163614
211,,,,,,,,27.52982,-2.7906442,-5.1250157,-5.751479,-9.014518,-32.92079
212,,,,,,,,14.514548,0.8809594,-1.7241589,-2.508728,-6.783636,-28.704994
213,,,,,,,,56.58081,9.102616,3.572023,-3.4893506,-7.026067,-77.29857
214,,,,,,,,40.23903,4.0406194,3.2652051,2.1441045,-8.918894,-60.25991
215,,,,,,,,57.10345,5.2143283,-8.640131,-10.877505,-17.983622,-85.19637
216,,,,,,,,10.205245,-2.7974708,-6.2937098,-6.650893,-8.529218,-35.019073
217,,,,,,,,51.43654,22.012709,12.432404,1.8316112,-4.0090613,-47.51602
218,,,,,,,,27.469538,5.070969,-8.17431,-8.680707,-14.409897,-54.018
219,,,,,,,,35.730404,-4.3670464,-18.768366,-19.912962,-20.543798,-45.439888
220,,,,,,,,61.901722,25.229853,-13.385086,-25.267078,-26.826475,-83.08165
221,,,,,,,,58.985653,-7.871778,-11.992332,-18.210583,-23.654108,-64.467926
222,,,,,,,,32.278282,9.959451,5.8524766,-9.100956,-14.4432955,-29.086206
223,,,,,,,,33.959038,-6.1955824,-7.4139757,-10.361914,-11.337615,-34.181408
224,165,4.420929913434525,0.3921568627450981,0.00392156862745098,1,2,2,13.656071,12.298918,4.838764,-3.1700878,-7.069944,-44.465042
225,,,,,,,,29.217628,2.8894212,-6.0306244,-9.392996,-14.376689,-45.5293
226,,,,,,,,35.129868,3.102292,0.60147583,-0.18063508,-3.2848349,-46.19386
227,,,,,,,,19.778946,6.355569,0.9598502,-3.083795,-3.4372659,-37.68065
228,,,,,,,,5.324788,-3.9967916,-6.731882,-7.5746384,-17.464582,-52.545464
229,,,,,,,,45.938236,0.04754667,-5.0023937,-11.351519,-21.269497,-58.91107
230,,,,,,,,25.59796,13.256066,-0.16894725,-9.428532,-10.228854,-42.896286
231,,,,,,,,23.16143,-1.6641428,-2.3052146,-3.2966657,-11.075318,-26.149418
232,115,3.6547252334618863,0.3921568627450981,0.00784313725490196,0,6,2,10.000097,6.3871694,-3.187428,-7.598348,-9.549664,-22.592976
233,,,,,,,,39.906536,15.863797,1.0873486,-1.4116699,-2.5811477,-68.343796
234,,,,,,,,14.687586,5.5005493,1.2481606,-4.669997,-14.947805,-31.715864
235,,,,,,,,47.783127,7.204069,-5.084371,-10.036159,-13.744807,-77.89497
236,,,,,,,,42.554646,-0.8989037,-5.928807,-8.592029,-30.805431,-50.603638
237,,,,,,,,46.945896,15.780837,4.7364273,3.2989619,-7.506223,-32.233757
238,,,,,,,,20.926697,7.7017717,-11.272673,-12.50922,-13.26286,-53.765335
239,,,,,,,,30.624918,5.1870923,-5.574686,-13.489612,-14.117491,-34.4812
240,,,,,,,,15.212716,1.3480829,-8.336394,-9.898127,-9.949598,-25.467024
241,,,,,,,,50.27314,20.821846,8.706669,-18.673927,-29.139032,-74.233246
242,,,,,,,,48.433464,2.924037,1.7469482,-5.1622667,-23.870682,-75.792435
243,,,,,,,,46.697292,10.575592,-9.317715,-9.328464,-20.712275,-50.007908
244,,,,,,,,28.489197,-11.439262,-12.364433,-17.383904,-28.219685,-78.238525
245,,,,,,,,27.979767,-3.702087,-7.5067863,-8.088314,-9.704566,-26.005901
246,160,4.247592890940288,0.3921568627450981,0.011764705882352941,0,5,2,9.184372,4.574358,0.7317937,-3.8184705,-8.303513,-54.713055
247,,,,,,,,26.211407,5.678146,5.5609455,-2.148594,-11.195044,-35.14524
248,,,,,,,,32.435295,5.9396663,-7.157521,-16.393248,-18.219955,-50.222984
249,,,,,,,,42.46836,-2.6206079,-8.413801,-11.429138,-17.359327,-56.087772
250,,,,,,,,13.500605,1.9852464,-6.5165553,-17.574455,-21.21998,-33.65916
251,,,,,,,,28.233852,-3.4481726,-9.549507,-11.040122,-14.901699,-31.034348
252,,,,,,,,64.05551,3.9056187,-1.8452035,-9.353089,-29.877737,-74.99122
253,,,,,,,,67.31551,8.697369,-10.577353,-11.195906,-22.136835,-94.68188
254,,,,,,,,16.644215,7.870363,6.8692703,-4.8709483,-7.1927433,-34.869007
255,,,,,,,,47.688324,4.46807,1.9809363,-6.9095855,-17.917767,-88.60152
256,,,,,,,,20.426168,3.894691,-2.1651924,-2.7600334,-3.5583096,-63.393055
257,,,,,,,,57.6023,23.05163,5.3277683,-13.574474,-14.220552,-41.369785
258,,,,,,,,21.365068,9.3678665,-1.2763574,-5.0433545,-5.144077,-36.443565
259,,,,,,,,28.746887,3.8601196,-4.549053,-8.798597,-14.497905,-29.852621
260,,,,,,,,27.229755,4.7057323,2.6992826,-1.7167882,-12.787511,-29.61608
261,,,,,,,,46.60491,1.0340735,-7.506704,-12.419579,-18.894798,-55.399097
262,,,,,,,,19.861742,8.491552,6.978437,1.6803095,-5.487243,-49.58591
263,,,,,,,,50.407753,7.7567186,-1.5345671,-10.489183,-19.346922,-61.11662
264,,,,,,,,34.002052,20.54009,7.644515,-8.433165,-12.526035,-26.771368
265,,,,,,,,34.03996,-4.3212647,-8.9092245,-10.138575,-10.809817,-32.872902
266,,,,,,,,33.875866,1.9493554,-4.6807203,-17.687506,-27.02804,-78.265396
267,,,,,,,,23.229977,7.2312284,0.48369718,-3.8410988,-4.523971,-36.33504
268,,,,,,,,17.47881,-3.7096152,-5.6064305,-9.332796,-9.91969,-40.022186
269,,,,,,,,25.989897,2.354318,-0.07023787,-6.723995,-9.212722,-24.273554
270,,,,,,,,20.496334,-0.545284,-2.999896,-3.5029104,-4.4884496,-26.101265
271,,,,,,,,50.293095,19.387613,5.687038,-7.0302267,-11.281244,-39.439735
272,,,,,,,,37.683743,18.050348,12.884357,-2.574534,-8.449322,-48.45381
273,,,,,,,,23.98349,14.013752,0.40614974,-4.567058,-18.319355,-35.405773
274,,,,,,,,20.80987,4.9196787,1.598398,-6.58779,-10.177751,-59.17738
275,,,,,,,,43.579266,12.965825,2.577335,-1.9489944,-9.377209,-47.693436
276,,,,,,,,17.963675,0.87878716,-1.786206,-2.5243146,-6.3419127,-22.462011
277,,,,,,,,69.402054,16.62472,2.0857215,-15.338807,-17.55197,-87.49329
278,,,,,,,,17.019669,12.783133,0.72722745,-6.8932576,-23.693514,-55.70776
279,,,,,,,,41.480164,-2.454906,-14.448233,-17.430517,-23.52472,-63.57557
280,,,,,,,,25.44,2.6144218,-2.3641126,-2.70898,-4.7069135,-35.97372
281,,,,,,,,34.20199,0.26991096,-1.382669,-5.6679635,-7.1899185,-106.443405
282,112,3.534939027113948,0.3921568627450981,0.00784313725490196,9,3,2,16.50625,4.980289,-1.0727658,-2.9245625,-11.529063,-44.7136
283,,,,,,,,51.536064,-2.9597123,-16.885672,-21.243177,-31.376919,-64.44893
284,,,,,,,,28.306793,14.560264,-3.2856221,-11.661118,-16.396906,-57.1602
285,,,,,,,,19.872833,4.997858,3.2356646,-4.6040936,-11.332451,-40.457375
286,,,,,,,,42.994938,5.3273287,-22.275633,-24.009724,-25.320555,-86.54821
287,,,,,,,,39.965725,0.20520112,-5.706858,-13.048171,-15.99809,-30.353456
288,,,,,,,,49.858986,3.8413033,-0.15183623,-1.9979603,-5.087151,-53.423664
289,,,,,,,,53.962013,21.649508,5.3190384,-7.6324053,-7.673264,-42.743057
290,,,,,,,,22.485523,2.628112,1.5003796,-1.3231668,-6.5439024,-26.814192
291,,,,,,,,41.100845,6.581828,-5.5525084,-8.770401,-9.954027,-65.52331
292,,,,,,,,33.27732,-5.154795,-5.6002245,-7.7346587,-9.471805,-35.615906
293,,,,,,,,54.5535,0.60068625,-9.127285,-25.085201,-27.002174,-55.64094
294,,,,,,,,41.40129,4.7778873,3.871611,-2.814722,-9.971862,-38.491978
295,,,,,,,,17.43737,3.438204,-3.7486768,-10.564355,-11.668676,-49.61949
296,,,,,,,,35.613728,-8.656736,-10.844005,-15.376616,-19.593327,-32.94433
297,,,,,,,,60.08402,26.886683,4.502374,-6.0253572,-9.139208,-43.45064
298,,,,,,,,41.877228,-0.02913475,-3.637482,-6.7208543,-19.508244,-77.70788
299,,,,,,,,58.560543,-1.6653802,-9.115096,-17.571836,-23.326538,-63.62606
300,,,,,,,,19.163464,6.9418964,3.7528007,-2.6972497,-3.1140652,-32.318264
301,,,,,,,,37.817993,12.374023,-6.091361,-8.471216,-11.001339,-38.751488
302,,,,,,,,46.32062,-12.0043745,-12.853298,-15.445041,-16.138315,-52.723236
303,,,,,,,,48.650524,10.6194515,-16.300533,-17.4615,-19.581358,-32.226208
304,,,,,,,,16.040705,5.6823545,2.4378026,-1.0402026,-3.0058706,-22.584837
305,,,,,,,,29.286734,12.877895,-7.3619227,-13.574514,-13.9164715,-31.436558
