idx,true_label,pred_label,L0 (before),L0 (after),L2 (before),L2 (after),epsilon
6036,9,4,67,2,3.972742577,1.349304575,"0,1"
6051,9,4,70,23,6.071121474,4.54658657,"0,1"
6067,9,4,66,32,5.928939705,4.976886214,"0,1"
6084,9,4,64,19,6.599387154,3.881693349,"0,1"
6092,9,4,74,5,6.449765664,1.872786147,"0,1"
6205,9,4,71,29,6.171478842,4.972694375,"0,1"
6263,9,4,61,31,5.442312194,4.572888697,"0,1"
6272,9,4,55,10,3.60231247,2.616476936,"0,1"
6294,9,4,58,7,5.062918239,2.541742251,"0,1"
6295,9,4,76,17,6.621770393,3.603789283,"0,1"
6310,9,4,65,15,3.736510018,3.101048427,"0,1"
6334,9,4,59,12,4.463294704,2.607787114,"0,1"
6379,9,4,73,27,6.66911835,4.942315462,"0,1"
6382,9,4,65,8,4.488190322,2.48759166,"0,1"
6439,9,4,62,16,5.018618162,3.486845715,"0,1"
6479,9,4,57,17,5.354864267,3.418213423,"0,1"
6491,9,4,62,18,5.293395739,3.568784741,"0,1"
6535,9,4,62,31,5.32983305,4.629175485,"0,1"
6542,9,4,58,12,5.505344647,3.217001166,"0,1"
6577,9,4,69,26,5.867763607,4.413221546,"0,1"
6589,9,4,63,28,5.861748227,4.481242893,"0,1"
6599,9,4,64,19,5.558160558,3.502972868,"0,1"
6625,9,4,67,25,5.493949697,4.08094568,"0,1"
6641,9,4,62,31,5.796386205,4.72969303,"0,1"
6643,9,4,57,21,5.780498576,3.981357943,"0,1"
6661,9,4,63,6,4.817913198,2.043532384,"0,1"
6668,9,4,65,14,4.826101658,3.481352533,"0,1"
6679,9,4,68,11,5.761848031,2.590064713,"0,1"
6694,9,4,83,9,6.174764782,2.667205828,"0,1"
6699,9,4,55,11,4.77487014,2.638828163,"0,1"
6717,9,4,54,16,4.586518868,3.180314788,"0,1"
6741,9,4,64,12,5.72168286,2.998961758,"0,1"
6751,9,4,58,22,5.904317164,4.041923707,"0,1"
6765,9,4,61,21,5.515153359,3.822073126,"0,1"
6769,9,4,61,8,5.429007767,2.396710548,"0,1"
6779,9,4,61,17,5.015255466,3.557145934,"0,1"
6787,9,4,60,13,5.16637161,3.151116436,"0,1"
6790,9,4,77,19,6.036711984,3.853884533,"0,1"
6813,9,4,58,14,4.579324345,3.066869759,"0,1"
6820,9,4,60,19,5.27526928,3.719842985,"0,1"
6821,9,4,64,24,5.588378395,4.033866628,"0,1"
6842,9,4,67,19,5.810119902,3.710212223,"0,1"
6886,9,4,62,21,5.86943418,4.003495205,"0,1"
6893,9,4,64,14,5.542566746,3.300532969,"0,1"
6922,9,4,58,13,5.46155414,3.108136932,"0,1"
6934,9,4,80,37,7.096584186,5.737379544,"0,1"
6961,9,4,70,28,5.905408413,4.795640722,"0,1"
6964,9,4,60,24,6.059885686,4.395128547,"0,1"
6969,9,4,68,18,6.216146454,3.800564518,"0,1"
6993,9,4,71,17,6.098909212,3.400293992,"0,1"
7016,9,4,63,25,4.972862921,4.234320876,"0,1"
7023,9,4,69,28,6.39586083,4.805089894,"0,1"
7053,9,4,52,26,5.00690949,4.382971839,"0,1"
7061,9,4,47,10,4.45307716,2.75635228,"0,1"
7071,9,4,59,20,4.929985772,3.677139286,"0,1"
7087,9,4,53,11,4.369591896,2.592658134,"0,1"
7094,9,4,59,17,4.275605184,2.933086914,"0,1"
7148,9,4,63,20,4.590599357,3.580879635,"0,1"
7155,9,4,50,12,4.30538945,2.611870692,"0,1"
7157,9,4,56,17,4.965661402,3.446759897,"0,1"
7171,9,4,58,3,5.348802537,1.484788952,"0,1"
7180,9,4,64,20,5.721830687,4.101081524,"0,1"
7194,9,4,59,35,5.665267484,4.935851472,"0,1"
7201,9,4,68,10,5.405961651,2.51642509,"0,1"
7208,9,4,71,29,5.927350767,4.527065006,"0,1"
7217,9,4,54,12,4.796881596,2.721978271,"0,1"
7233,9,4,62,8,5.139584863,2.744775891,"0,1"
7239,9,4,64,8,4.308035463,1.915685271,"0,1"
7241,9,4,63,11,4.773539781,2.685736314,"0,1"
7245,9,4,62,16,4.35476556,3.072703551,"0,1"
7251,9,4,62,14,4.76825979,2.699463828,"0,1"
7252,9,4,61,15,5.713549192,3.435934223,"0,1"
7256,9,4,62,22,5.519681329,3.900843273,"0,1"
7264,9,4,57,2,4.042336506,1.365212888,"0,1"
7269,9,4,59,16,5.28866095,3.413756462,"0,1"
7310,9,4,60,18,5.865351903,3.749768159,"0,1"
7312,9,4,61,15,4.74802211,3.035415714,"0,1"
7335,9,4,58,10,5.183475652,2.731459115,"0,1"
7365,9,4,55,12,4.563588907,2.364396949,"0,1"
7381,9,4,78,18,5.387473189,3.169231645,"0,1"
7407,9,4,59,22,4.982492995,3.896525922,"0,1"
7447,9,4,54,19,4.757245834,3.46414157,"0,1"
7492,9,4,66,15,5.491299609,3.057360133,"0,1"
7505,9,4,65,6,5.43270034,2.022594403,"0,1"
7511,9,4,65,27,5.855014905,4.873214536,"0,1"
7538,9,4,66,17,5.323862699,3.433809779,"0,1"
7647,9,4,76,31,6.502705792,5.067616617,"0,1"
7667,9,4,67,19,5.928896907,4.005400046,"0,1"
7680,9,4,59,13,5.06661962,3.434105354,"0,1"
7702,9,4,62,12,5.68498836,3.172197562,"0,1"
7713,9,4,70,22,6.210931564,4.054905753,"0,1"
7714,9,4,66,16,5.354656049,3.558518325,"0,1"
7727,9,4,58,15,5.182377794,3.440378099,"0,1"
7733,9,4,65,20,5.852435029,3.884232067,"0,1"
7742,9,4,55,18,5.274646838,3.762499353,"0,1"
7755,9,4,61,14,6.111877621,3.171322383,"0,1"
7756,9,4,61,8,4.628793424,2.438831065,"0,1"
7757,9,4,64,19,5.730387377,3.87025447,"0,1"
7773,9,4,73,18,6.17544467,3.381556598,"0,1"
7791,9,4,69,15,5.590330533,3.034313567,"0,1"
7805,9,4,74,25,6.024355284,4.176798293,"0,1"
7811,9,4,68,29,6.100815206,4.800486967,"0,1"
7812,9,4,63,20,5.338443342,3.765965884,"0,1"
7922,9,4,62,4,4.440921518,1.994143675,"0,1"
7936,9,4,55,7,3.862026409,2.636895522,"0,1"
8015,9,4,63,20,5.747435782,3.831519053,"0,1"
8030,9,4,60,16,5.631334316,3.724819341,"0,1"
8035,9,4,78,20,5.75523966,3.58308427,"0,1"
8036,9,4,62,29,5.726777991,4.67023426,"0,1"
8066,9,4,63,19,4.900054531,3.54904994,"0,1"
8111,9,4,59,18,5.667385801,3.783874809,"0,1"
8127,9,4,55,18,4.79131439,3.519642252,"0,1"
8141,9,4,56,12,5.35488437,2.99702531,"0,1"
8155,9,4,65,30,5.742092502,4.509681158,"0,1"
8165,9,4,57,24,5.544027409,4.355957266,"0,1"
8199,9,4,66,17,5.824386284,3.638082988,"0,1"
8220,9,4,66,9,5.800746349,2.153712494,"0,1"
8231,9,4,54,24,5.629278927,4.531195642,"0,1"
8238,9,4,47,4,3.843563402,1.760937152,"0,1"
8244,9,4,63,30,5.923070839,4.728556486,"0,1"
8271,9,4,60,13,5.207826896,3.097254803,"0,1"
8287,9,4,64,14,4.809288718,3.238534325,"0,1"
8301,9,4,70,21,5.285120896,3.651117286,"0,1"
8315,9,4,64,12,4.809845087,3.036519994,"0,1"
8316,9,4,69,11,4.98697419,2.731070603,"0,1"
8322,9,4,69,16,5.920245275,3.641967773,"0,1"
