idx,true_label,pred_label,L0 (before),L0 (after),L2 (before),L2 (after),epsilon
1292,9,7,500,10,5.018107925,2.398833498,"0,1"
1305,9,7,508,12,5.854249205,2.910821132,"0,1"
1307,9,7,505,4,5.44118601,1.804484141,"0,1"
1316,9,7,505,16,5.083443662,2.461898818,"0,1"
1333,9,7,505,10,6.184552447,2.458254304,"0,1"
1352,9,7,613,67,6.910568385,4.452937291,"0,1"
1355,9,7,513,13,5.58351228,2.940624785,"0,1"
1360,9,7,569,23,5.455274088,2.50022375,"0,1"
1364,9,7,564,28,7.580124357,4.050025512,"0,1"
1370,9,7,543,15,5.70121499,2.316817475,"0,1"
1383,9,7,516,5,5.447686972,1.991624138,"0,1"
1396,9,7,542,14,4.923340045,2.422986804,"0,1"
1399,9,7,523,15,5.152378577,2.818584995,"0,1"
1401,9,7,541,15,5.968322117,2.535323688,"0,1"
1410,9,7,564,13,5.501463229,2.287468158,"0,1"
1421,9,7,502,5,4.694654907,1.711300838,"0,1"
1426,9,7,578,7,4.671855741,1.953677316,"0,1"
1441,9,7,495,6,4.188404197,1.953248263,"0,1"
1455,9,7,527,7,4.522250514,1.885760804,"0,1"
1459,9,7,494,12,4.795738529,2.140454522,"0,1"
1462,9,7,525,14,5.744511782,3.374162861,"0,1"
1465,9,7,509,17,5.166783866,2.892780923,"0,1"
1500,9,7,555,17,4.574020212,2.160431984,"0,1"
1507,9,7,512,18,5.245056624,3.151311646,"0,1"
1518,9,7,650,21,6.288917282,2.929277893,"0,1"
1522,9,7,618,2,5.558377753,1.217405489,"0,1"
1552,9,7,572,12,5.273594206,2.604326097,"0,1"
1555,9,7,499,13,4.655300047,2.350956679,"0,1"
1560,9,7,569,13,5.690325805,2.440422752,"0,1"
1569,9,7,482,8,5.576709131,2.144090526,"0,1"
1574,9,7,533,16,6.025644288,2.886769992,"0,1"
1585,9,7,505,7,4.528061933,2.007123033,"0,1"
1591,9,7,522,24,4.964854565,3.100845093,"0,1"
1610,9,7,507,18,5.581198184,3.022740926,"0,1"
1612,9,7,573,11,4.876481232,2.365648692,"0,1"
1620,9,7,612,13,6.163505845,3.059806278,"0,1"
1622,9,7,566,5,6.008655809,1.589077482,"0,1"
1623,9,7,529,16,5.759522813,2.25668131,"0,1"
1632,9,7,561,14,4.99462995,2.432773158,"0,1"
1643,9,7,525,20,4.849512356,2.441878,"0,1"
1659,9,7,525,19,4.945113589,2.428977315,"0,1"
1683,9,7,533,19,5.545756679,2.809056042,"0,1"
1684,9,7,521,13,5.59500931,2.665256259,"0,1"
1695,9,7,526,13,5.117284939,2.562633329,"0,1"
1720,9,7,599,17,4.922641864,2.597082325,"0,1"
1728,9,7,521,19,4.451470993,2.308908245,"0,1"
1732,9,7,588,2,4.949954854,0.94751136,"0,1"
1733,9,7,538,19,4.602541798,2.741726221,"0,1"
1736,9,7,548,17,4.984392403,2.542056855,"0,1"
1740,9,7,614,7,5.624959481,1.728304301,"0,1"
1743,9,7,521,15,4.923330674,2.529627594,"0,1"
1748,9,7,540,5,5.245059556,1.74062436,"0,1"
1751,9,7,530,11,5.01959712,2.367601388,"0,1"
1757,9,7,527,18,5.377014031,3.027532255,"0,1"
1794,9,7,517,5,5.298650202,1.877935994,"0,1"
1811,9,7,509,9,4.655108441,2.144642745,"0,1"
1820,9,7,572,16,6.533962967,2.941456196,"0,1"
1826,9,7,592,6,5.486351595,2.000369055,"0,1"
1850,9,7,637,15,4.587363752,2.438572515,"0,1"
1855,9,7,535,11,4.9997201,2.583013151,"0,1"
1875,9,7,559,8,5.891202494,2.253772948,"0,1"
1878,9,7,550,12,4.802556028,2.413380616,"0,1"
1882,9,7,557,10,5.00211105,2.142393535,"0,1"
1884,9,7,543,15,5.063018477,2.866360865,"0,1"
1895,9,7,488,12,4.3498187,2.024676677,"0,1"
1903,9,7,517,23,4.489845007,2.456683561,"0,1"
1905,9,7,489,12,4.769048292,2.520867161,"0,1"
1912,9,7,539,15,6.107694267,3.004681724,"0,1"
1925,9,7,519,12,5.268053487,2.798879328,"0,1"
1937,9,7,512,13,4.47769473,2.295980474,"0,1"
1939,9,7,535,9,5.302833784,2.686783979,"0,1"
1940,9,7,547,36,5.730387377,3.40832371,"0,1"
1949,9,7,514,12,4.486809237,2.424208294,"0,1"
1950,9,7,519,11,5.086508831,2.359282305,"0,1"
1960,9,7,569,17,4.990235756,2.522208927,"0,1"
1962,9,7,597,3,5.07110229,1.553406545,"0,1"
1968,9,7,565,3,4.167138612,0.825804514,"0,1"
1984,9,7,547,13,5.62606938,2.649851831,"0,1"
2006,9,7,530,30,4.896330885,2.506523592,"0,1"
2033,9,7,487,7,5.210485392,2.284807655,"0,1"
2041,9,7,547,17,4.627786628,2.459114346,"0,1"
2060,9,7,588,9,4.467685676,2.131295884,"0,1"
2099,9,7,516,12,4.960099154,2.310938834,"0,1"
2116,9,7,532,22,5.205726891,2.486296159,"0,1"
2119,9,7,511,17,5.198504798,2.615518706,"0,1"
2137,9,7,510,24,5.684037423,3.283823786,"0,1"
2140,9,7,488,14,4.902318418,2.390211359,"0,1"
2141,9,7,539,4,5.399793523,1.854325658,"0,1"
2199,9,7,535,4,5.313285562,1.529326292,"0,1"
2216,9,7,530,10,4.872464985,2.523601778,"0,1"
2219,9,7,539,12,5.102138623,2.524409098,"0,1"
2221,9,7,526,8,5.063352586,2.329418367,"0,1"
2247,9,7,501,4,5.16887589,1.56841175,"0,1"
2267,9,7,531,10,5.238930954,2.262388255,"0,1"
2274,9,7,536,9,5.791945779,2.407281023,"0,1"
2284,9,7,632,10,5.627747481,2.298711673,"0,1"
2299,9,7,528,7,5.224082877,1.964870253,"0,1"
2312,9,7,592,5,5.262685193,1.740531589,"0,1"
2321,9,7,513,10,5.252085871,2.057889611,"0,1"
2331,9,7,533,17,4.944829027,2.734362762,"0,1"
2351,9,7,495,7,5.068941091,2.148092687,"0,1"
2364,9,7,554,8,5.269849972,1.958080489,"0,1"
2370,9,7,553,12,4.654683907,2.344386409,"0,1"
2371,9,7,525,14,5.135555773,3.041845794,"0,1"
2385,9,7,520,14,5.122834123,2.729448388,"0,1"
2398,9,7,605,18,4.836353111,3.00092258,"0,1"
2434,9,7,539,10,5.627904607,2.377107919,"0,1"
2438,9,7,602,8,4.526891753,1.752792028,"0,1"
2453,9,7,490,23,5.145958799,2.498980953,"0,1"
2460,9,7,547,14,5.232298475,2.811537716,"0,1"
2465,9,7,510,12,5.129246864,2.641265993,"0,1"
2471,9,7,504,7,5.021444211,2.164663256,"0,1"
2501,9,7,499,15,5.023359505,2.838408508,"0,1"
2509,9,7,522,9,5.093370411,2.32789612,"0,1"
2514,9,7,564,21,5.020761203,3.021677417,"0,1"
2521,9,7,511,15,5.174093334,2.596635211,"0,1"
2553,9,7,539,21,5.562036973,3.22868249,"0,1"
2559,9,7,506,10,5.255635009,2.63109785,"0,1"
2562,9,7,517,13,4.616504167,2.600283899,"0,1"
2579,9,7,496,14,5.029659054,2.956639093,"0,1"
2595,9,7,499,12,4.719244102,2.235906349,"0,1"
2600,9,7,561,8,4.42701851,1.979137634,"0,1"
2613,9,7,517,6,4.96584567,1.985956075,"0,1"
2633,9,7,519,17,5.551100559,2.467274466,"0,1"
2640,9,7,571,9,5.264755176,2.519341559,"0,1"
2643,9,7,479,14,4.750989698,2.531380902,"0,1"
2649,9,7,489,22,4.703651432,2.198650455,"0,1"
2677,9,7,519,7,5.111865113,2.28003386,"0,1"
2696,9,7,578,3,5.882773841,1.599182798,"0,1"
2697,9,7,513,19,5.607612775,3.353940913,"0,1"
2702,9,7,569,28,6.306650524,3.678251595,"0,1"
2703,9,7,485,14,5.101063959,2.572094651,"0,1"
2712,9,7,498,9,4.340687575,2.183352483,"0,1"
2722,9,7,574,11,4.91634908,2.173384139,"0,1"
2728,9,7,494,6,5.396961852,2.084869791,"0,1"
2763,9,7,554,25,5.813546603,3.479746419,"0,1"
2764,9,7,546,5,3.995920642,1.245571934,"0,1"
2779,9,7,546,16,5.210326009,2.800087877,"0,1"
2787,9,7,543,18,5.561000023,3.08825957,"0,1"
2793,9,7,517,18,5.48316777,3.059931926,"0,1"
2795,9,7,512,17,5.619044072,3.007899378,"0,1"
2797,9,7,495,14,5.048131275,2.446929987,"0,1"
2798,9,7,549,18,5.731849812,2.834683849,"0,1"
2804,9,7,578,14,5.30370229,2.849081008,"0,1"
2815,9,7,578,22,5.88304179,2.893549017,"0,1"
2821,9,7,549,20,5.360681038,3.193594608,"0,1"
2860,9,7,549,14,4.10382929,1.963347344,"0,1"
2911,9,7,522,16,5.514254012,3.141462864,"0,1"
2924,9,7,509,6,5.190631255,2.044514232,"0,1"
2934,9,7,566,27,6.601817233,3.764997946,"0,1"
2953,9,7,517,16,4.876183203,2.14821439,"0,1"
2956,9,7,510,13,4.968672331,2.307209169,"0,1"
2973,9,7,524,10,4.470696593,2.209093088,"0,1"
2989,9,7,535,13,4.749213901,1.847724787,"0,1"
2997,9,7,512,6,4.800647143,1.971913514,"0,1"
3000,9,7,543,17,5.946174045,3.221747038,"0,1"
3020,9,7,555,16,4.898335915,2.599068239,"0,1"
3022,9,7,541,16,5.429368923,3.095511503,"0,1"
3030,9,7,628,51,6.254283576,4.250866434,"0,1"
3044,9,7,562,16,5.098555027,2.777868818,"0,1"
3055,9,7,537,10,5.213437522,2.43239384,"0,1"
3063,9,7,493,17,5.357307707,2.249832323,"0,1"
3069,9,7,514,11,4.855712815,2.518492925,"0,1"
3076,9,7,524,21,5.602904723,3.222369907,"0,1"
3083,9,7,528,19,5.323263273,3.117333811,"0,1"
3084,9,7,544,8,4.854390356,1.98173513,"0,1"
3090,9,7,523,18,5.526915025,2.671302199,"0,1"
3095,9,7,542,10,4.944332948,2.337981858,"0,1"
3099,9,7,516,9,4.795137227,1.955341465,"0,1"
3104,9,7,638,10,4.992159943,1.951397137,"0,1"
3121,9,7,529,15,4.879539311,2.43239384,"0,1"
3146,9,7,502,8,5.470474382,2.329471182,"0,1"
3164,9,7,580,6,4.875509812,1.855735003,"0,1"
3169,9,7,518,13,5.177525145,2.580800373,"0,1"
3173,9,7,519,19,4.937298509,2.580457714,"0,1"
3186,9,7,638,13,5.060566655,2.360233797,"0,1"
3190,9,7,562,16,5.04921416,2.417738497,"0,1"
3193,9,7,525,7,4.848400728,1.726844388,"0,1"
3202,9,7,584,13,5.12460049,2.192311195,"0,1"
3227,9,7,518,12,5.053021449,2.388566898,"0,1"
3232,9,7,555,11,4.996109213,2.167577663,"0,1"
3238,9,7,556,12,6.368651599,2.621638288,"0,1"
3256,9,7,548,14,5.897468162,3.001575903,"0,1"
3257,9,7,507,9,5.068661964,2.030657002,"0,1"
3263,9,7,532,17,5.016693394,2.800442103,"0,1"
3265,9,7,538,17,5.105432045,2.848330619,"0,1"
3277,9,7,516,8,4.852878986,1.912756907,"0,1"
3284,9,7,646,12,4.686199031,2.054935638,"0,1"
3292,9,7,494,7,5.393960483,2.014476634,"0,1"
3296,9,7,535,16,5.676775027,2.452125223,"0,1"
3302,9,7,548,13,4.850910647,2.299815281,"0,1"
3303,9,7,514,21,4.81521841,2.623705261,"0,1"
3310,9,7,584,20,4.541896045,2.404820227,"0,1"
3311,9,7,519,10,5.137949362,2.447002262,"0,1"
3316,9,7,562,6,4.985601722,2.165299009,"0,1"
3322,9,7,551,7,4.808468436,1.931650224,"0,1"
3346,9,7,558,27,6.413765953,3.527908176,"0,1"
3348,9,7,551,14,4.843254742,2.645015915,"0,1"
3355,9,7,521,8,4.461761151,2.296047454,"0,1"
3359,9,7,538,26,4.646138736,2.768807971,"0,1"
3371,9,7,513,11,5.256518628,2.487687481,"0,1"
3374,9,7,554,35,6.504543114,4.26126388,"0,1"
3382,9,7,577,12,6.070807363,2.144459883,"0,1"
3389,9,7,541,18,5.084431311,2.919738866,"0,1"
3398,9,7,509,13,4.685683776,2.586695918,"0,1"
3414,9,7,579,13,5.379321622,2.548428287,"0,1"
3447,9,7,540,14,4.807772766,2.489810067,"0,1"
3465,9,7,534,17,5.143175753,2.710076318,"0,1"
3481,9,7,500,20,5.21644547,3.027257944,"0,1"
3483,9,7,527,23,5.484647056,3.011529811,"0,1"
3506,9,7,575,8,5.914782503,1.399291302,"0,1"
3508,9,7,568,15,4.630738281,2.197768957,"0,1"
3510,9,7,517,21,5.412800412,3.10640469,"0,1"
3511,9,7,530,8,4.901799213,2.040459651,"0,1"
3519,9,7,535,8,4.957290873,2.142095615,"0,1"
3528,9,7,490,9,5.105572112,2.268291025,"0,1"
3533,9,7,515,12,4.888179844,2.353669822,"0,1"
3544,9,7,601,12,5.499244644,2.118721586,"0,1"
3566,9,7,579,10,5.730414214,2.551799389,"0,1"
3583,9,7,543,19,4.839685997,2.804319182,"0,1"
3588,9,7,638,17,4.974249725,2.61498359,"0,1"
3594,9,7,629,5,5.847958269,1.577869831,"0,1"
3598,9,7,509,7,4.891458554,2.03815206,"0,1"
3621,9,7,520,21,4.311304133,2.059480754,"0,1"
3636,9,7,604,22,4.936821922,2.64349215,"0,1"
3645,9,7,544,10,5.945545536,2.479687569,"0,1"
3649,9,7,575,17,4.661423979,2.334371165,"0,1"
3653,9,7,537,19,6.656629122,2.940928094,"0,1"
3662,9,7,587,12,3.821881998,1.428366438,"0,1"
3663,9,7,535,16,5.345472057,2.771691911,"0,1"
3678,9,7,542,16,5.109993526,2.134792609,"0,1"
3696,9,7,590,1,4.199126619,0.42745098,"0,1"
3704,9,7,625,7,6.20033857,2.260756254,"0,1"
3742,9,7,587,28,8.156331054,4.181764113,"0,1"
3745,9,7,554,16,4.696343273,2.589699526,"0,1"
3746,9,7,560,10,4.841560432,2.180575532,"0,1"
3760,9,7,527,17,6.584304383,3.139903294,"0,1"
3770,9,7,547,8,4.755406078,2.348076671,"0,1"
3773,9,7,547,19,5.216012079,3.171543019,"0,1"
3781,9,7,541,11,5.2840005,2.090810343,"0,1"
3784,9,7,550,12,5.660946974,2.580234217,"0,1"
3785,9,7,559,9,4.965989674,2.446933129,"0,1"
3786,9,7,540,5,5.554987437,1.639975431,"0,1"
3787,9,7,522,19,4.87666414,2.834192827,"0,1"
3796,9,7,531,17,4.666926999,2.478055941,"0,1"
3818,9,7,526,23,5.756913501,3.220161878,"0,1"
3827,9,7,520,5,4.829898553,1.709677995,"0,1"
3834,9,7,521,8,4.689125394,2.187651901,"0,1"
3847,9,7,525,7,4.308203239,1.636267167,"0,1"
3852,9,7,570,13,5.203858031,2.244716981,"0,1"
3867,9,7,521,20,4.846371866,2.11521647,"0,1"
3874,9,7,529,20,4.818792509,2.5004667,"0,1"
3904,9,7,644,23,5.675746847,2.97750376,"0,1"
3912,9,7,542,10,4.922432547,2.517598191,"0,1"
3913,9,7,504,13,4.970589396,2.472069273,"0,1"
3925,9,7,506,7,4.664392262,1.949899198,"0,1"
3927,9,7,509,14,4.791953078,2.630247268,"0,1"
3935,9,7,523,18,6.057414647,3.08657098,"0,1"
3967,9,7,534,12,4.906098646,2.492683643,"0,1"
3970,9,7,503,11,5.453119907,2.793987613,"0,1"
3977,9,7,520,19,5.200036968,2.997907767,"0,1"
3982,9,7,538,9,4.722728019,2.246168937,"0,1"
3987,9,7,476,9,4.398035282,2.003856336,"0,1"
3991,9,7,501,8,4.739064386,2.205843137,"0,1"
3998,9,7,551,9,5.851549412,2.481779818,"0,1"
4019,9,7,506,8,4.917190459,2.166112075,"0,1"
4025,9,7,522,21,5.114761413,2.592922079,"0,1"
4026,9,7,586,9,5.015085279,2.112928658,"0,1"
4032,9,7,530,18,6.309260387,3.360537205,"0,1"
4045,9,7,497,12,4.499004974,2.52764188,"0,1"
4050,9,7,613,6,5.815100522,1.613271563,"0,1"
4056,9,7,553,22,5.622037432,3.094438215,"0,1"
4060,9,7,585,13,5.311175135,2.576595932,"0,1"
4065,9,7,524,10,4.94552563,2.796576146,"0,1"
4085,9,7,498,6,4.818055239,1.951538988,"0,1"
4091,9,7,505,9,5.181756066,2.3942421,"0,1"
4092,9,7,542,13,5.116443401,2.261579201,"0,1"
4093,9,7,533,20,5.523783814,2.812451033,"0,1"
4095,9,7,492,13,4.65030746,2.461286567,"0,1"
4098,9,7,593,6,5.296697991,1.999242456,"0,1"
4117,9,7,499,6,5.257258763,2.005064714,"0,1"
4118,9,7,583,10,5.08278714,2.553727176,"0,1"
4122,9,7,471,2,4.031097877,0.594023807,"0,1"
4124,9,7,644,32,5.132437496,2.865099757,"0,1"
4127,9,7,488,18,5.539057086,2.899959564,"0,1"
4158,9,7,590,25,4.65048769,2.847010209,"0,1"
4161,9,7,492,11,4.645056241,2.462173657,"0,1"
4206,9,7,621,12,4.892137609,2.300353516,"0,1"
4209,9,7,521,8,4.244237109,1.757877858,"0,1"
4219,9,7,515,12,5.611141221,2.827100139,"0,1"
4222,9,7,580,16,4.705648687,2.208469942,"0,1"
4229,9,7,506,15,5.275769221,2.877795517,"0,1"
4244,9,7,590,28,5.360979385,3.320547566,"0,1"
4260,9,7,560,11,5.995252511,2.822992868,"0,1"
4277,9,7,513,17,5.626375521,3.026241758,"0,1"
4306,9,7,520,8,5.307652995,2.224442182,"0,1"
4307,9,7,530,15,5.677236902,2.803973673,"0,1"
4313,9,7,525,20,5.689921751,2.863625972,"0,1"
4315,9,7,532,17,5.634166929,2.648838908,"0,1"
4320,9,7,598,25,5.114129961,2.728521378,"0,1"
4323,9,7,517,18,5.925224167,3.235111106,"0,1"
4329,9,7,514,13,5.954346369,2.852169561,"0,1"
4345,9,7,533,16,5.068273587,2.329956363,"0,1"
4350,9,7,575,20,5.295828337,2.670447147,"0,1"
4362,9,7,639,17,5.86559705,2.728070439,"0,1"
4368,9,7,651,12,5.372460283,2.370113805,"0,1"
4377,9,7,508,14,5.732360906,2.577434386,"0,1"
4378,9,7,543,6,4.592637406,1.665309713,"0,1"
4399,9,7,513,20,5.284611654,2.876223976,"0,1"
4425,9,7,520,9,5.256795094,1.922188775,"0,1"
4447,9,7,517,16,5.835008163,2.753792952,"0,1"
4456,9,7,540,23,5.761210091,3.165461435,"0,1"
4459,9,7,525,12,6.117868272,2.453062645,"0,1"
4466,9,7,587,17,5.874460064,3.168307109,"0,1"
4483,9,7,573,15,5.172378061,2.592669998,"0,1"
4503,9,7,513,7,5.007797073,1.894369325,"0,1"
4523,9,7,510,13,4.335350431,2.402312099,"0,1"
4544,9,7,581,16,6.203660043,3.041479233,"0,1"
4547,9,7,499,15,5.769263238,3.293013354,"0,1"
4555,9,7,497,12,4.570209269,2.387352939,"0,1"
4568,9,7,557,16,5.511668096,3.098949978,"0,1"
4589,9,7,499,7,5.238709322,2.278556238,"0,1"
4594,9,7,576,22,5.124550974,2.941440511,"0,1"
4606,9,7,572,14,6.087948274,2.849110696,"0,1"
4611,9,7,532,24,5.529055753,3.484626532,"0,1"
4627,9,7,485,10,4.94680041,2.730752432,"0,1"
4630,9,7,565,16,5.067889733,2.406974359,"0,1"
4663,9,7,498,5,5.35926797,1.72270274,"0,1"
4667,9,7,482,10,4.556248482,2.253650121,"0,1"
4668,9,7,590,14,5.898556767,3.053680946,"0,1"
4671,9,7,499,11,5.137076782,2.470989697,"0,1"
4678,9,7,584,6,5.650551752,1.849135006,"0,1"
4689,9,7,489,8,4.959291413,2.19598039,"0,1"
4690,9,7,549,5,4.598420069,1.487438108,"0,1"
4693,9,7,503,15,5.312540205,2.634360245,"0,1"
4720,9,7,526,6,4.554287011,1.89672617,"0,1"
4747,9,7,560,6,5.188116727,1.935809574,"0,1"
4754,9,7,536,10,5.648359055,2.706837001,"0,1"
4769,9,7,550,8,5.46763572,2.181601442,"0,1"
4771,9,7,582,10,5.248036194,2.126173828,"0,1"
4788,9,7,526,21,5.384920635,2.731917939,"0,1"
4811,9,7,579,11,5.231579794,2.687985715,"0,1"
4816,9,7,493,9,5.464384704,2.599571135,"0,1"
4824,9,7,543,11,5.543401854,2.026164874,"0,1"
4826,9,7,598,17,4.80896414,2.193997614,"0,1"
4830,9,7,539,8,5.283478052,2.266887159,"0,1"
4831,9,7,584,17,7.128242532,3.167564372,"0,1"
4879,9,7,553,7,6.402408476,2.056869287,"0,1"
4894,9,7,510,10,4.622777634,2.449232318,"0,1"
4895,9,7,608,15,5.923200658,2.830522386,"0,1"
4901,9,7,573,12,6.170302554,2.930081032,"0,1"
4902,9,7,620,19,4.760923214,2.314586081,"0,1"
4912,9,7,538,12,4.581446293,2.383358942,"0,1"
