seed,l0,l2,l_inf,minimum_change,true_label,adv_label,position_adv_label_in_original_pred,first_largest,second_largest,third_largest,fourth_largest,fifth_largest,last_largest
103,,,,,,,,24.88157,1.3281606,0.8822212,-1.7249582,-3.7626,-43.3876
104,,,,,,,,18.755722,-10.887173,-16.945925,-17.699753,-20.74889,-31.343313
105,,,,,,,,32.617252,-18.012667,-21.586216,-23.790907,-25.973219,-50.975006
106,,,,,,,,13.655003,-9.174517,-9.985087,-10.9705515,-13.8869295,-34.8713
107,,,,,,,,26.19301,-14.806736,-16.654581,-19.249104,-19.64087,-81.55907
108,,,,,,,,22.49055,-8.431851,-9.064793,-11.367435,-14.462619,-40.537548
109,,,,,,,,20.795038,-12.295441,-13.823556,-15.093043,-15.961094,-36.66159
110,,,,,,,,17.63805,-10.632234,-11.864558,-12.32978,-18.120604,-38.79045
111,,,,,,,,26.332348,-9.023882,-13.754453,-15.115296,-15.316783,-79.56608
112,,,,,,,,28.227707,-13.255688,-15.455671,-16.786114,-20.074377,-56.621445
113,,,,,,,,27.088724,-13.897826,-19.326153,-22.117592,-23.197836,-43.990166
114,,,,,,,,23.939884,-17.787544,-19.907835,-23.018772,-23.475517,-48.87949
115,,,,,,,,30.933422,-5.4025197,-5.4455457,-18.144775,-21.28587,-46.20192
116,,,,,,,,20.309084,-10.225597,-10.669831,-14.082125,-15.493046,-40.71404
117,,,,,,,,14.072196,-0.985018,-4.867362,-6.6513233,-7.0472426,-25.460876
118,,,,,,,,13.883005,-9.367496,-10.233141,-14.318238,-16.225183,-29.155594
119,,,,,,,,25.520306,-17.701405,-20.679855,-31.152948,-32.076633,-52.932594
120,,,,,,,,19.480894,-8.532794,-10.016627,-13.689662,-15.78235,-38.50246
121,,,,,,,,36.08741,-21.891592,-23.101784,-27.779299,-29.704521,-78.92872
122,,,,,,,,27.075817,-11.074415,-11.203203,-11.522557,-17.426352,-45.377464
123,,,,,,,,38.36109,-0.16777442,-0.84103084,-4.209755,-7.707344,-69.42946
124,,,,,,,,20.955544,-10.069385,-15.318212,-16.272062,-16.714201,-34.77195
125,,,,,,,,9.592373,-10.736278,-13.288118,-15.158672,-15.730906,-22.612646
126,,,,,,,,16.355442,-10.331271,-12.20928,-14.066814,-14.29437,-36.8641
127,,,,,,,,27.386343,-6.85691,-7.501089,-23.63043,-23.77021,-40.124104
128,,,,,,,,29.352074,-12.786246,-18.012476,-19.922026,-22.656294,-51.91418
129,,,,,,,,20.81948,-9.937805,-11.393565,-14.838273,-17.244036,-29.701538
130,,,,,,,,23.794235,-14.99904,-15.373046,-20.657728,-22.70814,-71.775185
131,,,,,,,,34.001057,-5.742325,-10.06893,-25.374216,-27.283503,-48.521057
132,,,,,,,,5.966251,-3.141019,-3.8021436,-5.485092,-8.880129,-13.335514
133,,,,,,,,15.004931,-10.154991,-12.047518,-12.641616,-16.463694,-31.351824
134,,,,,,,,8.102353,-4.868181,-5.8566775,-8.713625,-9.922539,-22.206161
135,,,,,,,,27.786253,-17.70817,-17.876997,-23.850365,-26.92231,-83.10298
136,,,,,,,,16.150885,-9.519693,-10.125594,-13.982788,-14.258085,-50.36101
137,,,,,,,,8.105308,-8.424526,-11.929758,-14.770466,-15.849942,-21.397324
138,,,,,,,,14.371272,0.58530885,-1.626501,-9.414066,-9.7187195,-22.602493
139,,,,,,,,29.347025,-3.6290195,-8.629517,-19.007524,-23.935947,-42.573845
140,,,,,,,,12.838153,2.9621856,2.7970285,-0.6355674,-0.8090566,-28.950521
141,,,,,,,,21.071371,1.4195882,-3.4289408,-5.286365,-6.9729457,-41.483635
142,,,,,,,,25.338667,-4.058548,-4.2319875,-11.230171,-14.821424,-43.105827
143,,,,,,,,16.578012,-2.324997,-3.3194518,-6.0539317,-6.8586726,-26.175104
144,,,,,,,,7.116451,-12.827377,-14.4901285,-16.0171,-16.4621,-24.7392
145,,,,,,,,25.176731,-4.2401614,-5.7848845,-6.448886,-7.084631,-36.67751
146,,,,,,,,10.814746,-16.660662,-19.566015,-20.811071,-21.660765,-28.859406
147,,,,,,,,21.702223,-12.365684,-12.491013,-16.72115,-20.592707,-36.64925
148,,,,,,,,10.503844,-0.20119959,-1.2060032,-2.8541803,-3.3803463,-20.634342
149,,,,,,,,25.646988,-13.999716,-17.288038,-20.47122,-22.568354,-81.8465
150,,,,,,,,28.029894,-3.266563,-3.729505,-12.229618,-17.662315,-45.72201
151,,,,,,,,27.45291,-16.289213,-17.644567,-22.704918,-23.479033,-42.808647
152,,,,,,,,22.942095,-10.480062,-13.838787,-18.92212,-20.498348,-36.10918
153,,,,,,,,15.238799,-9.364669,-10.436673,-10.55505,-15.855294,-30.799335
154,,,,,,,,12.673662,-8.266432,-8.439147,-10.195491,-12.920951,-28.661654
155,,,,,,,,26.672747,-14.761003,-16.073572,-18.388737,-21.169992,-36.12166
156,,,,,,,,19.212778,-17.928318,-18.388596,-22.532055,-23.59921,-46.04239
157,,,,,,,,27.270208,-17.070642,-17.48633,-22.291779,-23.320255,-82.13376
158,,,,,,,,14.614118,-0.55717623,-0.8163548,-1.1496091,-3.40342,-21.341314
159,,,,,,,,17.270967,-5.1048493,-7.7319818,-8.833641,-10.141919,-30.308716
160,,,,,,,,9.192942,-6.9061637,-7.0309067,-8.541766,-10.368583,-16.219463
161,,,,,,,,19.73835,-9.985769,-10.220514,-11.679529,-13.236258,-34.898575
162,,,,,,,,13.514205,-9.816341,-10.982063,-12.11405,-13.785332,-31.333122
163,,,,,,,,23.391874,-3.1541615,-6.4848213,-13.662938,-16.761576,-36.71173
164,,,,,,,,20.349562,-2.760476,-4.5574155,-11.069777,-13.753069,-31.863749
165,,,,,,,,28.451672,-15.670137,-18.153107,-18.829288,-24.324928,-43.753323
166,,,,,,,,24.460266,-4.004773,-6.724081,-12.264645,-15.397998,-40.214108
167,,,,,,,,21.7807,-10.652165,-11.167351,-14.735256,-15.873493,-41.723072
168,,,,,,,,25.468836,-0.060474336,-4.887362,-9.194728,-9.245584,-54.33208
169,,,,,,,,19.907455,-17.25613,-21.866068,-24.082119,-24.360199,-55.392365
170,,,,,,,,15.732929,-9.809721,-10.290967,-11.059416,-17.34508,-34.266937
171,,,,,,,,21.968994,-6.87523,-9.119765,-10.292697,-13.439917,-37.20408
172,,,,,,,,10.781212,-5.215166,-6.4585342,-6.6150723,-12.313431,-22.539143
173,,,,,,,,32.532154,-6.749315,-9.040234,-10.149824,-17.42691,-41.57076
174,,,,,,,,26.812126,-14.077516,-18.043337,-20.817446,-21.109877,-44.688416
175,,,,,,,,34.93214,-5.5379486,-7.831699,-15.169224,-22.822536,-45.34018
176,,,,,,,,14.561358,-8.991363,-10.424178,-12.226025,-13.533383,-29.962667
177,,,,,,,,17.547915,-11.3959255,-16.044157,-19.181318,-19.401876,-27.141146
178,,,,,,,,13.022245,-8.57326,-9.16643,-9.344766,-10.352531,-23.077124
179,,,,,,,,27.266996,-16.149029,-17.11446,-19.008442,-24.031364,-79.90436
180,,,,,,,,8.571431,-2.9300098,-5.513916,-5.6316543,-5.8860674,-14.282674
181,,,,,,,,27.275227,-14.575965,-15.976308,-18.125824,-25.871948,-72.016655
182,,,,,,,,22.882343,-0.20801553,-5.6584516,-6.369548,-9.527929,-35.155643
183,,,,,,,,20.81342,-12.792341,-13.606679,-13.8757515,-22.982225,-44.38673
184,,,,,,,,19.19823,-8.785588,-18.408892,-18.732924,-20.772543,-31.491405
185,,,,,,,,49.079243,3.0521975,-3.8061764,-6.680817,-7.695481,-90.90065
186,,,,,,,,16.288044,-9.777844,-10.275833,-11.788735,-15.291553,-27.393122
187,,,,,,,,25.74462,-9.592704,-12.041272,-13.204064,-16.66898,-45.532993
188,,,,,,,,10.6817255,-14.641194,-17.339489,-20.690063,-20.978933,-24.989553
189,,,,,,,,10.7465,-2.489409,-5.866858,-7.9244637,-8.500899,-23.678358
190,,,,,,,,19.32741,-8.379045,-10.159541,-10.6125555,-13.699802,-35.004948
191,,,,,,,,36.51752,-7.4586267,-8.714843,-14.440055,-15.38351,-46.45426
192,,,,,,,,19.25186,-11.753313,-11.976953,-19.066849,-22.553095,-36.21763
193,,,,,,,,39.61341,1.5416359,0.26407263,-2.1110816,-5.64446,-76.719
194,,,,,,,,23.71611,-4.034785,-4.621954,-10.287675,-15.160922,-37.903996
195,,,,,,,,13.8041115,-6.542372,-7.5346346,-7.5683665,-12.900653,-29.396116
196,,,,,,,,49.604927,6.6119576,-7.4075503,-9.3646555,-9.81449,-89.99731
197,,,,,,,,10.357349,-11.567092,-12.364585,-19.254725,-20.354647,-26.317389
198,,,,,,,,20.122086,-13.696448,-13.859486,-22.075705,-24.003029,-60.66302
199,,,,,,,,17.325134,-0.6455984,-3.2740645,-5.74972,-8.000709,-29.300203
200,,,,,,,,21.493328,-9.6075,-16.648123,-19.989304,-21.69591,-32.215496
201,,,,,,,,31.596941,-18.069954,-23.123716,-27.767836,-32.902485,-49.99916
202,,,,,,,,7.2827067,-8.724903,-9.200994,-13.807348,-14.307271,-17.702251
203,,,,,,,,27.552984,-12.54348,-13.420543,-20.679628,-23.31405,-69.467384
204,,,,,,,,25.050434,-13.225581,-15.179076,-23.943336,-24.046692,-44.512905
205,,,,,,,,35.35922,-20.706713,-23.615282,-23.686337,-27.776527,-61.78659
206,,,,,,,,25.722513,-21.571371,-23.335588,-23.871367,-25.499577,-66.637184
207,,,,,,,,15.244154,-9.748444,-10.062439,-12.274367,-13.950609,-46.418118
208,,,,,,,,26.985281,-16.265968,-17.514423,-17.710987,-19.743397,-42.370342
209,,,,,,,,34.106762,-20.172256,-23.666363,-24.51153,-28.857403,-76.36862
210,,,,,,,,13.578038,-13.779762,-14.180915,-14.222156,-14.588771,-36.303577
211,,,,,,,,22.218103,-13.600191,-17.72196,-19.399681,-21.238497,-33.07764
212,,,,,,,,10.54599,0.50086945,-0.6846631,-2.4699104,-4.591181,-23.032505
213,,,,,,,,44.129395,-23.074696,-23.52531,-27.092552,-32.773945,-68.48387
214,,,,,,,,56.693237,7.649643,-2.3948252,-4.728323,-5.9436126,-100.3255
215,,,,,,,,30.123272,-17.538252,-19.494564,-22.943523,-23.040152,-92.68736
216,,,,,,,,9.152098,-6.7094316,-9.454246,-11.546376,-11.628623,-26.357391
217,,,,,,,,24.042843,-2.265147,-4.724287,-10.722118,-15.43397,-37.583893
218,,,,,,,,18.96739,-9.862731,-10.614519,-13.3479805,-17.093872,-30.9085
219,,,,,,,,44.68326,-8.521186,-8.820531,-11.592338,-17.326227,-55.345318
220,,,,,,,,38.75544,-2.35217,-9.788028,-13.3965845,-13.566548,-48.524628
221,,,,,,,,26.374855,-14.811527,-16.354918,-17.982666,-22.047598,-38.096786
222,,,,,,,,19.696249,-4.2737393,-4.498075,-11.396626,-13.972934,-31.13221
223,,,,,,,,32.824287,1.7032926,-1.889474,-4.222045,-8.97324,-60.202576
224,,,,,,,,10.697481,-3.4185128,-3.9269955,-6.336732,-9.947186,-24.837265
225,,,,,,,,8.971426,-14.631205,-17.512722,-17.532085,-19.742302,-27.594666
226,,,,,,,,7.761816,-8.052659,-8.057611,-8.963932,-9.3403425,-21.635553
227,,,,,,,,14.37615,-10.538786,-12.7174835,-15.222171,-15.51584,-32.76075
228,,,,,,,,12.102911,-7.789099,-9.027065,-11.42265,-14.96762,-33.71021
229,,,,,,,,26.048218,-20.008156,-20.890894,-23.507502,-23.530031,-58.88554
230,,,,,,,,24.41464,-0.4653365,-0.6028208,-2.7711744,-5.3386335,-45.388493
231,,,,,,,,21.066753,-12.095677,-15.632529,-18.035576,-21.664967,-32.19218
232,,,,,,,,10.667299,-7.20684,-7.5389185,-7.8089724,-8.693897,-24.71705
233,,,,,,,,27.59544,-11.032128,-13.7689495,-14.376682,-16.455925,-47.570984
234,,,,,,,,8.533827,-6.568634,-7.6347575,-10.581607,-11.62402,-18.649439
235,,,,,,,,26.794796,-16.64865,-17.762491,-20.81485,-22.851994,-81.93021
236,,,,,,,,40.969917,-9.972679,-10.280372,-20.035927,-22.429695,-51.96097
237,,,,,,,,27.0105,-3.3238807,-6.3922853,-17.636091,-18.184135,-40.867825
238,,,,,,,,8.779653,-3.6146822,-7.619711,-9.079734,-10.48825,-23.249746
239,,,,,,,,50.063454,-11.146624,-13.414594,-19.247478,-33.353703,-55.35899
240,,,,,,,,5.6786656,-8.350158,-9.8630705,-12.484785,-13.165983,-17.677515
241,,,,,,,,20.408224,-11.946922,-14.072626,-20.277992,-22.898853,-45.616936
242,,,,,,,,21.863,-12.35401,-13.480154,-17.26877,-18.159086,-66.287155
243,,,,,,,,28.821583,-0.9150627,-1.4379703,-4.104123,-6.4316335,-51.90931
244,,,,,,,,26.345186,-3.0856957,-4.5520344,-8.026861,-9.865148,-38.5012
245,,,,,,,,11.777772,-16.90727,-18.404573,-20.078096,-23.076464,-32.763775
246,,,,,,,,9.9640465,-9.086955,-9.760138,-10.831954,-11.152679,-24.343512
247,,,,,,,,13.656483,-9.852884,-12.40548,-13.686585,-15.175844,-29.840223
248,,,,,,,,23.687311,-15.610457,-25.829815,-27.897602,-29.016409,-46.10238
249,,,,,,,,30.184406,-19.7455,-20.139256,-23.719059,-25.145226,-65.83109
250,,,,,,,,12.560194,-6.090705,-10.15406,-10.763048,-17.688713,-33.61989
251,,,,,,,,24.23673,-16.341658,-18.434488,-20.442167,-24.134676,-36.598854
252,,,,,,,,30.20563,-17.240196,-18.478989,-20.484098,-21.065853,-48.746376
253,,,,,,,,34.797413,-17.82593,-21.019392,-21.354023,-22.224174,-58.95435
254,,,,,,,,11.04555,-6.3225846,-8.234319,-9.728792,-12.080391,-31.119862
255,,,,,,,,26.256453,-15.885638,-19.13604,-21.282911,-27.210981,-72.86489
256,,,,,,,,8.871171,-7.257401,-8.473646,-8.686384,-10.963226,-20.650259
257,,,,,,,,34.44506,-5.2057858,-7.578752,-15.515354,-22.010674,-55.907875
258,,,,,,,,24.899153,2.0131488,-3.6521316,-5.876027,-7.1101236,-45.809322
259,,,,,,,,41.794327,-10.3001,-11.462488,-14.771363,-30.916883,-43.74925
260,,,,,,,,15.123261,-13.08259,-14.896625,-17.381044,-17.901579,-36.857456
261,,,,,,,,24.098005,-14.336446,-16.210829,-22.993496,-25.365795,-41.828754
262,,,,,,,,7.6240683,-2.806819,-3.2461705,-4.62609,-5.8999,-14.220162
263,,,,,,,,30.193256,0.4603505,-0.51741314,-4.5321584,-4.864297,-53.44154
264,,,,,,,,10.693769,-7.6808934,-10.046323,-10.2197695,-10.360529,-25.253584
265,,,,,,,,10.748405,-17.670013,-19.886137,-20.615955,-24.218143,-33.467995
266,,,,,,,,28.745731,-4.1550817,-8.418751,-13.321936,-14.405415,-37.94237
267,,,,,,,,13.005409,-9.963457,-10.764999,-12.6898155,-13.109526,-30.050978
268,,,,,,,,16.895206,-2.1047325,-4.834607,-6.73874,-12.7507,-25.04008
269,,,,,,,,24.380253,-15.136449,-18.128984,-19.224754,-23.981144,-37.61945
270,,,,,,,,16.509302,-12.770235,-12.851423,-13.907854,-17.295628,-26.228159
271,,,,,,,,31.686388,-3.5607204,-6.6848793,-15.456794,-20.002455,-51.675232
272,,,,,,,,25.521315,-1.9643902,-3.3567033,-13.406623,-15.949843,-39.113636
273,,,,,,,,43.115807,-9.389243,-11.066862,-25.738508,-30.54807,-52.55286
274,,,,,,,,11.749259,-4.190078,-8.818582,-12.0323305,-12.190801,-19.228064
275,,,,,,,,32.143967,-3.0099282,-6.745277,-16.937166,-21.042698,-51.264122
276,,,,,,,,18.968843,-12.478969,-13.847443,-14.76746,-18.44632,-29.083866
277,,,,,,,,32.57239,-20.584137,-21.316835,-21.49324,-23.16817,-53.51052
278,,,,,,,,15.207616,-5.793763,-8.116819,-8.269963,-10.935884,-34.538788
279,,,,,,,,23.514097,-12.492907,-15.484693,-17.85188,-24.845808,-61.87436
280,,,,,,,,14.145767,-11.115567,-13.625006,-14.264175,-17.187124,-31.42318
281,,,,,,,,28.785564,-17.427319,-19.392738,-19.882252,-24.215317,-89.11121
282,,,,,,,,6.752786,-4.688671,-4.871279,-5.654021,-5.7524266,-17.885878
283,,,,,,,,32.350273,-18.542976,-19.578907,-24.657364,-25.021872,-66.570496
284,,,,,,,,18.933699,-1.9338664,-7.880774,-9.682018,-10.4248905,-27.43142
285,,,,,,,,11.364,-9.02077,-11.7550745,-11.979135,-12.104752,-26.102654
286,,,,,,,,17.485971,-11.316609,-14.034749,-14.733472,-14.927318,-31.862463
287,,,,,,,,42.070683,-10.017147,-11.066654,-14.6896,-30.217205,-46.896935
288,,,,,,,,38.06293,3.7094364,-4.9475327,-5.5261116,-6.197791,-65.048615
289,,,,,,,,34.146507,-5.0140014,-7.052638,-17.576166,-22.682964,-54.48186
290,,,,,,,,27.24466,-16.934076,-18.726753,-19.701033,-23.281733,-42.79574
291,,,,,,,,21.310041,-12.194971,-14.492649,-15.085617,-18.985237,-60.72945
292,,,,,,,,12.451354,-0.97931343,-4.773377,-9.400864,-10.41968,-21.811739
293,,,,,,,,26.812218,-23.832598,-23.938154,-28.322666,-30.108263,-66.37814
294,,,,,,,,30.296148,-5.7253475,-7.0422816,-18.879946,-21.961308,-45.88
295,,,,,,,,9.415622,-14.211286,-14.431047,-16.877064,-19.224262,-26.615294
296,,,,,,,,19.80592,-12.692428,-13.297341,-17.921207,-20.79852,-39.891487
297,,,,,,,,38.611813,-3.8050218,-8.825061,-19.54385,-24.970419,-62.62295
298,,,,,,,,22.533146,-14.035381,-14.214639,-14.310683,-17.32853,-68.62184
299,,,,,,,,26.474277,-11.964097,-14.603151,-19.47568,-22.874865,-39.864296
300,,,,,,,,8.361185,-8.642635,-10.157303,-12.85398,-14.196596,-20.25492
301,,,,,,,,27.95009,0.79611725,-0.6888644,-4.814363,-5.0843945,-49.914116
302,,,,,,,,24.026993,-14.544447,-17.514849,-18.087172,-18.192642,-34.229702
303,,,,,,,,22.827868,-15.795352,-18.127008,-27.872322,-29.82597,-46.389248
304,,,,,,,,11.172149,-8.031487,-9.444361,-10.283208,-11.954504,-24.839367
305,,,,,,,,22.84294,-0.66406256,-3.2289228,-3.842883,-4.592066,-44.05257
306,,,,,,,,16.42698,-6.885758,-7.8497806,-9.114167,-10.96304,-20.331198
307,,,,,,,,21.645449,1.6983871,-0.8041892,-2.0628126,-3.1800878,-40.947636
308,,,,,,,,37.148525,-15.995032,-18.611223,-19.48112,-22.683466,-60.662018
309,,,,,,,,29.615625,-14.619261,-18.698061,-19.507019,-21.860985,-46.018097
