idx,true_label,pred_label,L0 (before),L0 (after),L2 (before),L2 (after),epsilon
580,9,4,584,11,4.639331708,1.907862282,"0,1"
583,9,4,647,24,4.582642813,2.317315261,"0,1"
589,9,4,610,7,4.673929099,1.953803259,"0,1"
595,9,4,638,15,4.854830688,1.957833073,"0,1"
600,9,4,564,9,4.350746665,1.942831538,"0,1"
601,9,4,651,9,4.852251486,1.908317657,"0,1"
621,9,4,618,6,4.657271809,1.764888879,"0,1"
626,9,4,697,10,5.736092788,2.059510623,"0,1"
631,9,4,671,11,5.11452989,2.266242582,"0,1"
641,9,4,616,13,4.049809067,1.735310734,"0,1"
687,9,4,579,22,4.870311949,2.660289376,"0,1"
704,9,4,685,40,6.009611678,3.435200106,"0,1"
707,9,4,586,17,4.512072746,2.240533934,"0,1"
727,9,4,590,24,4.68214602,2.73254553,"0,1"
741,9,4,605,11,4.377171565,2.334295402,"0,1"
744,9,4,568,10,4.33127979,1.432671986,"0,1"
755,9,4,620,15,4.811462669,2.659141632,"0,1"
763,9,4,618,23,4.959029373,2.979587095,"0,1"
764,9,4,596,25,5.696339976,2.896574227,"0,1"
772,9,4,631,25,4.968257566,2.686366107,"0,1"
782,9,4,600,12,4.993113289,2.54792435,"0,1"
788,9,4,592,8,5.219000863,1.2835756,"0,1"
793,9,4,613,23,4.899709287,2.69141629,"0,1"
800,9,4,567,10,4.395621883,2.269710962,"0,1"
806,9,4,583,13,4.023045875,2.137780112,"0,1"
812,9,4,593,11,4.716175018,2.094631647,"0,1"
822,9,4,575,22,3.822676627,1.73794082,"0,1"
826,9,4,658,20,6.402109418,3.18769742,"0,1"
827,9,4,609,16,4.599194219,2.646977486,"0,1"
864,9,4,566,27,3.703196454,1.423983075,"0,1"
887,9,4,639,66,5.441893964,3.423893249,"0,1"
900,9,4,568,2,4.067417254,0.83223226,"0,1"
929,9,4,631,56,5.562426816,3.319595682,"0,1"
930,9,4,618,9,5.005491794,2.11161086,"0,1"
932,9,4,598,7,4.72155397,1.593749807,"0,1"
940,9,4,581,12,4.629130636,2.234471813,"0,1"
974,9,4,602,28,5.925754916,2.639702196,"0,1"
980,9,4,559,20,4.294930535,1.954767238,"0,1"
1005,9,4,650,19,5.564265068,2.755922636,"0,1"
1027,9,4,577,4,4.194764317,1.290905103,"0,1"
1036,9,4,655,7,4.9952488,1.88949218,"0,1"
1038,9,4,590,30,5.17254456,2.734312144,"0,1"
1056,9,4,597,8,4.575359846,1.92449557,"0,1"
1061,9,4,584,8,4.12007958,1.788484675,"0,1"
1066,9,4,619,5,4.7275872,1.33246223,"0,1"
1083,9,4,641,15,5.800572696,2.744859934,"0,1"
1103,9,4,607,20,4.638119971,2.521248417,"0,1"
1112,9,4,570,11,4.499688571,2.206717925,"0,1"
1116,9,4,587,5,4.398886651,1.651352946,"0,1"
1122,9,4,596,10,4.529949887,2.12403539,"0,1"
1138,9,4,557,12,4.344200728,2.374068546,"0,1"
1142,9,4,617,16,5.520177242,2.54292484,"0,1"
1147,9,4,619,18,5.222494451,2.649996917,"0,1"
1161,9,4,624,20,4.741567314,2.437692608,"0,1"
1167,9,4,603,18,4.669858852,2.243555425,"0,1"
1169,9,4,602,9,4.502988883,1.805493774,"0,1"
1173,9,4,589,10,4.405182017,2.063255733,"0,1"
1177,9,4,591,10,5.046039478,2.09598947,"0,1"
1194,9,4,602,25,5.743850497,2.751574992,"0,1"
1221,9,4,612,20,4.756623501,2.343497388,"0,1"
1235,9,4,606,23,4.824715301,2.605521597,"0,1"
1250,9,4,559,21,3.912186817,1.882201791,"0,1"
1256,9,4,564,8,4.025472527,1.805033758,"0,1"
1272,9,4,621,31,5.749629478,2.76506186,"0,1"
1274,9,4,670,22,5.59832869,2.580597763,"0,1"
1282,9,4,568,39,5.097969834,3.155520358,"0,1"
1284,9,4,570,8,4.032389053,1.49574303,"0,1"
1286,9,4,592,6,4.336776203,1.769322936,"0,1"
1291,9,4,609,10,4.636163284,2.084467742,"0,1"
1292,9,4,579,11,4.329798931,1.843983952,"0,1"
1305,9,4,594,9,4.68858258,2.203624989,"0,1"
1307,9,4,583,19,4.248449069,1.944093669,"0,1"
1316,9,4,611,11,4.577019978,1.874152891,"0,1"
1333,9,4,608,16,4.756337362,2.315064418,"0,1"
1352,9,4,645,63,6.15682278,4.162434298,"0,1"
1355,9,4,580,25,4.343411225,2.491103741,"0,1"
1360,9,4,631,43,5.129204889,2.977294572,"0,1"
1364,9,4,658,23,5.929711321,3.012959322,"0,1"
1370,9,4,571,9,5.239588457,2.256674495,"0,1"
1383,9,4,581,25,4.01055892,2.165586635,"0,1"
1396,9,4,581,5,4.22532778,1.626321366,"0,1"
1399,9,4,591,11,4.37898761,2.048455687,"0,1"
1401,9,4,613,14,4.660224586,2.094451762,"0,1"
1410,9,4,586,18,4.450363609,2.300978512,"0,1"
1421,9,4,602,12,4.520998893,1.910170275,"0,1"
1426,9,4,573,7,4.198912365,1.700405904,"0,1"
1441,9,4,591,10,4.210588801,1.93454204,"0,1"
1455,9,4,648,6,4.56288118,1.615948008,"0,1"
1459,9,4,627,9,4.553773716,2.011218058,"0,1"
1462,9,4,583,32,5.452180711,2.406293811,"0,1"
1465,9,4,629,10,4.731966923,2.19623949,"0,1"
1500,9,4,571,6,4.014276713,1.486988292,"0,1"
1507,9,4,594,12,4.516080883,2.114154709,"0,1"
1518,9,4,625,23,5.483759532,2.726119267,"0,1"
1522,9,4,659,23,5.749412821,2.822499812,"0,1"
1552,9,4,569,2,4.607100482,1.040421055,"0,1"
1555,9,4,586,13,4.649219321,2.402568151,"0,1"
1560,9,4,603,57,4.947495182,3.233180534,"0,1"
1569,9,4,625,8,4.727567683,2.078841987,"0,1"
1574,9,4,622,45,5.529311639,3.313820627,"0,1"
1585,9,4,589,15,4.260924625,1.87364407,"0,1"
1591,9,4,623,30,5.110052211,2.971514125,"0,1"
1610,9,4,637,11,4.979572265,2.212101907,"0,1"
1612,9,4,568,5,4.205536345,1.058838054,"0,1"
1620,9,4,597,28,5.889667348,2.921984442,"0,1"
1622,9,4,628,60,5.290073982,2.839735626,"0,1"
1623,9,4,590,7,5.243728243,1.969287445,"0,1"
1632,9,4,586,14,4.479466588,2.274868126,"0,1"
1643,9,4,577,24,4.157674726,2.197712977,"0,1"
1659,9,4,577,15,4.365442215,2.132089459,"0,1"
1674,9,4,672,37,6.494299988,3.01870371,"0,1"
1683,9,4,613,35,5.119568417,3.273936782,"0,1"
1684,9,4,592,16,4.574364823,2.424601578,"0,1"
1695,9,4,584,38,4.768474262,2.835462257,"0,1"
1720,9,4,581,8,4.28743145,1.917659088,"0,1"
1728,9,4,580,6,4.187093183,1.66358192,"0,1"
1732,9,4,616,25,4.586939653,2.479867417,"0,1"
1733,9,4,582,19,4.519307974,2.318297245,"0,1"
1736,9,4,575,12,4.420794245,1.790581536,"0,1"
1740,9,4,589,19,5.267720684,2.98077139,"0,1"
1743,9,4,588,19,4.585538004,2.426852218,"0,1"
1748,9,4,598,47,5.225255853,3.059718321,"0,1"
1751,9,4,591,17,4.954228017,2.436458943,"0,1"
1757,9,4,611,45,5.494519306,3.230318217,"0,1"
1794,9,4,599,51,4.961723541,3.212224344,"0,1"
1811,9,4,592,15,4.600543237,2.348053748,"0,1"
1820,9,4,603,37,5.389692128,2.562105175,"0,1"
1826,9,4,633,29,4.68480246,2.096337958,"0,1"
1850,9,4,598,7,3.818339363,1.284749215,"0,1"
1855,9,4,576,12,4.836586822,2.440731513,"0,1"
1875,9,4,669,18,4.967568793,1.738560126,"0,1"
1878,9,4,584,15,4.58118446,2.191490305,"0,1"
1882,9,4,583,11,4.361824534,2.278431373,"0,1"
1884,9,4,595,13,5.086006917,2.646811898,"0,1"
1895,9,4,576,12,4.383257791,2.254789426,"0,1"
1903,9,4,569,16,4.656221628,2.461708287,"0,1"
1905,9,4,593,19,5.082242495,2.484198428,"0,1"
1912,9,4,595,27,5.976877141,3.16924135,"0,1"
1925,9,4,621,30,5.369684366,3.449966429,"0,1"
1937,9,4,567,18,4.043696354,2.019177567,"0,1"
1939,9,4,567,11,4.16986129,1.780901715,"0,1"
1940,9,4,591,1,4.595440965,0.498039216,"0,1"
1949,9,4,576,18,4.504831018,2.352879084,"0,1"
1950,9,4,606,3,5.195727698,1.213590857,"0,1"
1960,9,4,600,28,4.521342443,2.316923679,"0,1"
1962,9,4,565,4,4.479140427,1.35234997,"0,1"
1968,9,4,606,11,4.173146058,1.879986257,"0,1"
1984,9,4,581,8,4.40511045,1.916483869,"0,1"
2006,9,4,586,20,4.297647399,2.168914635,"0,1"
2033,9,4,596,18,4.43277264,2.262870829,"0,1"
2041,9,4,572,8,4.440862647,1.967994586,"0,1"
2060,9,4,590,24,4.588691112,2.757239257,"0,1"
2099,9,4,559,12,4.253774134,2.050147921,"0,1"
2116,9,4,590,23,4.388347438,2.372921701,"0,1"
2119,9,4,574,8,4.442032987,2.132489741,"0,1"
2137,9,4,609,22,5.20787562,3.122740937,"0,1"
2140,9,4,609,10,4.770566879,2.126040013,"0,1"
2141,9,4,545,4,4.473122777,1.562197606,"0,1"
2199,9,4,594,27,4.815534583,2.869964038,"0,1"
2216,9,4,581,16,4.743702598,2.271207881,"0,1"
2219,9,4,567,15,4.337531459,2.305979056,"0,1"
2221,9,4,575,13,4.155880387,2.210926694,"0,1"
2247,9,4,591,35,4.810780218,3.259109022,"0,1"
2267,9,4,585,43,4.847003299,2.960376546,"0,1"
2274,9,4,607,11,5.317496672,1.85678717,"0,1"
2284,9,4,595,17,5.190814944,2.873594804,"0,1"
2299,9,4,592,22,4.548267348,2.374690332,"0,1"
2312,9,4,584,11,5.657136976,2.262751895,"0,1"
2321,9,4,591,25,5.082089681,2.651067408,"0,1"
2331,9,4,567,17,4.249111448,2.473493468,"0,1"
2351,9,4,574,15,4.339559009,2.171253241,"0,1"
2364,9,4,576,8,4.797384909,2.099797687,"0,1"
2370,9,4,595,16,4.434612732,2.209837848,"0,1"
2371,9,4,630,20,4.741849479,2.467558055,"0,1"
2385,9,4,646,32,5.361923083,2.830723406,"0,1"
2398,9,4,599,20,4.089776829,1.889467763,"0,1"
2434,9,4,572,7,5.06575904,1.742280166,"0,1"
2438,9,4,571,4,3.908478152,1.283150199,"0,1"
2453,9,4,616,15,5.142834868,2.834013759,"0,1"
2460,9,4,626,37,5.163291304,2.590070651,"0,1"
2465,9,4,608,10,4.845084946,2.399118767,"0,1"
2471,9,4,600,26,4.455575067,2.663414972,"0,1"
2501,9,4,581,21,4.227618317,2.353865831,"0,1"
2509,9,4,609,15,4.715563571,2.556558986,"0,1"
2514,9,4,583,17,4.279859937,1.873775391,"0,1"
2521,9,4,621,25,4.932081577,2.929519383,"0,1"
2553,9,4,687,18,5.107973729,2.498808636,"0,1"
2559,9,4,657,22,5.082076064,2.767394048,"0,1"
2562,9,4,593,25,4.690497728,2.440753566,"0,1"
2579,9,4,598,14,5.221874554,2.659803741,"0,1"
2595,9,4,632,9,4.763906977,1.950305332,"0,1"
2600,9,4,547,2,3.939697313,0.622776707,"0,1"
2613,9,4,574,7,4.254992319,1.751493019,"0,1"
2633,9,4,620,15,5.131471074,2.607887365,"0,1"
2640,9,4,572,14,4.806246736,2.407472667,"0,1"
2643,9,4,614,13,5.337262105,2.5570943,"0,1"
2649,9,4,578,14,4.456396463,2.209872644,"0,1"
2677,9,4,605,10,4.424855524,1.970345317,"0,1"
2696,9,4,629,15,5.381643941,2.178388133,"0,1"
2697,9,4,605,33,5.334038304,3.202601307,"0,1"
2702,9,4,662,56,5.510565853,3.250637414,"0,1"
2703,9,4,610,22,4.971222066,2.538206325,"0,1"
2712,9,4,578,7,4.381917336,2.114209265,"0,1"
2722,9,4,580,6,4.123676258,1.525404504,"0,1"
2728,9,4,658,13,5.219123149,2.279922566,"0,1"
2763,9,4,639,16,5.1454851,2.225392587,"0,1"
2764,9,4,582,6,3.966809628,1.496179936,"0,1"
2779,9,4,649,4,5.287816148,1.437611972,"0,1"
2787,9,4,632,4,5.120272784,1.488946845,"0,1"
2793,9,4,615,31,5.343990218,2.907279175,"0,1"
2795,9,4,626,18,5.470855289,2.922831679,"0,1"
2797,9,4,581,21,4.866265329,2.804623524,"0,1"
2798,9,4,645,44,5.299336571,3.398230989,"0,1"
2804,9,4,598,33,4.803643049,2.781807765,"0,1"
2815,9,4,638,91,5.553382889,3.557154581,"0,1"
2821,9,4,609,19,5.08037513,2.526826464,"0,1"
2860,9,4,584,4,4.123640829,1.364097227,"0,1"
2911,9,4,599,58,5.291184373,3.122213945,"0,1"
2924,9,4,646,14,5.101849255,2.36603221,"0,1"
2934,9,4,642,44,6.074332584,4.227609223,"0,1"
2953,9,4,625,23,4.970742543,2.722718297,"0,1"
2956,9,4,616,32,4.89679414,2.729203283,"0,1"
2973,9,4,594,16,4.449501352,2.39780112,"0,1"
2989,9,4,569,8,3.970494794,1.715608962,"0,1"
2997,9,4,590,8,4.406157657,1.902106321,"0,1"
3000,9,4,618,21,5.518083236,3.122179465,"0,1"
3020,9,4,575,26,4.565884896,2.165373583,"0,1"
3022,9,4,577,9,4.524846184,2.13860364,"0,1"
3030,9,4,666,12,5.394399534,2.374224008,"0,1"
3044,9,4,582,19,4.528287782,2.382807187,"0,1"
3055,9,4,602,14,4.686556723,2.118808686,"0,1"
3063,9,4,681,13,5.771791031,2.420894564,"0,1"
3069,9,4,610,22,4.769664167,2.842466452,"0,1"
3076,9,4,623,17,5.210851364,2.814025399,"0,1"
3083,9,4,600,22,5.052462942,2.878027968,"0,1"
3084,9,4,580,13,4.088917515,1.861588908,"0,1"
3090,9,4,605,18,5.207093024,2.557833931,"0,1"
3095,9,4,654,13,5.271060903,2.512376133,"0,1"
3099,9,4,594,14,4.413843519,2.282373155,"0,1"
3104,9,4,591,14,4.481210291,2.100354229,"0,1"
3121,9,4,596,25,4.583095831,2.361679851,"0,1"
3146,9,4,647,13,4.469877825,2.132157981,"0,1"
3164,9,4,592,35,4.781355562,3.089471897,"0,1"
3169,9,4,621,31,4.924684585,2.955348861,"0,1"
3173,9,4,645,25,5.072550157,2.684994686,"0,1"
3186,9,4,615,11,4.938689072,2.149416737,"0,1"
3190,9,4,594,9,4.569273707,1.895615046,"0,1"
3193,9,4,568,10,4.119385254,1.80050828,"0,1"
3202,9,4,579,13,4.534447587,1.752840283,"0,1"
3227,9,4,606,8,4.424737354,1.906293831,"0,1"
3232,9,4,582,11,4.489175327,2.271732584,"0,1"
3238,9,4,654,24,6.035955321,2.791815357,"0,1"
3256,9,4,612,43,5.226243186,3.034675926,"0,1"
3257,9,4,569,11,4.302423698,2.166367649,"0,1"
3263,9,4,574,16,4.203213651,2.155878563,"0,1"
3265,9,4,562,14,4.129707827,1.756945901,"0,1"
3277,9,4,561,9,3.910486301,1.663216729,"0,1"
3284,9,4,582,4,4.277068851,1.451579103,"0,1"
3292,9,4,606,16,4.908793669,2.463931274,"0,1"
3296,9,4,615,25,4.880281473,2.8571662,"0,1"
3302,9,4,578,25,4.972408299,2.903309173,"0,1"
3303,9,4,597,16,4.653310926,2.537909423,"0,1"
3310,9,4,586,12,4.043304612,1.222580074,"0,1"
3311,9,4,624,12,4.983651859,2.284666303,"0,1"
3316,9,4,574,5,4.073160244,1.517180858,"0,1"
3322,9,4,583,15,4.423180003,2.533576143,"0,1"
3346,9,4,646,65,6.540870826,4.458542423,"0,1"
3348,9,4,596,9,4.68219693,1.938405628,"0,1"
3355,9,4,546,30,3.970845308,1.626548297,"0,1"
3359,9,4,556,9,4.059895662,1.628957488,"0,1"
3371,9,4,632,15,4.61414671,2.537697328,"0,1"
3374,9,4,594,22,5.535399345,2.914802007,"0,1"
3382,9,4,673,28,6.598877959,3.612354383,"0,1"
3389,9,4,570,10,4.607641214,1.898229613,"0,1"
3398,9,4,589,25,4.530535469,2.670487459,"0,1"
3414,9,4,602,28,4.694012809,2.763295427,"0,1"
3447,9,4,594,15,4.244510669,2.13945201,"0,1"
3465,9,4,587,11,4.375497116,2.084220572,"0,1"
3481,9,4,590,23,4.501576468,2.331780666,"0,1"
3483,9,4,584,16,4.373751703,2.276723061,"0,1"
3506,9,4,647,9,5.691536443,2.116891659,"0,1"
3508,9,4,582,31,4.504344522,2.52863037,"0,1"
3510,9,4,657,33,4.210712981,2.422891597,"0,1"
3511,9,4,576,7,4.505090461,1.866942639,"0,1"
3519,9,4,548,9,4.125164007,1.937989065,"0,1"
3528,9,4,597,20,5.151935318,2.550388773,"0,1"
3533,9,4,608,8,4.606479565,2.15394812,"0,1"
3544,9,4,668,19,5.025410249,2.116343099,"0,1"
3566,9,4,582,16,5.360226315,2.732807219,"0,1"
3583,9,4,588,8,4.496874903,2.105820279,"0,1"
3588,9,4,608,7,4.380855559,1.617408182,"0,1"
3594,9,4,617,17,5.874462682,2.36556743,"0,1"
3598,9,4,622,46,4.313147911,2.487038294,"0,1"
3621,9,4,577,16,4.396386269,2.093140699,"0,1"
3636,9,4,572,22,4.77687947,2.266985526,"0,1"
3645,9,4,611,59,5.306803972,3.410619596,"0,1"
3649,9,4,583,6,4.168959461,1.735346183,"0,1"
3653,9,4,628,42,5.960163796,3.434380754,"0,1"
3662,9,4,535,24,3.552205265,1.366620248,"0,1"
3663,9,4,567,14,4.297345013,2.425102605,"0,1"
3678,9,4,571,10,4.018314474,1.635529207,"0,1"
3696,9,4,550,27,3.757763206,2.0852312,"0,1"
3704,9,4,615,31,5.68452441,2.959841429,"0,1"
3742,9,4,695,52,6.430486548,3.670919207,"0,1"
3745,9,4,590,15,4.385076576,2.086491954,"0,1"
3746,9,4,610,23,4.859687527,2.287441266,"0,1"
3760,9,4,637,13,6.009167673,2.559913373,"0,1"
3770,9,4,568,14,4.294704947,2.352856208,"0,1"
3773,9,4,585,27,4.839595434,2.563809281,"0,1"
3781,9,4,599,59,5.000099961,3.2045599,"0,1"
3784,9,4,593,14,5.753871371,2.424902841,"0,1"
3785,9,4,592,25,4.776834398,2.247780742,"0,1"
3786,9,4,587,10,4.858230035,2.112364508,"0,1"
3787,9,4,583,21,4.321497455,2.107273065,"0,1"
3796,9,4,589,31,4.851438468,2.315383255,"0,1"
3818,9,4,601,24,5.974446418,3.172582951,"0,1"
3827,9,4,556,22,4.11179977,2.320124087,"0,1"
3834,9,4,578,20,4.672774056,2.265363626,"0,1"
3847,9,4,560,7,4.082383078,1.635378754,"0,1"
3852,9,4,567,17,4.429991109,2.251957156,"0,1"
3867,9,4,611,3,4.560366174,1.234266613,"0,1"
3874,9,4,587,18,5.250990643,2.851312115,"0,1"
3904,9,4,638,20,5.629940011,3.035534773,"0,1"
3912,9,4,553,7,3.997409773,1.551960475,"0,1"
3913,9,4,573,44,4.433943381,2.605595375,"0,1"
3925,9,4,596,8,4.657181,1.760330087,"0,1"
3927,9,4,564,7,4.253855478,1.82197277,"0,1"
3935,9,4,602,9,5.007256557,1.697695025,"0,1"
3967,9,4,613,11,4.703097215,1.740809889,"0,1"
3970,9,4,653,18,5.41632516,2.682516335,"0,1"
3977,9,4,566,11,4.184964207,2.122101343,"0,1"
3982,9,4,571,7,4.406286795,1.605660882,"0,1"
3987,9,4,603,8,4.424461034,1.994517669,"0,1"
3991,9,4,584,9,4.442810157,1.951326208,"0,1"
3998,9,4,606,14,5.047473207,2.338396221,"0,1"
4019,9,4,585,19,4.517012142,2.344117442,"0,1"
4025,9,4,578,8,4.415658412,1.916588184,"0,1"
4026,9,4,583,9,4.37739466,2.21591878,"0,1"
4032,9,4,622,44,5.450914092,3.195419155,"0,1"
4045,9,4,587,8,4.447983789,1.760692604,"0,1"
4050,9,4,579,15,5.560567213,2.454992794,"0,1"
4056,9,4,615,13,5.278990735,2.413909456,"0,1"
4060,9,4,585,9,4.248456309,1.948751313,"0,1"
4065,9,4,649,7,5.309139183,1.941956666,"0,1"
4085,9,4,641,15,5.010813374,2.442901194,"0,1"
4091,9,4,585,17,4.608962734,2.370616617,"0,1"
4092,9,4,551,4,4.229047681,1.484592146,"0,1"
4093,9,4,620,16,5.151069586,2.30652252,"0,1"
4095,9,4,594,11,4.668416215,2.158573297,"0,1"
4098,9,4,584,15,5.369506796,2.53269281,"0,1"
4117,9,4,589,14,4.580034568,2.340572064,"0,1"
4118,9,4,572,26,4.156555668,2.237003131,"0,1"
4122,9,4,607,36,4.61965112,2.668073447,"0,1"
4124,9,4,581,13,4.521019302,1.797905569,"0,1"
4127,9,4,625,20,5.643635945,2.817119631,"0,1"
4158,9,4,563,9,3.935072827,1.397097007,"0,1"
4161,9,4,598,16,4.940652011,2.426405426,"0,1"
4206,9,4,590,9,4.300469829,1.768301348,"0,1"
4209,9,4,555,5,4.05541014,1.798196371,"0,1"
4219,9,4,580,27,5.287406058,2.722060192,"0,1"
4222,9,4,580,5,4.39643699,1.700975589,"0,1"
4229,9,4,602,22,4.836194118,2.779966228,"0,1"
4244,9,4,588,4,4.313839571,1.317139258,"0,1"
4260,9,4,603,45,5.997351716,3.780091112,"0,1"
4277,9,4,604,31,4.896381138,2.677578597,"0,1"
4306,9,4,564,19,4.859334667,2.612747857,"0,1"
4307,9,4,630,25,5.274406297,2.445336246,"0,1"
4313,9,4,626,62,5.11814587,2.999366843,"0,1"
4315,9,4,613,34,5.425769036,3.289293854,"0,1"
4320,9,4,587,11,4.342603871,1.908768895,"0,1"
4323,9,4,620,32,5.157831863,2.527854818,"0,1"
4329,9,4,634,14,5.057653003,2.270429064,"0,1"
4345,9,4,585,17,4.333709504,1.85714328,"0,1"
4350,9,4,577,4,4.800373239,1.552470715,"0,1"
4362,9,4,653,19,5.802482599,3.01743492,"0,1"
4368,9,4,600,23,5.191454843,2.689001049,"0,1"
4377,9,4,621,45,5.221569732,3.248966949,"0,1"
4378,9,4,551,3,3.653797275,1.263232155,"0,1"
4399,9,4,635,28,4.948252015,2.394845805,"0,1"
4425,9,4,606,9,4.641812212,1.799662491,"0,1"
4447,9,4,613,35,4.91815521,2.823777222,"0,1"
4456,9,4,608,9,5.099563875,1.914577117,"0,1"
4459,9,4,638,16,5.627806233,2.859342593,"0,1"
4466,9,4,601,29,5.552650375,3.340727669,"0,1"
4483,9,4,575,12,4.587886697,2.230579824,"0,1"
4503,9,4,572,8,4.77584593,2.124781012,"0,1"
4523,9,4,551,16,3.89373258,2.019760131,"0,1"
4544,9,4,591,1,4.690822307,0.768627451,"0,1"
4547,9,4,582,36,4.984613002,3.258068387,"0,1"
4555,9,4,581,8,4.517315143,1.978045591,"0,1"
4568,9,4,591,10,4.575297664,2.182228737,"0,1"
4589,9,4,582,23,4.622055678,2.451171757,"0,1"
4594,9,4,565,19,4.34646931,2.363401585,"0,1"
4606,9,4,635,51,5.758166225,3.788486981,"0,1"
4611,9,4,617,53,5.039989259,3.273758279,"0,1"
4627,9,4,593,8,4.868007905,2.173373525,"0,1"
4630,9,4,587,10,4.545016833,1.740005789,"0,1"
4663,9,4,623,10,5.874479698,2.259374933,"0,1"
4667,9,4,578,12,4.293034155,1.853413157,"0,1"
4668,9,4,600,29,5.675451498,3.511218906,"0,1"
4671,9,4,570,23,4.293184606,2.614230715,"0,1"
4678,9,4,632,45,6.046546353,3.71712787,"0,1"
4689,9,4,588,20,4.839233165,2.494669442,"0,1"
4690,9,4,543,21,4.015841373,2.233308371,"0,1"
4693,9,4,653,32,4.986918682,2.904130085,"0,1"
4720,9,4,573,18,4.04686502,2.12176071,"0,1"
4747,9,4,577,15,4.74437687,2.452542247,"0,1"
4754,9,4,570,14,4.652638332,2.242005748,"0,1"
4769,9,4,586,26,5.750023987,3.271530875,"0,1"
4771,9,4,572,10,4.994486772,2.328437771,"0,1"
4788,9,4,608,13,5.487633856,2.34428801,"0,1"
4811,9,4,569,4,4.451856181,1.670836767,"0,1"
4816,9,4,594,27,4.61668072,2.44167016,"0,1"
4824,9,4,635,45,5.777222639,3.110869436,"0,1"
4826,9,4,578,10,3.91534408,1.738905072,"0,1"
4830,9,4,584,17,4.328914436,2.502947129,"0,1"
4831,9,4,640,118,6.152103818,4.329843329,"0,1"
4879,9,4,609,55,5.80693483,3.862430563,"0,1"
4894,9,4,575,9,4.149006635,1.975264182,"0,1"
4895,9,4,599,29,5.722790123,3.498828276,"0,1"
4901,9,4,594,32,5.879758905,3.337162737,"0,1"
4902,9,4,578,12,4.184910923,1.91122466,"0,1"
4912,9,4,596,4,4.495306622,1.747889374,"0,1"
