idx,true_label,pred_label,L0 (before),L0 (after),L2 (before),L2 (after),epsilon
621,9,7,540,11,5.042139992,2.631255659,"0,1"
626,9,7,511,27,6.411168648,3.786111531,"0,1"
631,9,7,526,6,5.323579605,2.0023938,"0,1"
641,9,7,502,6,5.187799546,2.057908293,"0,1"
687,9,7,501,18,5.51494701,3.509120319,"0,1"
704,9,7,524,24,6.309875821,3.624322976,"0,1"
707,9,7,490,9,5.140017219,2.615553984,"0,1"
727,9,7,518,10,5.127943965,2.653746092,"0,1"
741,9,7,521,11,5.070579137,2.605745876,"0,1"
744,9,7,563,5,4.74828284,1.882667457,"0,1"
755,9,7,506,15,5.380017708,3.147370945,"0,1"
763,9,7,503,16,5.516743937,3.299819994,"0,1"
764,9,7,552,16,5.365643193,2.260035078,"0,1"
772,9,7,488,16,6.341661495,2.956919956,"0,1"
782,9,7,565,15,5.196868604,2.746979747,"0,1"
788,9,7,550,43,6.617883801,4.530472671,"0,1"
793,9,7,512,14,4.780620561,2.631892646,"0,1"
800,9,7,521,14,5.789289983,3.07193019,"0,1"
806,9,7,528,8,5.225088091,2.199272887,"0,1"
812,9,7,538,16,4.919052556,2.846062052,"0,1"
822,9,7,557,7,4.364756972,2.122289755,"0,1"
826,9,7,642,16,6.843675466,2.704438376,"0,1"
827,9,7,509,10,5.197466333,2.557972212,"0,1"
864,9,7,560,10,4.422976603,1.933528209,"0,1"
887,9,7,480,16,5.600818307,3.143941404,"0,1"
900,9,7,589,10,4.456962379,2.036714152,"0,1"
902,9,7,538,20,5.893294399,3.010454678,"0,1"
929,9,7,514,44,5.687780734,3.640001605,"0,1"
930,9,7,528,11,5.282304904,2.806352984,"0,1"
932,9,7,568,14,4.765619214,2.771397825,"0,1"
940,9,7,559,16,5.222098373,2.539205844,"0,1"
974,9,7,610,40,6.825126025,4.264151868,"0,1"
980,9,7,522,15,5.24646821,2.794381137,"0,1"
1005,9,7,504,12,6.260558018,3.024195649,"0,1"
1027,9,7,538,7,4.452341504,1.891883552,"0,1"
1036,9,7,500,6,5.045742321,2.111811131,"0,1"
1038,9,7,563,11,5.503721435,2.274550372,"0,1"
1056,9,7,559,14,5.157681289,2.76396597,"0,1"
1061,9,7,510,8,4.639860396,1.828313354,"0,1"
1066,9,7,508,4,5.181356874,1.77071743,"0,1"
1083,9,7,521,28,6.277321674,3.895102851,"0,1"
1103,9,7,507,15,5.423554932,3.016071267,"0,1"
1112,9,7,536,10,5.013930613,2.562048152,"0,1"
1116,9,7,522,12,5.177290488,2.135584885,"0,1"
1122,9,7,492,9,4.513376249,2.091494281,"0,1"
1138,9,7,538,4,4.240176924,1.537284914,"0,1"
1142,9,7,554,24,5.85268466,3.129197988,"0,1"
1147,9,7,526,26,5.905366746,3.752533426,"0,1"
1161,9,7,511,10,5.09489043,2.70952866,"0,1"
1167,9,7,536,23,5.340550192,3.147588374,"0,1"
1169,9,7,553,18,5.157493438,3.174344483,"0,1"
1173,9,7,524,7,4.565066356,2.33181694,"0,1"
1177,9,7,545,21,5.424143274,3.067564183,"0,1"
1194,9,7,646,34,5.672715409,3.245943258,"0,1"
1221,9,7,522,7,6.398953442,2.423551621,"0,1"
1235,9,7,509,10,6.113490292,2.821120977,"0,1"
1250,9,7,511,6,4.756854663,2.055182588,"0,1"
1256,9,7,586,6,4.876900649,1.62556943,"0,1"
1272,9,7,534,23,5.681282461,2.789316136,"0,1"
1274,9,7,521,18,5.304731554,3.343897907,"0,1"
1282,9,7,559,34,5.563907141,3.970299191,"0,1"
1284,9,7,560,8,4.216273557,1.963860332,"0,1"
1286,9,7,554,14,4.728293042,2.706535869,"0,1"
1291,9,7,512,8,5.831467489,1.896482914,"0,1"
1292,9,7,500,10,5.018107925,2.341242158,"0,1"
1305,9,7,508,19,5.854249205,3.330134567,"0,1"
1307,9,7,505,6,5.44118601,2.113678198,"0,1"
1316,9,7,505,7,5.083443662,2.190458495,"0,1"
1333,9,7,505,10,6.184552447,2.472884087,"0,1"
1352,9,7,613,47,6.910568385,4.60393326,"0,1"
1355,9,7,513,7,5.58351228,2.467692047,"0,1"
1360,9,7,569,15,5.455274088,2.620552841,"0,1"
1364,9,7,564,32,7.580124357,4.166271262,"0,1"
1370,9,7,543,17,5.70121499,3.240974218,"0,1"
1383,9,7,516,5,5.447686972,2.014106347,"0,1"
1396,9,7,542,13,4.923340045,2.506210663,"0,1"
1399,9,7,523,13,5.152378577,2.821676952,"0,1"
1401,9,7,541,6,5.968322117,1.599211647,"0,1"
1410,9,7,564,7,5.501463229,1.872621906,"0,1"
1421,9,7,502,3,4.694654907,1.41815547,"0,1"
1426,9,7,578,6,4.671855741,2.084320181,"0,1"
1441,9,7,495,4,4.188404197,1.607546601,"0,1"
1455,9,7,527,5,4.522250514,1.679631237,"0,1"
1459,9,7,494,7,4.795738529,2.132792607,"0,1"
1462,9,7,525,16,5.744511782,3.416982712,"0,1"
1465,9,7,509,8,5.166783866,2.104658789,"0,1"
1500,9,7,555,10,4.574020212,1.994421285,"0,1"
1507,9,7,512,16,5.245056624,2.944802993,"0,1"
1518,9,7,650,15,6.288917282,2.686597948,"0,1"
1522,9,7,618,2,5.558377753,1.123082757,"0,1"
1552,9,7,572,13,5.273594206,2.642767764,"0,1"
1555,9,7,499,6,4.655300047,2.217153774,"0,1"
1560,9,7,569,11,5.690325805,2.658968126,"0,1"
1569,9,7,482,6,5.576709131,1.880943099,"0,1"
1574,9,7,533,20,6.025644288,3.407969492,"0,1"
1585,9,7,505,6,4.528061933,1.740359285,"0,1"
1591,9,7,522,15,4.964854565,2.772119111,"0,1"
1610,9,7,507,8,5.581198184,2.4223298,"0,1"
1612,9,7,573,12,4.876481232,2.426449792,"0,1"
1620,9,7,612,13,6.163505845,3.035549971,"0,1"
1622,9,7,566,6,6.008655809,1.705918413,"0,1"
1623,9,7,529,34,5.759522813,3.45790971,"0,1"
1632,9,7,561,10,4.99462995,2.467991165,"0,1"
1643,9,7,525,15,4.849512356,2.314307006,"0,1"
1659,9,7,525,12,4.945113589,2.685756355,"0,1"
1683,9,7,533,11,5.545756679,2.645550769,"0,1"
1684,9,7,521,10,5.59500931,2.413829819,"0,1"
1695,9,7,526,13,5.117284939,2.634427378,"0,1"
1720,9,7,599,14,4.922641864,2.819686928,"0,1"
1728,9,7,521,8,4.451470993,2.251765935,"0,1"
1732,9,7,588,2,4.949954854,0.94751136,"0,1"
1733,9,7,538,20,4.602541798,2.718707882,"0,1"
1736,9,7,548,10,4.984392403,2.517402712,"0,1"
1740,9,7,614,3,5.624959481,1.338450389,"0,1"
1743,9,7,521,11,4.923330674,2.430904446,"0,1"
1748,9,7,540,4,5.245059556,1.490670719,"0,1"
1751,9,7,530,10,5.01959712,2.483028127,"0,1"
1757,9,7,527,19,5.377014031,3.164943986,"0,1"
1794,9,7,517,5,5.298650202,1.877935994,"0,1"
1811,9,7,509,7,4.655108441,2.220401022,"0,1"
1820,9,7,572,15,6.533962967,2.897447471,"0,1"
1826,9,7,592,6,5.486351595,2.066104772,"0,1"
1850,9,7,637,13,4.587363752,2.482421088,"0,1"
1855,9,7,535,13,4.9997201,2.546982595,"0,1"
1875,9,7,559,6,5.891202494,2.092494046,"0,1"
1878,9,7,550,11,4.802556028,2.359917762,"0,1"
1882,9,7,557,9,5.00211105,2.145262925,"0,1"
1884,9,7,543,19,5.063018477,2.936786266,"0,1"
1895,9,7,488,5,4.3498187,1.833076421,"0,1"
1903,9,7,517,8,4.489845007,2.363417852,"0,1"
1905,9,7,489,7,4.769048292,2.432687816,"0,1"
1912,9,7,539,16,6.107694267,3.062772715,"0,1"
1925,9,7,519,12,5.268053487,2.74821112,"0,1"
1937,9,7,512,8,4.47769473,2.195966384,"0,1"
1939,9,7,535,8,5.302833784,2.706814275,"0,1"
1940,9,7,547,20,5.730387377,2.905929983,"0,1"
1949,9,7,514,15,4.486809237,2.448764489,"0,1"
1950,9,7,519,9,5.086508831,2.323356492,"0,1"
1960,9,7,569,12,4.990235756,2.696314428,"0,1"
1962,9,7,597,5,5.07110229,1.396425381,"0,1"
1968,9,7,565,3,4.167138612,1.162121646,"0,1"
1984,9,7,547,13,5.62606938,2.628369754,"0,1"
2006,9,7,530,15,4.896330885,2.404439697,"0,1"
2033,9,7,487,9,5.210485392,2.629788249,"0,1"
2041,9,7,547,12,4.627786628,2.527355906,"0,1"
2060,9,7,588,10,4.467685676,2.124346701,"0,1"
2099,9,7,516,7,4.960099154,2.095684954,"0,1"
2116,9,7,532,8,5.205726891,2.334437043,"0,1"
2119,9,7,511,5,5.198504798,1.96104312,"0,1"
2137,9,7,510,14,5.684037423,3.153914102,"0,1"
2140,9,7,488,10,4.902318418,2.214502547,"0,1"
2141,9,7,539,4,5.399793523,1.854325658,"0,1"
2199,9,7,535,4,5.313285562,1.529326292,"0,1"
2216,9,7,530,10,4.872464985,2.526293868,"0,1"
2219,9,7,539,9,5.102138623,2.234932891,"0,1"
2221,9,7,526,10,5.063352586,2.481234454,"0,1"
2247,9,7,501,5,5.16887589,1.541326142,"0,1"
2267,9,7,531,9,5.238930954,2.518031856,"0,1"
2274,9,7,536,12,5.791945779,2.697862511,"0,1"
2284,9,7,632,8,5.627747481,2.149219971,"0,1"
2299,9,7,528,7,5.224082877,1.964870253,"0,1"
2312,9,7,592,5,5.262685193,1.673062698,"0,1"
2321,9,7,513,10,5.252085871,2.322985789,"0,1"
2331,9,7,533,5,4.944829027,1.9265801,"0,1"
2351,9,7,495,5,5.068941091,2.084548896,"0,1"
2364,9,7,554,7,5.269849972,1.821698427,"0,1"
2370,9,7,553,10,4.654683907,2.376166421,"0,1"
2371,9,7,525,13,5.135555773,2.943800137,"0,1"
2385,9,7,520,13,5.122834123,2.824384402,"0,1"
2398,9,7,605,17,4.836353111,3.182236355,"0,1"
2434,9,7,539,9,5.627904607,2.488923559,"0,1"
2438,9,7,602,4,4.526891753,1.250961952,"0,1"
2453,9,7,490,8,5.145958799,2.415262886,"0,1"
2460,9,7,547,16,5.232298475,2.763498554,"0,1"
2465,9,7,510,9,5.129246864,2.260174569,"0,1"
2471,9,7,504,10,5.021444211,2.368189156,"0,1"
2501,9,7,499,8,5.023359505,2.075410309,"0,1"
2509,9,7,522,9,5.093370411,2.531089275,"0,1"
2514,9,7,564,14,5.020761203,2.890023141,"0,1"
2521,9,7,511,9,5.174093334,2.464499188,"0,1"
2553,9,7,539,13,5.562036973,2.624516945,"0,1"
2559,9,7,506,10,5.255635009,2.932664808,"0,1"
2562,9,7,517,15,4.616504167,2.797967077,"0,1"
2579,9,7,496,9,5.029659054,2.724163875,"0,1"
2595,9,7,499,6,4.719244102,1.951767503,"0,1"
2600,9,7,561,6,4.42701851,1.74540645,"0,1"
2613,9,7,517,6,4.96584567,2.03167535,"0,1"
2633,9,7,519,19,5.551100559,3.036109735,"0,1"
2640,9,7,571,19,5.264755176,3.00235458,"0,1"
2643,9,7,479,10,4.750989698,2.50740081,"0,1"
2649,9,7,489,5,4.703651432,1.887130375,"0,1"
2677,9,7,519,6,5.111865113,2.194228913,"0,1"
2696,9,7,578,5,5.882773841,1.67496435,"0,1"
2697,9,7,513,16,5.607612775,3.110372571,"0,1"
2702,9,7,569,25,6.306650524,3.68662076,"0,1"
2703,9,7,485,15,5.101063959,2.573086983,"0,1"
2712,9,7,498,9,4.340687575,2.220584556,"0,1"
2722,9,7,574,13,4.91634908,2.272998145,"0,1"
2728,9,7,494,4,5.396961852,1.744679395,"0,1"
2763,9,7,554,21,5.813546603,3.316759256,"0,1"
2764,9,7,546,4,3.995920642,1.057355555,"0,1"
2779,9,7,546,16,5.210326009,2.724443303,"0,1"
2787,9,7,543,15,5.561000023,3.000358815,"0,1"
2793,9,7,517,19,5.48316777,3.230975133,"0,1"
2795,9,7,512,17,5.619044072,3.20969552,"0,1"
2797,9,7,495,11,5.048131275,2.515456258,"0,1"
2798,9,7,549,14,5.731849812,2.737788588,"0,1"
2804,9,7,578,14,5.30370229,2.820395865,"0,1"
2815,9,7,578,23,5.88304179,3.122620278,"0,1"
2821,9,7,549,23,5.360681038,3.415476908,"0,1"
2860,9,7,549,15,4.10382929,1.864750211,"0,1"
2911,9,7,522,17,5.514254012,3.355536205,"0,1"
2924,9,7,509,7,5.190631255,1.980384391,"0,1"
2934,9,7,566,50,6.601817233,4.392855337,"0,1"
2953,9,7,517,8,4.876183203,1.878046545,"0,1"
2956,9,7,510,8,4.968672331,1.979098782,"0,1"
2973,9,7,524,9,4.470696593,2.270767713,"0,1"
2989,9,7,535,5,4.749213901,1.605421419,"0,1"
2997,9,7,512,10,4.800647143,2.067656124,"0,1"
3000,9,7,543,31,5.946174045,3.077252178,"0,1"
3020,9,7,555,13,4.898335915,2.626300597,"0,1"
3022,9,7,541,11,5.429368923,2.857185038,"0,1"
3030,9,7,628,40,6.254283576,3.810634868,"0,1"
3044,9,7,562,11,5.098555027,2.59768329,"0,1"
3055,9,7,537,9,5.213437522,2.328520329,"0,1"
3063,9,7,493,7,5.357307707,2.21599859,"0,1"
3069,9,7,514,8,4.855712815,2.221744278,"0,1"
3076,9,7,524,14,5.602904723,2.728419923,"0,1"
3083,9,7,528,16,5.323263273,2.966414592,"0,1"
3084,9,7,544,5,4.854390356,1.911542471,"0,1"
3090,9,7,523,15,5.526915025,2.540780047,"0,1"
3095,9,7,542,14,4.944332948,2.218873294,"0,1"
3099,9,7,516,8,4.795137227,2.090416793,"0,1"
3104,9,7,638,12,4.992159943,2.365430904,"0,1"
3121,9,7,529,9,4.879539311,2.178977535,"0,1"
3146,9,7,502,6,5.470474382,2.089092156,"0,1"
3164,9,7,580,7,4.875509812,1.878897973,"0,1"
3169,9,7,518,10,5.177525145,2.482690557,"0,1"
3173,9,7,519,7,4.937298509,2.152083832,"0,1"
3186,9,7,638,11,5.060566655,2.321028687,"0,1"
3190,9,7,562,15,5.04921416,2.65041182,"0,1"
3193,9,7,525,5,4.848400728,1.784128411,"0,1"
3202,9,7,584,11,5.12460049,2.327509621,"0,1"
3227,9,7,518,5,5.053021449,1.94507432,"0,1"
3232,9,7,555,13,4.996109213,2.656485756,"0,1"
3238,9,7,556,17,6.368651599,2.842812693,"0,1"
3256,9,7,548,18,5.897468162,3.172791382,"0,1"
3257,9,7,507,10,5.068661964,2.381083338,"0,1"
3263,9,7,532,12,5.016693394,2.477550104,"0,1"
3265,9,7,538,8,5.105432045,2.383084694,"0,1"
3277,9,7,516,5,4.852878986,1.610628864,"0,1"
3284,9,7,646,23,4.686199031,2.555388725,"0,1"
3292,9,7,494,6,5.393960483,2.169240774,"0,1"
3296,9,7,535,9,5.676775027,2.328269344,"0,1"
3302,9,7,548,13,4.850910647,2.289470742,"0,1"
3303,9,7,514,15,4.81521841,2.434387757,"0,1"
3310,9,7,584,16,4.541896045,2.121923786,"0,1"
3311,9,7,519,8,5.137949362,2.201963403,"0,1"
3316,9,7,562,7,4.985601722,2.025485451,"0,1"
3322,9,7,551,7,4.808468436,1.892192421,"0,1"
3346,9,7,558,18,6.413765953,3.437674885,"0,1"
3348,9,7,551,36,4.843254742,2.96654938,"0,1"
3355,9,7,521,10,4.461761151,2.420116259,"0,1"
3359,9,7,538,10,4.646138736,2.546182433,"0,1"
3371,9,7,513,14,5.256518628,2.733690583,"0,1"
3374,9,7,554,32,6.504543114,3.94989573,"0,1"
3382,9,7,577,7,6.070807363,1.872116776,"0,1"
3389,9,7,541,17,5.084431311,2.775733812,"0,1"
3398,9,7,509,15,4.685683776,2.792385428,"0,1"
3414,9,7,579,11,5.379321622,2.580293818,"0,1"
3447,9,7,540,7,4.807772766,2.073983402,"0,1"
3465,9,7,534,16,5.143175753,2.781857519,"0,1"
3481,9,7,500,16,5.21644547,2.685135009,"0,1"
3483,9,7,527,14,5.484647056,2.784926748,"0,1"
3506,9,7,575,3,5.914782503,1.614710347,"0,1"
3508,9,7,568,33,4.630738281,2.276584584,"0,1"
3510,9,7,517,15,5.412800412,2.664240534,"0,1"
3511,9,7,530,10,4.901799213,2.435720338,"0,1"
3519,9,7,535,5,4.957290873,1.885467195,"0,1"
3528,9,7,490,11,5.105572112,2.460667914,"0,1"
3533,9,7,515,7,4.888179844,2.295668991,"0,1"
3544,9,7,601,8,5.499244644,1.969896474,"0,1"
3566,9,7,579,11,5.730414214,2.701135364,"0,1"
3583,9,7,543,18,4.839685997,2.758243037,"0,1"
3588,9,7,638,39,4.974249725,3.181117395,"0,1"
3594,9,7,629,7,5.847958269,1.752037316,"0,1"
3598,9,7,509,9,4.891458554,2.407664297,"0,1"
3621,9,7,520,10,4.311304133,2.070049692,"0,1"
3636,9,7,604,21,4.936821922,2.568331071,"0,1"
3645,9,7,544,9,5.945545536,2.562189207,"0,1"
3649,9,7,575,17,4.661423979,2.523729748,"0,1"
3653,9,7,537,18,6.656629122,3.094468034,"0,1"
3662,9,7,587,9,3.821881998,1.635613831,"0,1"
3663,9,7,535,13,5.345472057,2.899617496,"0,1"
3678,9,7,542,9,5.109993526,2.356748554,"0,1"
3696,9,7,590,1,4.199126619,0.42745098,"0,1"
3704,9,7,625,5,6.20033857,1.656044583,"0,1"
3742,9,7,587,36,8.156331054,4.766367821,"0,1"
3745,9,7,554,15,4.696343273,2.559658041,"0,1"
3746,9,7,560,11,4.841560432,2.140170704,"0,1"
3760,9,7,527,19,6.584304383,3.157045422,"0,1"
3770,9,7,547,11,4.755406078,2.523988715,"0,1"
3773,9,7,547,18,5.216012079,3.140615847,"0,1"
3781,9,7,541,12,5.2840005,2.165320316,"0,1"
3784,9,7,550,14,5.660946974,2.453755292,"0,1"
3785,9,7,559,12,4.965989674,2.3258605,"0,1"
3786,9,7,540,3,5.554987437,1.505601485,"0,1"
3787,9,7,522,10,4.87666414,2.596845453,"0,1"
3796,9,7,531,7,4.666926999,2.087122045,"0,1"
3818,9,7,526,27,5.756913501,3.36403851,"0,1"
3827,9,7,520,6,4.829898553,2.02842924,"0,1"
3834,9,7,521,9,4.689125394,2.52636996,"0,1"
3847,9,7,525,8,4.308203239,1.669579922,"0,1"
3852,9,7,570,8,5.203858031,2.20981697,"0,1"
3867,9,7,521,7,4.846371866,2.161880082,"0,1"
3874,9,7,529,18,4.818792509,2.744462111,"0,1"
3904,9,7,644,25,5.675746847,2.928175186,"0,1"
3912,9,7,542,9,4.922432547,2.240403517,"0,1"
3913,9,7,504,13,4.970589396,2.760892935,"0,1"
3925,9,7,506,7,4.664392262,2.21830489,"0,1"
3927,9,7,509,13,4.791953078,2.906324224,"0,1"
3935,9,7,523,14,6.057414647,2.96033239,"0,1"
3967,9,7,534,13,4.906098646,2.665538977,"0,1"
3970,9,7,503,10,5.453119907,2.736192839,"0,1"
3977,9,7,520,14,5.200036968,2.985707335,"0,1"
3982,9,7,538,9,4.722728019,2.175580104,"0,1"
3987,9,7,476,6,4.398035282,1.981591561,"0,1"
3991,9,7,501,4,4.739064386,1.719727454,"0,1"
3998,9,7,551,17,5.851549412,3.328668015,"0,1"
4019,9,7,506,8,4.917190459,2.165327419,"0,1"
4025,9,7,522,16,5.114761413,2.433749629,"0,1"
4026,9,7,586,11,5.015085279,2.404100687,"0,1"
4032,9,7,530,20,6.309260387,3.437082085,"0,1"
4045,9,7,497,7,4.499004974,2.206836395,"0,1"
4050,9,7,613,3,5.815100522,1.368475749,"0,1"
4056,9,7,553,43,5.622037432,3.787090315,"0,1"
4060,9,7,585,9,5.311175135,2.246138127,"0,1"
4065,9,7,524,12,4.94552563,2.710260737,"0,1"
4085,9,7,498,6,4.818055239,1.955046507,"0,1"
4091,9,7,505,11,5.181756066,2.71423264,"0,1"
4092,9,7,542,9,5.116443401,2.519481953,"0,1"
4093,9,7,533,14,5.523783814,2.829739902,"0,1"
4095,9,7,492,7,4.65030746,2.358359774,"0,1"
4098,9,7,593,7,5.296697991,2.129375654,"0,1"
4117,9,7,499,11,5.257258763,2.549058823,"0,1"
4118,9,7,583,6,5.08278714,2.081595815,"0,1"
4122,9,7,471,1,4.031097877,0.917647059,"0,1"
4124,9,7,644,29,5.132437496,3.039228336,"0,1"
4127,9,7,488,7,5.539057086,2.486883701,"0,1"
4158,9,7,590,39,4.65048769,3.069265736,"0,1"
4161,9,7,492,10,4.645056241,2.40707339,"0,1"
4206,9,7,621,23,4.892137609,2.59766257,"0,1"
4209,9,7,521,5,4.244237109,1.792255543,"0,1"
4219,9,7,515,20,5.611141221,3.27322976,"0,1"
4222,9,7,580,13,4.705648687,2.106794997,"0,1"
4229,9,7,506,18,5.275769221,3.157953776,"0,1"
4244,9,7,590,23,5.360979385,3.110305822,"0,1"
4260,9,7,560,17,5.995252511,2.961846323,"0,1"
4277,9,7,513,12,5.626375521,2.832092136,"0,1"
4306,9,7,520,7,5.307652995,2.293594712,"0,1"
4307,9,7,530,14,5.677236902,2.612897946,"0,1"
4313,9,7,525,26,5.689921751,3.098093819,"0,1"
4315,9,7,532,18,5.634166929,2.845829692,"0,1"
4320,9,7,598,17,5.114129961,2.592723381,"0,1"
4323,9,7,517,17,5.925224167,3.124274618,"0,1"
4329,9,7,514,11,5.954346369,2.67728279,"0,1"
4345,9,7,533,11,5.068273587,2.478812952,"0,1"
4350,9,7,575,8,5.295828337,2.111042715,"0,1"
4362,9,7,639,8,5.86559705,1.724438182,"0,1"
4368,9,7,651,12,5.372460283,2.75365892,"0,1"
4377,9,7,508,15,5.732360906,2.839329431,"0,1"
4378,9,7,543,3,4.592637406,1.31206216,"0,1"
4399,9,7,513,14,5.284611654,2.723028935,"0,1"
4425,9,7,520,11,5.256795094,2.456483234,"0,1"
4447,9,7,517,17,5.835008163,2.842650398,"0,1"
4456,9,7,540,22,5.761210091,3.215169734,"0,1"
4459,9,7,525,8,6.117868272,2.24280472,"0,1"
4466,9,7,587,23,5.874460064,3.3067661,"0,1"
4483,9,7,573,17,5.172378061,2.899264778,"0,1"
4503,9,7,513,7,5.007797073,2.117592592,"0,1"
4523,9,7,510,11,4.335350431,1.888433805,"0,1"
4544,9,7,581,25,6.203660043,3.622160424,"0,1"
4547,9,7,499,16,5.769263238,3.275981822,"0,1"
4555,9,7,497,8,4.570209269,2.196081933,"0,1"
4568,9,7,557,18,5.511668096,3.191475092,"0,1"
4589,9,7,499,11,5.238709322,2.889991213,"0,1"
4594,9,7,576,18,5.124550974,2.874533879,"0,1"
4606,9,7,572,15,6.087948274,2.729279352,"0,1"
4611,9,7,532,22,5.529055753,3.464669818,"0,1"
4627,9,7,485,9,4.94680041,2.662092386,"0,1"
4630,9,7,565,12,5.067889733,2.388615186,"0,1"
4663,9,7,498,3,5.35926797,1.633798159,"0,1"
4667,9,7,482,7,4.556248482,2.262021157,"0,1"
4668,9,7,590,23,5.898556767,3.650072548,"0,1"
4671,9,7,499,9,5.137076782,2.581568955,"0,1"
4678,9,7,584,9,5.650551752,2.363717154,"0,1"
4689,9,7,489,8,4.959291413,2.181012748,"0,1"
4690,9,7,549,3,4.598420069,1.53939427,"0,1"
4693,9,7,503,11,5.312540205,2.548763185,"0,1"
4720,9,7,526,5,4.554287011,1.79368365,"0,1"
4747,9,7,560,5,5.188116727,1.582531516,"0,1"
4754,9,7,536,11,5.648359055,2.628855346,"0,1"
4769,9,7,550,10,5.46763572,2.247510477,"0,1"
4771,9,7,582,10,5.248036194,2.366633364,"0,1"
4788,9,7,526,21,5.384920635,2.655426136,"0,1"
4811,9,7,579,16,5.231579794,2.771483835,"0,1"
4816,9,7,493,6,5.464384704,2.140723934,"0,1"
4824,9,7,543,9,5.543401854,2.247688376,"0,1"
4826,9,7,598,14,4.80896414,2.139513108,"0,1"
4830,9,7,539,8,5.283478052,2.266887159,"0,1"
4831,9,7,584,17,7.128242532,3.211276268,"0,1"
4879,9,7,553,6,6.402408476,1.986722556,"0,1"
4894,9,7,510,11,4.622777634,2.362845169,"0,1"
4895,9,7,608,16,5.923200658,2.879350177,"0,1"
4901,9,7,573,17,6.170302554,3.331531231,"0,1"
4902,9,7,620,14,4.760923214,2.373883922,"0,1"
4912,9,7,538,11,4.581446293,2.399061075,"0,1"
