epsilon,idx,true_label,pred_label,L0 (before),L0 (after),L2 (before),L2 (after)
"0,1",2033,9,4,71,17,6.1306623741414095,3.817662668528064
"0,1",2041,9,4,60,19,5.617255230492075,3.691664811588756
"0,1",2099,9,4,65,24,5.816999045308331,4.078207007403205
"0,1",2116,9,4,57,16,5.324961711049626,3.408149989569606
"0,1",2119,9,4,59,19,5.2715962504791785,3.770701924402309
"0,1",2141,9,4,47,11,3.358465807444972,2.544152215564763
"0,1",2219,9,4,58,15,5.605658425391321,3.411047930115547
"0,1",2221,9,4,65,28,5.515960554440103,4.3574433527112735
"0,1",2274,9,4,69,19,5.95538842460894,3.881889455399862
"0,1",2299,9,4,66,29,5.926471155873406,4.795344083071418
"0,1",2321,9,4,60,21,5.66449378246732,3.757720234532501
"0,1",2351,9,4,60,21,5.283731278606912,4.001616359312864
"0,1",2370,9,4,63,21,5.904072321126095,3.165709197811089
"0,1",2371,9,4,68,16,5.266901721938454,3.3402373714765443
"0,1",2385,9,4,70,16,5.983104495821548,3.677501032063818
"0,1",2398,9,4,65,7,5.167490725666202,2.306999195984466
"0,1",2438,9,4,60,9,4.490963201873779,1.7283220967981232
"0,1",2453,9,4,61,30,5.962666111630357,4.945135357729535
"0,1",2465,9,4,67,10,5.659239314552545,2.9468155092439963
"0,1",2471,9,4,67,21,5.768711426855743,4.205194422463598
"0,1",2501,9,4,63,12,5.551931613112521,3.0851880390743642
"0,1",2509,9,4,64,14,5.6549835462282525,3.2910770280583845
"0,1",2514,9,4,61,16,5.410674797892639,2.8798228191044726
"0,1",2521,9,4,66,33,5.78716313998196,4.535714145160919
"0,1",2553,9,4,72,10,5.849497788292624,2.8663259903252984
"0,1",2559,9,4,71,14,5.459774257979618,3.420426237741103
"0,1",2595,9,4,55,11,4.619068512742943,3.05590609991591
"0,1",2600,9,4,54,3,4.09521809266019,1.6539305763554004
"0,1",2613,9,4,56,13,4.869882491258085,2.8992462131359127
"0,1",2633,9,4,71,15,5.989227802747414,3.4206420454464013
"0,1",2643,9,4,63,25,5.515586944868627,4.424813817147198
"0,1",2649,9,4,56,21,4.896134576856967,3.7550017905123894
"0,1",2677,9,4,59,17,5.28476588701755,3.297687141684163
"0,1",2697,9,4,71,25,5.985942779322579,4.399285181878481
"0,1",2703,9,4,65,25,5.456535468192966,4.305685912873263
"0,1",2764,9,4,67,10,4.050469758831057,2.5616219390967854
"0,1",2779,9,4,65,11,5.812461920021772,2.8829531187865522
"0,1",2797,9,4,65,33,5.397392110953664,4.875027183748972
"0,1",2860,9,4,58,6,4.1784235514874215,2.0501929279721356
"0,1",2924,9,4,63,15,5.303726936373081,3.3769260242590384
"0,1",2953,9,4,56,26,5.232053046841872,4.042287048547239
"0,1",2973,9,4,56,24,4.903773782376937,3.699405066626515
"0,1",2989,9,4,58,7,4.89415221204486,2.1741305208571116
"0,1",2997,9,4,61,16,5.117418671186592,3.3334209907736083
"0,1",3000,9,4,78,14,6.694150958484492,3.531459101180999
"0,1",3020,9,4,62,25,5.468861910482349,4.4170338904157305
"0,1",3030,9,4,70,23,5.500894338527577,3.539306391754946
"0,1",3044,9,4,66,13,5.116946838130352,3.308828031950459
"0,1",3055,9,4,58,16,5.470689436129088,3.4768371791720263
"0,1",3063,9,4,64,23,5.477947120231894,3.921762740293865
"0,1",3069,9,4,67,18,5.584593240415962,3.6146610770634746
"0,1",3076,9,4,67,19,6.143670142048822,3.798241159966764
"0,1",3083,9,4,63,20,5.961929714513556,3.9132637552295244
"0,1",3084,9,4,58,9,5.073435350080038,2.7766949061926347
"0,1",3095,9,4,65,10,5.424908732491555,2.7933022546051953
"0,1",3099,9,4,62,19,5.239443167540073,3.462323159512938
"0,1",3121,9,4,65,12,5.647231751164889,2.9210237681166418
"0,1",3146,9,4,65,12,4.764141013882123,2.8938758600312866
"0,1",3169,9,4,62,21,5.278247818968597,3.8934086987696936
"0,1",3173,9,4,60,21,5.076218762451033,3.885609646140973
"0,1",3190,9,4,71,21,4.783731883616906,3.566053801542265
"0,1",3193,9,4,60,7,4.363978235067168,2.3623895265765844
"0,1",3227,9,4,74,9,4.652278032117164,2.6317816227422672
"0,1",3232,9,4,60,22,5.6302773526755105,3.9630880506679604
"0,1",3257,9,4,62,21,5.221462230072071,3.863045673584699
"0,1",3263,9,4,60,20,5.524181923913173,3.711115715509602
"0,1",3265,9,4,66,11,5.416675805155986,2.8375767125110203
"0,1",3277,9,4,59,12,5.413137080890961,2.8460458415052368
"0,1",3284,9,4,69,11,5.872087775267497,2.996961167567529
"0,1",3303,9,4,59,27,5.215479872076968,4.1129758751770655
"0,1",3310,9,4,61,4,4.401081618830692,1.9330031933849188
"0,1",3316,9,4,63,7,4.610050368304922,2.3072424960132514
"0,1",3322,9,4,63,21,5.462425563899066,3.9141812772438747
"0,1",3355,9,4,53,23,4.464917283825458,3.5800248936479186
"0,1",3359,9,4,55,12,4.311865909342044,2.3987213048832032
"0,1",3371,9,4,67,16,5.851347042078731,3.5163986680216506
"0,1",3389,9,4,61,19,5.649443940750014,3.891389759937279
"0,1",3447,9,4,60,15,5.3138224432223025,2.9625939152457748
"0,1",3465,9,4,58,25,5.037034700077105,3.9644285312504426
"0,1",3481,9,4,57,17,5.689369002472057,3.717316110031439
"0,1",3483,9,4,61,27,5.999049008320331,4.7186183864690925
"0,1",3506,9,4,72,9,5.2755374755106335,2.668145495370804
"0,1",3511,9,4,60,11,4.867966835852088,2.751862813207508
"0,1",3528,9,4,67,20,6.122300894515351,4.261603108390197
"0,1",3533,9,4,58,12,5.595185220772247,2.9503751577898005
"0,1",3588,9,4,66,25,5.075423441102969,3.8502195646334503
"0,1",3649,9,4,61,11,5.3428476266168845,2.81573543023344
"0,1",3662,9,4,54,8,4.406908002123171,2.5461099532201996
"0,1",3678,9,4,65,11,5.595436708331142,2.683098165026396
"0,1",3745,9,4,58,15,5.251343542041388,3.170677360601175
"0,1",3773,9,4,64,29,6.0637025852754265,4.534086374798458
"0,1",3784,9,4,77,19,6.558455102639138,3.5304377593691836
"0,1",3787,9,4,60,18,5.609485567791014,3.699228386763846
"0,1",3818,9,4,72,22,6.51964057193613,4.277460755090781
"0,1",3834,9,4,65,29,5.366563145999495,4.499122901407393
"0,1",3847,9,4,57,21,5.600166142424747,4.14708802659722
"0,1",3852,9,4,62,31,5.815844933247593,4.741413250870724
"0,1",3912,9,4,51,11,3.746522673291067,2.578054844646817
"0,1",3913,9,4,59,27,5.400078316888329,4.619534604432924
"0,1",3927,9,4,61,30,5.068179522817776,4.61497320695194
"0,1",3967,9,4,60,10,4.86340444612751,2.7497887095090565
"0,1",3977,9,4,60,14,4.665178540123245,3.2998409664241226
"0,1",3982,9,4,59,7,4.465724908896395,1.902987392232075
"0,1",3987,9,4,58,17,4.678189760866636,3.2945027786066334
"0,1",3991,9,4,55,17,5.0713903798137565,3.69080655907577
"0,1",3998,9,4,71,15,5.887670798847512,3.5656527140484497
"0,1",4019,9,4,60,20,5.195662580473694,3.5285990349652736
"0,1",4025,9,4,52,26,4.627562311721563,3.749261621526469
"0,1",4026,9,4,57,24,5.004181258243897,3.636567241163044
"0,1",4032,9,4,82,20,6.977546236335516,4.0249128073161415
"0,1",4045,9,4,59,13,5.3238699201395505,3.533476961673506
"0,1",4056,9,4,79,15,6.884973524879595,3.232975996615865
"0,1",4060,9,4,61,14,5.187387478340338,3.2614580794954326
"0,1",4065,9,4,60,8,5.649737926575445,2.6160155009317045
"0,1",4091,9,4,63,23,5.542613915105263,3.9201566085359274
"0,1",4092,9,4,59,14,4.20999889956434,2.919667759034398
"0,1",4095,9,4,64,17,5.552419106952764,3.6651501529927915
"0,1",4117,9,4,65,14,5.50878366103332,3.3913769929774444
"0,1",4124,9,4,59,26,5.58152607222134,4.36858168737251
"0,1",4158,9,4,60,10,5.013220507209147,2.4795108098593057
"0,1",4206,9,4,68,14,5.194950673028008,3.570988230117624
"0,1",4209,9,4,54,10,4.227812927864485,2.888881495273418
"0,1",4229,9,4,63,24,5.790311280833734,4.25870978073639
"0,1",4244,9,4,69,10,5.049422789917853,2.4790735082765654
"0,1",4277,9,4,66,26,5.742693735008186,4.408704821224942
"0,1",4307,9,4,74,17,6.108090826816113,3.4656572924988365
"0,1",4313,9,4,73,24,6.25676043445641,4.453678028500215
"0,1",4323,9,4,71,19,6.212176902544881,3.7421649534759225
"0,1",4329,9,4,66,19,5.234464206820742,3.652243836905439
"0,1",4345,9,4,58,20,5.102964438364038,3.4009293797292264
"0,1",4350,9,4,68,19,5.330144663856636,3.8546007502053015
"0,1",4378,9,4,49,10,3.5372505543210533,2.5423502493687224
"0,1",4399,9,4,66,26,5.668757331953919,4.252184910023903
"0,1",4425,9,4,63,16,5.481386489473437,3.21710633398519
"0,1",4447,9,4,69,16,5.6443784488478235,3.4796094121179255
"0,1",4456,9,4,60,15,5.623824752274084,3.5324845012044315
"0,1",4459,9,4,74,21,5.858924586366291,3.795156669810149
"0,1",4544,9,4,55,1,4.396118661375103,0.4196078431372549
"0,1",4627,9,4,48,19,5.572468987020327,4.241032786086034
"0,1",4671,9,4,63,24,5.883084921777635,4.467260543418477
"0,1",4754,9,4,52,16,5.81350163243256,3.5638386313188675
"0,1",4816,9,4,63,26,5.649898523481991,4.661607077601443
"0,1",4912,9,4,63,8,4.678096071346648,1.901693937213424
"0,1",4916,9,4,67,30,4.959741035766737,3.571778397762385
"0,1",4932,9,4,57,14,5.072798753866729,3.0202291186693073
"0,1",4949,9,4,68,22,6.285435340854893,4.335504734997938
"0,1",4973,9,4,52,21,5.33924989007788,3.705934225179034
"0,1",4975,9,4,66,27,5.908783757271548,4.610539052817446
"0,1",4983,9,4,70,31,6.105910058244347,4.911045699008208
"0,1",5008,9,4,68,10,5.328222753280274,2.558203666187115
"0,1",5024,9,4,55,7,4.487141695976328,2.084600537328598
"0,1",5063,9,4,73,11,6.468332345912508,3.0029230921337766
"0,1",5142,9,4,58,20,5.297873758319715,3.7225519889271235
"0,1",5165,9,4,63,12,5.809364167775432,3.0969990807910497
"0,1",5172,9,4,69,25,5.456734161787461,4.083571421630281
"0,1",5185,9,4,63,30,5.3857402106211385,4.397627895061355
"0,1",5201,9,4,60,13,5.405085392191858,3.058592248672102
"0,1",5208,9,4,58,10,4.638214467731477,2.5913320748868838
"0,1",5209,9,4,60,26,5.616960913508578,4.422693218142877
"0,1",5212,9,4,64,25,5.736954678325523,4.232711630960117
"0,1",5224,9,4,63,7,4.661607077601443,2.272828993564392
"0,1",5229,9,4,65,21,5.899125108631746,4.2780359623899535
"0,1",5233,9,4,61,21,4.581681258297396,3.5753373677666715
"0,1",5261,9,4,65,26,5.780211240417807,4.449596398805684
"0,1",5276,9,4,63,14,5.071504095138344,3.0014478116039918
"0,1",5316,9,4,62,24,5.322925253696488,4.241130691511835
"0,1",5339,9,4,64,15,5.56381730942633,3.6922000768039505
"0,1",5341,9,4,64,18,5.355945432899772,3.5323887227239763
"0,1",5350,9,4,67,13,5.6367634909428155,2.9143060145304465
"0,1",5362,9,4,78,16,6.722489469492355,3.901613936697763
"0,1",5390,9,4,53,13,4.6899468751423035,3.3700537965010344
"0,1",5391,9,4,61,24,5.7026727715796115,4.273401547282179
"0,1",5402,9,4,71,25,7.1051746173977985,4.679172565911234
"0,1",5404,9,4,67,13,5.1700613917351,3.0232801708007893
"0,1",5411,9,4,60,20,5.309512837041184,4.12440901362236
"0,1",5426,9,4,60,7,5.04144148600619,2.1675421884689516
"0,1",5454,9,4,64,14,4.925733726963194,2.9088497986482102
"0,1",5459,9,4,68,14,6.02797272800191,3.477281681036691
"0,1",5478,9,4,75,21,6.491916127740074,3.9001592057331913
"0,1",5492,9,4,66,17,5.153490286199249,3.22463603923668
"0,1",5501,9,4,81,23,6.525524368311731,4.285477923216142
"0,1",5518,9,4,60,16,5.155812910359357,3.4785374787627696
"0,1",5523,9,4,60,28,5.171633212123437,4.386822741339904
"0,1",5532,9,4,79,29,6.829884351981218,4.614136711589002
"0,1",5539,9,4,60,18,5.129981379897303,3.5296383369541235
"0,1",5544,9,4,63,14,5.227003790648231,2.8557206324572544
"0,1",5589,9,4,72,24,6.329359525503015,4.384420707944462
"0,1",5595,9,4,59,19,5.008107229666412,3.207529108748336
"0,1",5645,9,4,65,23,5.498275567631056,3.9572144657998076
"0,1",5658,9,4,73,16,5.84387414750721,3.2725719286313826
"0,1",5664,9,4,55,4,4.110264156239087,1.7992821841823567
"0,1",5669,9,4,65,27,5.777038961428322,4.130670348022124
"0,1",5704,9,4,50,8,4.584847081471392,2.1393909095937302
"0,1",5705,9,4,60,18,4.961949797214875,3.6001452403526706
"0,1",5718,9,4,70,2,5.84106951175365,1.0633526951338235
"0,1",5727,9,4,62,30,5.639272955066591,4.952799898626268
"0,1",5746,9,4,65,11,4.664222460918493,2.6547050061621547
"0,1",5794,9,4,74,8,5.725157121657561,2.7698075583033925
"0,1",5797,9,4,64,32,5.9565658447482965,5.100093100596877
"0,1",5829,9,4,61,27,5.460729045378076,4.489797053937296
"0,1",5860,9,4,56,4,4.487460421893688,1.920283684027807
"0,1",5865,9,4,59,22,5.134645348293194,4.203096568156111
"0,1",5869,9,4,66,19,5.953128468468617,4.089180781250137
"0,1",5874,9,4,70,16,5.750958665047905,3.709003768951043
"0,1",5878,9,4,64,5,5.156543641808254,1.9339974200503076
"0,1",5892,9,4,70,21,5.699245516886028,3.8141745791334265
"0,1",5893,9,4,54,22,4.805701150974727,3.898281840399632
"0,1",5898,9,4,60,6,3.9739269429549275,2.1977969466456906
"0,1",5918,9,4,69,21,5.878900947902421,3.7443752510614163
"0,1",5924,9,4,59,22,5.241635287238999,3.704049759560406
"0,1",5937,9,4,55,20,5.4793801022804765,4.165346503663126
"0,1",5943,9,4,64,29,5.840103173315619,4.448512747767633
"0,1",5979,9,4,65,28,5.845873816347973,4.9311710090185015
"0,1",5992,9,4,63,31,5.94624904787304,4.593727231032086
"0,1",6019,9,4,71,19,6.471468745794652,4.0936969207608085
"0,1",6036,9,4,67,2,3.972742577016187,1.0966728192982018
"0,1",6051,9,4,70,27,6.071121474274895,4.626435581517044
"0,1",6067,9,4,66,28,5.92893970524668,4.776918102607136
"0,1",6084,9,4,64,20,6.599387153633064,3.7625361394532866
"0,1",6092,9,4,74,2,6.449765664284479,1.214072299908072
"0,1",6205,9,4,71,28,6.171478841876752,4.940910356979709
"0,1",6263,9,4,61,26,5.442312193783977,4.563962947424873
"0,1",6272,9,4,55,7,3.6023124701559817,2.285672405833718
"0,1",6294,9,4,58,9,5.062918239471885,2.4078686847977253
"0,1",6295,9,4,76,10,6.621770392973083,3.1266167674678815
"0,1",6310,9,4,65,14,3.7365100177370034,2.880490261146492
"0,1",6334,9,4,59,11,4.46329470408716,2.4690938524353006
"0,1",6379,9,4,73,26,6.66911834965515,4.517647058823529
"0,1",6382,9,4,65,7,4.488190321775048,2.0806129874849115
"0,1",6439,9,4,62,20,5.018618162239698,3.6964773280351935
"0,1",6479,9,4,57,14,5.354864267068174,3.1369485144507068
"0,1",6491,9,4,62,17,5.29339573872493,3.280166535845933
"0,1",6535,9,4,62,25,5.329833049761635,4.475930760266916
"0,1",6542,9,4,58,7,5.505344647225698,2.3628581862123488
"0,1",6577,9,4,69,22,5.86776360720983,4.1893385489708415
"0,1",6589,9,4,63,30,5.861748226613201,4.583795405039732
"0,1",6599,9,4,64,17,5.558160558037824,3.5586479727670737
"0,1",6625,9,4,67,30,5.493949697227233,4.306123426231268
"0,1",6641,9,4,62,24,5.796386205312585,4.1721177722007585
"0,1",6643,9,4,57,11,5.780498575655937,3.2281656464599577
"0,1",6661,9,4,63,8,4.8179131978170116,2.130491186350524
"0,1",6668,9,4,65,14,4.826101657525032,3.557656050062989
"0,1",6679,9,4,68,8,5.761848031106341,2.5142454572190207
"0,1",6694,9,4,83,13,6.1747647815646305,2.781022633790999
"0,1",6699,9,4,55,12,4.774870139802758,2.736518806582077
"0,1",6717,9,4,54,13,4.586518867820675,2.975281996786161
"0,1",6741,9,4,64,19,5.721682859803903,3.439307352278528
"0,1",6751,9,4,58,18,5.904317163633847,3.7626710186947023
"0,1",6765,9,4,61,26,5.515153358751666,3.514447579864951
"0,1",6769,9,4,61,9,5.429007767208394,2.4490282421863836
"0,1",6779,9,4,61,15,5.015255466022203,3.3038837491289783
"0,1",6787,9,4,60,18,5.166371610431286,3.0960281385228368
"0,1",6790,9,4,77,15,6.036711984198143,3.541332808743586
"0,1",6813,9,4,58,16,4.579324345046097,3.3383975371589867
"0,1",6820,9,4,60,27,5.275269279821187,4.079720761490172
"0,1",6821,9,4,64,20,5.588378395140591,3.6861681252900893
"0,1",6842,9,4,67,17,5.81011990167316,3.3375152544696727
"0,1",6886,9,4,62,18,5.869434179989871,3.4612347648858997
"0,1",6893,9,4,64,10,5.542566746201754,2.804966211544205
"0,1",6922,9,4,58,14,5.461554140126109,3.18281863868111
"0,1",6934,9,4,80,35,7.096584186258131,5.432178038947927
"0,1",6961,9,4,70,29,5.90540841261636,4.9443967097644395
"0,1",6964,9,4,60,18,6.059885686452507,3.899544034308296
"0,1",6969,9,4,68,30,6.21614645417203,4.7786948683053145
"0,1",6993,9,4,71,17,6.098909212260217,3.524881624282678
"0,1",7016,9,4,63,27,4.972862920753435,4.1613534751446
"0,1",7023,9,4,69,25,6.395860829902309,4.542373441085353
"0,1",7053,9,4,52,23,5.006909489640005,4.146285099101315
"0,1",7061,9,4,47,10,4.453077160096333,2.1397035801708073
"0,1",7071,9,4,59,21,4.929985771562094,3.717822863386813
"0,1",7087,9,4,53,11,4.36959189551305,2.8612056027068675
"0,1",7094,9,4,59,14,4.275605184348292,2.6170793244943655
"0,1",7148,9,4,63,18,4.590599357446921,3.0844901037785117
"0,1",7155,9,4,50,8,4.305389449983856,2.307319146871744
"0,1",7157,9,4,56,13,4.965661401714607,3.2401816914040893
"0,1",7171,9,4,58,3,5.34880253713996,1.484788951820912
"0,1",7180,9,4,64,22,5.721830686522344,4.121294369711376
"0,1",7194,9,4,59,26,5.665267484496721,4.539520169349996
"0,1",7201,9,4,68,6,5.405961651398731,2.14851861914769
"0,1",7208,9,4,71,27,5.927350767445633,4.426881291610554
"0,1",7217,9,4,54,12,4.7968815962901745,2.5220717334222456
"0,1",7233,9,4,62,17,5.1395848630408185,3.5887474187202155
"0,1",7239,9,4,64,6,4.308035462966038,1.666823522030683
"0,1",7241,9,4,63,15,4.773539781479481,2.8299518460532846
"0,1",7245,9,4,62,20,4.354765560099585,3.0439659271969814
"0,1",7251,9,4,62,20,4.768259789748226,3.3417494675748673
"0,1",7252,9,4,61,16,5.71354919183785,3.5625934766532583
"0,1",7256,9,4,62,15,5.519681328525557,3.5980600522984845
