idx,true_label,pred_label,L0 (before),L0 (after),L2 (before),L2 (after),epsilon
460,9,4,609,43,4.940301821,3.005239561,"0,1"
471,9,4,601,17,4.391561584,2.355433321,"0,1"
482,9,4,566,3,4.127830545,0.860639141,"0,1"
487,9,4,673,8,4.786617896,2.080605596,"0,1"
501,9,4,689,8,4.81311006,2.034942733,"0,1"
520,9,4,571,6,4.477754834,1.962070167,"0,1"
525,9,4,651,12,4.936178612,2.233098337,"0,1"
529,9,4,636,18,4.609476557,2.034020532,"0,1"
550,9,4,588,36,4.321145134,1.985785705,"0,1"
566,9,4,572,7,4.189114617,1.807239064,"0,1"
580,9,4,584,10,4.639331708,2.020783971,"0,1"
583,9,4,647,57,4.582642813,2.185485657,"0,1"
589,9,4,610,10,4.673929099,2.140623357,"0,1"
595,9,4,638,13,4.854830688,1.961023515,"0,1"
600,9,4,564,16,4.350746665,1.686662062,"0,1"
601,9,4,651,12,4.852251486,1.970794058,"0,1"
621,9,4,618,16,4.657271809,1.936361626,"0,1"
626,9,4,697,11,5.736092788,2.030558547,"0,1"
631,9,4,671,19,5.11452989,2.28627451,"0,1"
641,9,4,616,13,4.049809067,1.290952755,"0,1"
687,9,4,579,21,4.870311949,2.482783471,"0,1"
704,9,4,685,56,6.009611678,3.548074839,"0,1"
707,9,4,586,18,4.512072746,2.144140733,"0,1"
727,9,4,590,34,4.68214602,2.699594855,"0,1"
741,9,4,605,15,4.377171565,2.252851583,"0,1"
744,9,4,568,31,4.33127979,1.559734596,"0,1"
755,9,4,620,19,4.811462669,2.652035989,"0,1"
763,9,4,618,38,4.959029373,3.069155502,"0,1"
764,9,4,596,30,5.696339976,2.955273407,"0,1"
772,9,4,631,37,4.968257566,2.703184219,"0,1"
782,9,4,600,11,4.993113289,2.23234067,"0,1"
788,9,4,592,10,5.219000863,1.660005142,"0,1"
793,9,4,613,66,4.899709287,2.74721487,"0,1"
800,9,4,567,10,4.395621883,2.269710962,"0,1"
806,9,4,583,14,4.023045875,2.14411563,"0,1"
812,9,4,593,13,4.716175018,2.059835419,"0,1"
822,9,4,575,31,3.822676627,1.818775164,"0,1"
826,9,4,658,16,6.402109418,2.745036414,"0,1"
827,9,4,609,25,4.599194219,2.641903477,"0,1"
864,9,4,566,34,3.703196454,2.083862678,"0,1"
887,9,4,639,92,5.441893964,3.438157997,"0,1"
900,9,4,568,2,4.067417254,0.92599687,"0,1"
929,9,4,631,85,5.562426816,3.415546698,"0,1"
930,9,4,618,10,5.005491794,2.146112245,"0,1"
932,9,4,598,8,4.72155397,1.632696484,"0,1"
940,9,4,581,15,4.629130636,2.347844153,"0,1"
974,9,4,602,31,5.925754916,2.689175477,"0,1"
980,9,4,559,31,4.294930535,2.029001569,"0,1"
1005,9,4,650,22,5.564265068,2.906112557,"0,1"
1027,9,4,577,4,4.194764317,1.389696805,"0,1"
1036,9,4,655,7,4.9952488,1.88949218,"0,1"
1038,9,4,590,30,5.17254456,2.729600512,"0,1"
1056,9,4,597,8,4.575359846,1.894913161,"0,1"
1061,9,4,584,8,4.12007958,1.832317009,"0,1"
1066,9,4,619,4,4.7275872,1.246694977,"0,1"
1083,9,4,641,19,5.800572696,2.871755897,"0,1"
1103,9,4,607,28,4.638119971,2.636364745,"0,1"
1112,9,4,570,16,4.499688571,2.368221625,"0,1"
1116,9,4,587,6,4.398886651,1.522245655,"0,1"
1122,9,4,596,10,4.529949887,2.070521389,"0,1"
1138,9,4,557,16,4.344200728,2.377082041,"0,1"
1142,9,4,617,17,5.520177242,2.593684104,"0,1"
1147,9,4,619,20,5.222494451,2.606952524,"0,1"
1161,9,4,624,29,4.741567314,2.418101034,"0,1"
1167,9,4,603,52,4.669858852,2.727117584,"0,1"
1169,9,4,602,12,4.502988883,1.732112959,"0,1"
1173,9,4,589,17,4.405182017,2.046690674,"0,1"
1177,9,4,591,17,5.046039478,2.207512252,"0,1"
1194,9,4,602,44,5.743850497,3.138213089,"0,1"
1221,9,4,612,21,4.756623501,2.451206264,"0,1"
1235,9,4,606,20,4.824715301,2.62765583,"0,1"
1250,9,4,559,39,3.912186817,2.183243304,"0,1"
1256,9,4,564,9,4.025472527,1.848561064,"0,1"
1272,9,4,621,44,5.749629478,2.762777801,"0,1"
1274,9,4,670,32,5.59832869,2.394001218,"0,1"
1282,9,4,568,69,5.097969834,3.258330347,"0,1"
1284,9,4,570,13,4.032389053,1.566910825,"0,1"
1286,9,4,592,17,4.336776203,1.851615876,"0,1"
1291,9,4,609,11,4.636163284,2.097705673,"0,1"
1292,9,4,579,11,4.329798931,1.857942209,"0,1"
1305,9,4,594,12,4.68858258,2.175010993,"0,1"
1307,9,4,583,15,4.248449069,1.968103985,"0,1"
1316,9,4,611,15,4.577019978,2.052876565,"0,1"
1333,9,4,608,18,4.756337362,2.401486148,"0,1"
1352,9,4,645,69,6.15682278,3.996182338,"0,1"
1355,9,4,580,23,4.343411225,2.508385016,"0,1"
1360,9,4,631,42,5.129204889,2.970675596,"0,1"
1364,9,4,658,31,5.929711321,3.155800576,"0,1"
1370,9,4,571,8,5.239588457,2.104238596,"0,1"
1383,9,4,581,40,4.01055892,2.396861334,"0,1"
1396,9,4,581,6,4.22532778,1.623482049,"0,1"
1399,9,4,591,11,4.37898761,2.020152221,"0,1"
1401,9,4,613,14,4.660224586,2.098947943,"0,1"
1410,9,4,586,45,4.450363609,2.472737938,"0,1"
1421,9,4,602,13,4.520998893,2.030160892,"0,1"
1426,9,4,573,23,4.198912365,1.957546346,"0,1"
1441,9,4,591,13,4.210588801,2.025436098,"0,1"
1455,9,4,648,6,4.56288118,1.712257639,"0,1"
1459,9,4,627,14,4.553773716,2.186048524,"0,1"
1462,9,4,583,22,5.452180711,2.294271823,"0,1"
1465,9,4,629,12,4.731966923,2.172725978,"0,1"
1500,9,4,571,12,4.014276713,1.638479054,"0,1"
1507,9,4,594,13,4.516080883,2.262061949,"0,1"
1518,9,4,625,35,5.483759532,2.593900514,"0,1"
1522,9,4,659,14,5.749412821,2.470830987,"0,1"
1552,9,4,569,2,4.607100482,0.90145766,"0,1"
1555,9,4,586,47,4.649219321,2.448934048,"0,1"
1560,9,4,603,103,4.947495182,3.335989714,"0,1"
1569,9,4,625,11,4.727567683,2.081606897,"0,1"
1574,9,4,622,63,5.529311639,3.065620904,"0,1"
1585,9,4,589,21,4.260924625,2.172156119,"0,1"
1591,9,4,623,46,5.110052211,2.939081607,"0,1"
1610,9,4,637,11,4.979572265,2.181664885,"0,1"
1612,9,4,568,11,4.205536345,1.537139852,"0,1"
1620,9,4,597,20,5.889667348,2.764202429,"0,1"
1622,9,4,628,52,5.290073982,2.671964173,"0,1"
1623,9,4,590,22,5.243728243,1.98172349,"0,1"
1632,9,4,586,12,4.479466588,2.123401767,"0,1"
1643,9,4,577,17,4.157674726,2.219514306,"0,1"
1659,9,4,577,15,4.365442215,2.235366356,"0,1"
1674,9,4,672,48,6.494299988,2.737083539,"0,1"
1683,9,4,613,32,5.119568417,3.21295915,"0,1"
1684,9,4,592,29,4.574364823,2.379497199,"0,1"
1695,9,4,584,48,4.768474262,2.555460941,"0,1"
1720,9,4,581,8,4.28743145,1.917659088,"0,1"
1728,9,4,580,10,4.187093183,1.83677249,"0,1"
1732,9,4,616,21,4.586939653,2.454306762,"0,1"
1733,9,4,582,32,4.519307974,2.414505059,"0,1"
1736,9,4,575,11,4.420794245,1.82769501,"0,1"
1740,9,4,589,53,5.267720684,3.139464908,"0,1"
1743,9,4,588,33,4.585538004,2.454842447,"0,1"
1748,9,4,598,53,5.225255853,2.97389643,"0,1"
1751,9,4,591,19,4.954228017,2.505913038,"0,1"
1757,9,4,611,61,5.494519306,3.27976331,"0,1"
1794,9,4,599,62,4.961723541,3.268676264,"0,1"
1811,9,4,592,19,4.600543237,2.482111316,"0,1"
1820,9,4,603,59,5.389692128,2.675159486,"0,1"
1826,9,4,633,30,4.68480246,2.117345658,"0,1"
1850,9,4,598,7,3.818339363,1.411884527,"0,1"
1855,9,4,576,12,4.836586822,2.440731513,"0,1"
1875,9,4,669,32,4.967568793,2.072752137,"0,1"
1878,9,4,584,14,4.58118446,2.158266923,"0,1"
1882,9,4,583,14,4.361824534,2.278151243,"0,1"
1884,9,4,595,15,5.086006917,2.725399914,"0,1"
1895,9,4,576,26,4.383257791,2.18321865,"0,1"
1903,9,4,569,15,4.656221628,2.431359899,"0,1"
1905,9,4,593,20,5.082242495,2.50638554,"0,1"
1912,9,4,595,24,5.976877141,3.034432669,"0,1"
1925,9,4,621,34,5.369684366,3.39911561,"0,1"
1937,9,4,567,55,4.043696354,1.929595081,"0,1"
1939,9,4,567,23,4.16986129,1.987987764,"0,1"
1940,9,4,591,1,4.595440965,0.282352941,"0,1"
1949,9,4,576,17,4.504831018,2.346291257,"0,1"
1950,9,4,606,3,5.195727698,1.213920286,"0,1"
1960,9,4,600,28,4.521342443,2.410511391,"0,1"
1962,9,4,565,4,4.479140427,1.271344486,"0,1"
1968,9,4,606,10,4.173146058,1.968018029,"0,1"
1984,9,4,581,8,4.40511045,1.81141241,"0,1"
2006,9,4,586,16,4.297647399,2.062860654,"0,1"
2033,9,4,596,23,4.43277264,2.307135847,"0,1"
2041,9,4,572,8,4.440862647,1.967994586,"0,1"
2060,9,4,590,56,4.588691112,2.333336629,"0,1"
2099,9,4,559,18,4.253774134,2.040877905,"0,1"
2116,9,4,590,47,4.388347438,2.402545747,"0,1"
2119,9,4,574,29,4.442032987,2.538194207,"0,1"
2137,9,4,609,24,5.20787562,3.187017108,"0,1"
2140,9,4,609,11,4.770566879,2.159926523,"0,1"
2141,9,4,545,6,4.473122777,1.809488427,"0,1"
2199,9,4,594,38,4.815534583,2.891786616,"0,1"
2216,9,4,581,32,4.743702598,2.262038154,"0,1"
2219,9,4,567,15,4.337531459,2.269551729,"0,1"
2221,9,4,575,13,4.155880387,2.21364473,"0,1"
2247,9,4,591,33,4.810780218,3.280077455,"0,1"
2267,9,4,585,56,4.847003299,2.745428552,"0,1"
2274,9,4,607,11,5.317496672,1.889455554,"0,1"
2284,9,4,595,17,5.190814944,2.779689615,"0,1"
2299,9,4,592,36,4.548267348,2.525392764,"0,1"
2312,9,4,584,39,5.657136976,2.936301843,"0,1"
2321,9,4,591,30,5.082089681,2.923102637,"0,1"
2331,9,4,567,30,4.249111448,2.490572768,"0,1"
2351,9,4,574,14,4.339559009,2.363873297,"0,1"
2364,9,4,576,14,4.797384909,2.197803944,"0,1"
2370,9,4,595,16,4.434612732,2.251318551,"0,1"
2371,9,4,630,21,4.741849479,2.550943467,"0,1"
2385,9,4,646,40,5.361923083,2.674984145,"0,1"
2398,9,4,599,36,4.089776829,2.062890474,"0,1"
2434,9,4,572,8,5.06575904,1.802684998,"0,1"
2438,9,4,571,5,3.908478152,1.30469828,"0,1"
2453,9,4,616,42,5.142834868,2.582072282,"0,1"
2460,9,4,626,61,5.163291304,2.558423077,"0,1"
2465,9,4,608,45,4.845084946,2.590928486,"0,1"
2471,9,4,600,58,4.455575067,2.588401658,"0,1"
2501,9,4,581,16,4.227618317,2.247373622,"0,1"
2509,9,4,609,53,4.715563571,2.953714452,"0,1"
2514,9,4,583,23,4.279859937,1.75916341,"0,1"
2521,9,4,621,37,4.932081577,2.932284598,"0,1"
2553,9,4,687,18,5.107973729,2.527088156,"0,1"
2559,9,4,657,46,5.082076064,2.780660404,"0,1"
2562,9,4,593,25,4.690497728,2.446788572,"0,1"
2579,9,4,598,13,5.221874554,2.667185647,"0,1"
2595,9,4,632,9,4.763906977,2.098676832,"0,1"
2600,9,4,547,5,3.939697313,1.297583001,"0,1"
2613,9,4,574,7,4.254992319,1.717159032,"0,1"
2633,9,4,620,18,5.131471074,2.843634845,"0,1"
2640,9,4,572,19,4.806246736,2.59273821,"0,1"
2643,9,4,614,20,5.337262105,2.754571887,"0,1"
2649,9,4,578,14,4.456396463,2.294556687,"0,1"
2677,9,4,605,28,4.424855524,2.234069152,"0,1"
2696,9,4,629,19,5.381643941,2.388998236,"0,1"
2697,9,4,605,59,5.334038304,3.348666005,"0,1"
2702,9,4,662,85,5.510565853,3.339086155,"0,1"
2703,9,4,610,38,4.971222066,2.892052507,"0,1"
2712,9,4,578,8,4.381917336,2.132861107,"0,1"
2722,9,4,580,6,4.123676258,1.566056717,"0,1"
2728,9,4,658,15,5.219123149,2.265499394,"0,1"
2763,9,4,639,16,5.1454851,2.437033259,"0,1"
2764,9,4,582,6,3.966809628,1.496179936,"0,1"
2779,9,4,649,4,5.287816148,1.393636331,"0,1"
2787,9,4,632,3,5.120272784,1.24471972,"0,1"
2793,9,4,615,40,5.343990218,3.171744245,"0,1"
2795,9,4,626,26,5.470855289,3.070172511,"0,1"
2797,9,4,581,21,4.866265329,2.88297979,"0,1"
2798,9,4,645,67,5.299336571,3.335079128,"0,1"
2804,9,4,598,46,4.803643049,2.60349335,"0,1"
2815,9,4,638,100,5.553382889,3.434477027,"0,1"
2821,9,4,609,24,5.08037513,2.581887641,"0,1"
2860,9,4,584,4,4.123640829,1.364097227,"0,1"
2911,9,4,599,51,5.291184373,3.028090962,"0,1"
2924,9,4,646,32,5.101849255,2.590652466,"0,1"
2934,9,4,642,68,6.074332584,3.975559705,"0,1"
2953,9,4,625,21,4.970742543,2.63694801,"0,1"
2956,9,4,616,65,4.89679414,2.788897084,"0,1"
2973,9,4,594,35,4.449501352,2.472625988,"0,1"
2989,9,4,569,8,3.970494794,1.715608962,"0,1"
2997,9,4,590,11,4.406157657,1.865376882,"0,1"
3000,9,4,618,21,5.518083236,3.22592583,"0,1"
3020,9,4,575,32,4.565884896,2.278012853,"0,1"
3022,9,4,577,9,4.524846184,2.154351479,"0,1"
3030,9,4,666,17,5.394399534,2.416195515,"0,1"
3044,9,4,582,32,4.528287782,2.28112965,"0,1"
3055,9,4,602,20,4.686556723,2.169712171,"0,1"
3063,9,4,681,17,5.771791031,2.716693379,"0,1"
3069,9,4,610,45,4.769664167,2.847342394,"0,1"
3076,9,4,623,22,5.210851364,2.886290494,"0,1"
3083,9,4,600,14,5.052462942,2.745792629,"0,1"
3084,9,4,580,15,4.088917515,1.772839643,"0,1"
3090,9,4,605,19,5.207093024,2.595263778,"0,1"
3095,9,4,654,19,5.271060903,2.6533462,"0,1"
3099,9,4,594,37,4.413843519,2.3919222,"0,1"
3104,9,4,591,25,4.481210291,2.355661826,"0,1"
3121,9,4,596,34,4.583095831,2.36960115,"0,1"
3146,9,4,647,24,4.469877825,2.253493166,"0,1"
3164,9,4,592,82,4.781355562,2.928303856,"0,1"
3169,9,4,621,36,4.924684585,2.593123726,"0,1"
3173,9,4,645,29,5.072550157,2.726751013,"0,1"
3186,9,4,615,11,4.938689072,2.260072503,"0,1"
3190,9,4,594,10,4.569273707,1.986242572,"0,1"
3193,9,4,568,9,4.119385254,1.644503153,"0,1"
3202,9,4,579,18,4.534447587,1.966043926,"0,1"
3227,9,4,606,10,4.424737354,2.077432242,"0,1"
3232,9,4,582,13,4.489175327,2.256149697,"0,1"
3238,9,4,654,34,6.035955321,2.814055457,"0,1"
3256,9,4,612,44,5.226243186,2.73065106,"0,1"
3257,9,4,569,10,4.302423698,2.158697971,"0,1"
3263,9,4,574,44,4.203213651,2.375557969,"0,1"
3265,9,4,562,27,4.129707827,1.930535302,"0,1"
3277,9,4,561,23,3.910486301,1.926647949,"0,1"
3284,9,4,582,4,4.277068851,1.55381734,"0,1"
3292,9,4,606,25,4.908793669,2.68504337,"0,1"
3296,9,4,615,27,4.880281473,2.828141658,"0,1"
3302,9,4,578,45,4.972408299,2.969360388,"0,1"
3303,9,4,597,24,4.653310926,2.685358367,"0,1"
3310,9,4,586,13,4.043304612,1.403225811,"0,1"
3311,9,4,624,15,4.983651859,2.318668698,"0,1"
3316,9,4,574,5,4.073160244,1.485503447,"0,1"
3322,9,4,583,20,4.423180003,2.490656125,"0,1"
3346,9,4,646,95,6.540870826,4.361415528,"0,1"
3348,9,4,596,18,4.68219693,1.964232263,"0,1"
3355,9,4,546,36,3.970845308,2.086702005,"0,1"
3359,9,4,556,6,4.059895662,1.661283116,"0,1"
3371,9,4,632,15,4.61414671,2.552944188,"0,1"
3374,9,4,594,26,5.535399345,3.183975641,"0,1"
3382,9,4,673,32,6.598877959,3.56624786,"0,1"
3389,9,4,570,14,4.607641214,2.026608844,"0,1"
3398,9,4,589,28,4.530535469,2.750501684,"0,1"
3414,9,4,602,47,4.694012809,2.406875324,"0,1"
3447,9,4,594,23,4.244510669,2.262058549,"0,1"
3465,9,4,587,27,4.375497116,2.102900726,"0,1"
3481,9,4,590,20,4.501576468,2.498190041,"0,1"
3483,9,4,584,28,4.373751703,2.573896706,"0,1"
3506,9,4,647,8,5.691536443,2.1357037,"0,1"
3508,9,4,582,95,4.504344522,2.829025153,"0,1"
3510,9,4,657,32,4.210712981,2.42441763,"0,1"
3511,9,4,576,7,4.505090461,1.866942639,"0,1"
3519,9,4,548,39,4.125164007,2.002558917,"0,1"
3528,9,4,597,23,5.151935318,2.499144029,"0,1"
3533,9,4,608,8,4.606479565,1.9955429,"0,1"
3544,9,4,668,20,5.025410249,2.305725618,"0,1"
3566,9,4,582,11,5.360226315,2.262728107,"0,1"
3583,9,4,588,8,4.496874903,2.164158783,"0,1"
3588,9,4,608,20,4.380855559,1.745150913,"0,1"
3594,9,4,617,14,5.874462682,2.332196131,"0,1"
3598,9,4,622,37,4.313147911,2.60522056,"0,1"
3621,9,4,577,24,4.396386269,2.178222224,"0,1"
3636,9,4,572,45,4.77687947,2.326815745,"0,1"
3645,9,4,611,68,5.306803972,3.37130392,"0,1"
3649,9,4,583,12,4.168959461,1.817544469,"0,1"
3653,9,4,628,53,5.960163796,3.158309253,"0,1"
3662,9,4,535,26,3.552205265,1.599158756,"0,1"
3663,9,4,567,17,4.297345013,2.416396,"0,1"
3678,9,4,571,8,4.018314474,1.619555618,"0,1"
3696,9,4,550,54,3.757763206,2.276560941,"0,1"
3704,9,4,615,32,5.68452441,3.025324357,"0,1"
3742,9,4,695,62,6.430486548,3.788998421,"0,1"
3745,9,4,590,31,4.385076576,2.084135716,"0,1"
3746,9,4,610,29,4.859687527,2.346789344,"0,1"
3760,9,4,637,14,6.009167673,2.573953466,"0,1"
3770,9,4,568,16,4.294704947,2.360689855,"0,1"
3773,9,4,585,52,4.839595434,2.641190299,"0,1"
3781,9,4,599,69,5.000099961,3.191520869,"0,1"
3784,9,4,593,16,5.753871371,2.506011227,"0,1"
3785,9,4,592,38,4.776834398,2.335424998,"0,1"
3786,9,4,587,11,4.858230035,2.198101309,"0,1"
3787,9,4,583,27,4.321497455,2.114223813,"0,1"
3796,9,4,589,43,4.851438468,2.556402581,"0,1"
3818,9,4,601,27,5.974446418,3.246675169,"0,1"
3827,9,4,556,39,4.11179977,2.632751458,"0,1"
3834,9,4,578,24,4.672774056,2.303610325,"0,1"
3847,9,4,560,7,4.082383078,1.6224492,"0,1"
3852,9,4,567,39,4.429991109,2.103551491,"0,1"
3867,9,4,611,3,4.560366174,1.234266613,"0,1"
3874,9,4,587,21,5.250990643,2.858611036,"0,1"
3904,9,4,638,21,5.629940011,3.093372012,"0,1"
3912,9,4,553,12,3.997409773,1.762966463,"0,1"
3913,9,4,573,49,4.433943381,2.752508206,"0,1"
3925,9,4,596,7,4.657181,1.785610389,"0,1"
3927,9,4,564,7,4.253855478,1.908881687,"0,1"
3935,9,4,602,27,5.007256557,2.127446462,"0,1"
3967,9,4,613,12,4.703097215,1.80406649,"0,1"
3970,9,4,653,42,5.41632516,2.568531655,"0,1"
3977,9,4,566,9,4.184964207,2.091402367,"0,1"
3982,9,4,571,21,4.406286795,1.598201604,"0,1"
3987,9,4,603,9,4.424461034,1.954027574,"0,1"
3991,9,4,584,11,4.442810157,2.026529164,"0,1"
3998,9,4,606,42,5.047473207,2.232130544,"0,1"
4019,9,4,585,43,4.517012142,2.526534311,"0,1"
4025,9,4,578,8,4.415658412,1.916588184,"0,1"
4026,9,4,583,10,4.37739466,2.057489764,"0,1"
4032,9,4,622,65,5.450914092,3.202531678,"0,1"
4045,9,4,587,7,4.447983789,1.767627212,"0,1"
4050,9,4,579,31,5.560567213,2.586969387,"0,1"
4056,9,4,615,21,5.278990735,2.437948098,"0,1"
4060,9,4,585,10,4.248456309,1.902453949,"0,1"
4065,9,4,649,8,5.309139183,1.926967206,"0,1"
4085,9,4,641,29,5.010813374,2.190588376,"0,1"
4091,9,4,585,18,4.608962734,2.354718283,"0,1"
4092,9,4,551,4,4.229047681,1.344474788,"0,1"
4093,9,4,620,17,5.151069586,2.30065768,"0,1"
4095,9,4,594,10,4.668416215,2.246993805,"0,1"
4098,9,4,584,33,5.369506796,3.344254313,"0,1"
4117,9,4,589,17,4.580034568,2.392648615,"0,1"
4118,9,4,572,22,4.156555668,2.026885801,"0,1"
4122,9,4,607,51,4.61965112,2.688740817,"0,1"
4124,9,4,581,16,4.521019302,1.816194398,"0,1"
4127,9,4,625,17,5.643635945,2.834819476,"0,1"
4158,9,4,563,33,3.935072827,1.998280691,"0,1"
4161,9,4,598,32,4.940652011,2.631892646,"0,1"
4206,9,4,590,25,4.300469829,1.773264648,"0,1"
4209,9,4,555,5,4.05541014,1.671361323,"0,1"
4219,9,4,580,19,5.287406058,2.695415961,"0,1"
4222,9,4,580,6,4.39643699,1.793173436,"0,1"
4229,9,4,602,24,4.836194118,2.77365538,"0,1"
4244,9,4,588,4,4.313839571,1.257815246,"0,1"
4260,9,4,603,52,5.997351716,3.647954771,"0,1"
4277,9,4,604,38,4.896381138,2.731270496,"0,1"
4306,9,4,564,33,4.859334667,2.603014843,"0,1"
4307,9,4,630,26,5.274406297,2.303960784,"0,1"
4313,9,4,626,87,5.11814587,3.166979284,"0,1"
4315,9,4,613,49,5.425769036,3.291158802,"0,1"
4320,9,4,587,19,4.342603871,1.930646823,"0,1"
4323,9,4,620,43,5.157831863,2.618970804,"0,1"
4329,9,4,634,21,5.057653003,1.954330555,"0,1"
4345,9,4,585,28,4.333709504,1.880771394,"0,1"
4350,9,4,577,4,4.800373239,1.623576773,"0,1"
4362,9,4,653,22,5.802482599,3.421664699,"0,1"
4368,9,4,600,27,5.191454843,2.666557091,"0,1"
4377,9,4,621,70,5.221569732,3.465808163,"0,1"
4378,9,4,551,3,3.653797275,1.196129861,"0,1"
4399,9,4,635,46,4.948252015,2.5577708,"0,1"
4425,9,4,606,12,4.641812212,1.961435186,"0,1"
4447,9,4,613,49,4.91815521,2.286557007,"0,1"
4456,9,4,608,8,5.099563875,2.016147807,"0,1"
4459,9,4,638,16,5.627806233,2.943930737,"0,1"
4466,9,4,601,34,5.552650375,3.370758759,"0,1"
4483,9,4,575,15,4.587886697,2.213592625,"0,1"
4503,9,4,572,8,4.77584593,2.107192786,"0,1"
4523,9,4,551,55,3.89373258,2.103770804,"0,1"
4544,9,4,591,1,4.690822307,0.768627451,"0,1"
4547,9,4,582,43,4.984613002,3.116576459,"0,1"
4555,9,4,581,8,4.517315143,2.024274069,"0,1"
4568,9,4,591,11,4.575297664,2.257086751,"0,1"
4589,9,4,582,29,4.622055678,2.654316847,"0,1"
4594,9,4,565,43,4.34646931,2.531982278,"0,1"
4606,9,4,635,62,5.758166225,3.628964178,"0,1"
4611,9,4,617,61,5.039989259,3.308890776,"0,1"
4627,9,4,593,9,4.868007905,2.103416236,"0,1"
4630,9,4,587,21,4.545016833,1.861159284,"0,1"
4663,9,4,623,11,5.874479698,2.294231604,"0,1"
4667,9,4,578,17,4.293034155,1.892627189,"0,1"
4668,9,4,600,37,5.675451498,3.307342733,"0,1"
4671,9,4,570,26,4.293184606,2.581431938,"0,1"
4678,9,4,632,39,6.046546353,3.550800117,"0,1"
4689,9,4,588,54,4.839233165,2.56048102,"0,1"
4690,9,4,543,45,4.015841373,2.540253403,"0,1"
4693,9,4,653,30,4.986918682,2.773214553,"0,1"
4720,9,4,573,32,4.04686502,2.206669141,"0,1"
4747,9,4,577,18,4.74437687,2.546949386,"0,1"
4754,9,4,570,14,4.652638332,2.12737056,"0,1"
4769,9,4,586,44,5.750023987,3.357810934,"0,1"
4771,9,4,572,12,4.994486772,2.47515917,"0,1"
4788,9,4,608,12,5.487633856,2.366474154,"0,1"
4811,9,4,569,4,4.451856181,1.678587129,"0,1"
4816,9,4,594,25,4.61668072,2.236673121,"0,1"
4824,9,4,635,44,5.777222639,3.269732337,"0,1"
4826,9,4,578,35,3.91534408,1.901985041,"0,1"
4830,9,4,584,30,4.328914436,2.480062754,"0,1"
4831,9,4,640,118,6.152103818,4.433828922,"0,1"
4879,9,4,609,73,5.80693483,3.994020906,"0,1"
4894,9,4,575,9,4.149006635,1.996729352,"0,1"
4895,9,4,599,29,5.722790123,3.39295695,"0,1"
4901,9,4,594,40,5.879758905,2.995644666,"0,1"
4902,9,4,578,21,4.184910923,2.102183921,"0,1"
4912,9,4,596,5,4.495306622,1.719150564,"0,1"
