seed,l0,l2,l_inf,minimum_change,true_label,adv_label,position_adv_label_in_original_pred,first_largest,second_largest,third_largest,fourth_largest,fifth_largest,last_largest
25,,,,,,,,17.652311,-4.6348977,-10.087574,-10.258416,-13.52959,-31.715828
26,,,,,,,,21.186605,-3.222097,-3.3616495,-10.398512,-13.056074,-33.996197
27,,,,,,,,30.050396,-15.603744,-19.048147,-19.1032,-20.822535,-95.20861
28,,,,,,,,29.409683,-9.103221,-9.980947,-12.902377,-16.978865,-45.601223
29,,,,,,,,10.68484,1.7740394,1.0824103,-0.60861266,-3.5312748,-20.558233
30,,,,,,,,14.05595,-6.621044,-9.966706,-10.430905,-14.58465,-49.21386
31,,,,,,,,9.661296,-13.892285,-14.886288,-15.802889,-17.352846,-24.825497
32,,,,,,,,19.645164,-11.901471,-13.317032,-14.120054,-18.159767,-32.154564
33,,,,,,,,15.674005,-5.080362,-6.3136053,-7.092065,-14.003554,-29.197708
34,,,,,,,,19.3622,-12.383086,-15.416005,-26.974146,-27.134521,-38.308876
35,,,,,,,,30.327574,-5.3831816,-7.2248983,-9.337704,-11.319009,-39.058235
36,,,,,,,,20.221039,-11.773547,-12.557555,-18.664507,-19.657694,-35.512253
37,,,,,,,,26.600075,-17.225582,-20.783356,-34.76294,-35.6975,-54.677208
38,,,,,,,,35.14049,4.48662,-0.53009254,-2.908631,-6.474599,-45.988625
39,,,,,,,,17.415207,-10.813287,-10.906679,-14.83137,-17.045746,-30.276592
40,,,,,,,,26.933067,-14.370454,-16.491459,-16.82619,-20.020761,-51.30821
41,,,,,,,,6.9046597,-13.547676,-14.280561,-14.683991,-15.291636,-25.777096
42,,,,,,,,19.528091,1.2676334,-1.4596419,-2.1368036,-3.5500386,-35.88562
43,,,,,,,,14.105369,-8.684311,-9.107435,-9.705106,-13.820099,-30.462101
44,,,,,,,,15.070611,-9.135696,-10.481037,-15.289187,-19.445522,-42.73414
45,,,,,,,,19.54846,-12.723041,-13.702092,-14.87084,-22.82299,-40.64253
46,,,,,,,,8.754449,-10.84715,-14.857399,-15.736395,-17.272917,-22.755253
47,,,,,,,,49.576843,-5.9200296,-11.045779,-13.681298,-14.255612,-63.71185
48,,,,,,,,8.469781,-1.5983473,-4.4385667,-5.212406,-6.1011715,-29.003906
49,,,,,,,,20.830158,-11.00054,-11.636887,-14.6349745,-15.567181,-57.258034
50,,,,,,,,19.895147,-12.998516,-13.254199,-15.725777,-17.721786,-59.774025
51,,,,,,,,22.870773,-21.411451,-21.566017,-25.113298,-25.625383,-58.911896
52,,,,,,,,44.26862,4.2019105,-4.5287833,-4.649147,-6.0284333,-77.09774
53,,,,,,,,18.96899,2.0355859,1.9609677,-8.058798,-12.143443,-27.216427
54,,,,,,,,11.80074,-7.037119,-7.961494,-9.187795,-10.82971,-24.506218
55,,,,,,,,7.1992216,-10.081745,-10.170015,-12.095789,-13.552607,-22.080982
56,,,,,,,,27.510279,-21.978619,-24.294695,-26.36316,-26.783794,-67.85871
57,,,,,,,,18.146475,-10.312025,-11.364675,-13.678745,-15.1830225,-34.395275
58,,,,,,,,22.506119,-4.75539,-5.566178,-15.571734,-15.703171,-33.29847
59,,,,,,,,30.818434,-17.315937,-18.559752,-22.534985,-24.27974,-48.67485
60,,,,,,,,20.583946,1.0844822,-2.888632,-10.422868,-12.929047,-33.34612
61,,,,,,,,21.156727,-1.4049039,-4.656667,-13.044715,-14.818812,-31.825788
62,,,,,,,,16.728443,-9.51504,-10.483315,-13.169293,-14.356563,-29.735867
63,,,,,,,,15.8487215,-15.1149,-19.022902,-19.374987,-19.378616,-46.45741
64,,,,,,,,18.87618,-5.778842,-8.428037,-17.417662,-18.906672,-29.063143
65,,,,,,,,39.860386,-7.5004544,-8.99716,-10.157546,-10.719272,-54.165092
66,,,,,,,,24.777967,-13.643342,-16.76387,-17.539316,-18.020344,-36.104767
67,,,,,,,,12.746506,-3.6291404,-11.017436,-13.042684,-13.189583,-22.361181
68,,,,,,,,19.825333,-6.786954,-7.673344,-9.616379,-12.955947,-34.558174
69,,,,,,,,17.801004,-18.249388,-18.570347,-19.754774,-22.104546,-55.14825
70,,,,,,,,23.777538,-10.117641,-13.69971,-13.80211,-16.213013,-39.504444
71,,,,,,,,38.768044,3.233162,2.0109048,0.08711676,-5.3570857,-71.26407
72,,,,,,,,19.103487,-9.63026,-17.556623,-17.858673,-18.56727,-30.19716
73,,,,,,,,22.602482,-8.030566,-12.355183,-18.679201,-18.708574,-30.894722
74,,,,,,,,24.368603,-15.300364,-15.76562,-18.357697,-20.278915,-74.19423
75,,,,,,,,16.988651,-13.154327,-16.626558,-19.392172,-19.566755,-44.18767
76,,,,,,,,19.56656,-9.639385,-11.269534,-11.923522,-12.801489,-32.785336
77,,,,,,,,27.21809,-12.020961,-17.106373,-21.420616,-22.072159,-40.57563
78,,,,,,,,19.72753,-11.611148,-20.961367,-23.368387,-25.38554,-36.474594
79,,,,,,,,34.315155,0.721809,0.23468518,-1.615157,-6.862671,-61.347397
80,,,,,,,,6.678301,-3.4281337,-4.8377995,-5.3237567,-5.706107,-14.709764
81,,,,,,,,15.885146,-12.758378,-17.034018,-21.915,-23.179873,-42.58125
82,,,,,,,,31.401464,-18.19789,-18.732824,-19.4366,-20.733973,-50.419388
83,,,,,,,,17.392328,-4.7200365,-9.5940275,-12.740508,-14.534914,-23.261717
84,,,,,,,,29.516087,3.594005,-3.9797378,-4.373385,-4.502453,-53.92953
85,,,,,,,,6.8016505,-11.650873,-13.19022,-14.089749,-16.842482,-24.59802
86,,,,,,,,17.71592,-9.8922205,-14.213466,-18.400555,-18.471607,-60.846478
87,,,,,,,,21.232237,-10.573068,-10.943895,-13.511855,-16.848875,-41.82992
88,,,,,,,,23.994884,-20.32554,-20.34143,-22.594133,-22.940792,-57.670723
89,,,,,,,,35.8069,-5.496229,-6.835242,-22.628246,-25.534548,-55.070213
90,,,,,,,,17.33698,-9.926468,-13.354086,-13.509055,-14.664551,-34.75221
91,,,,,,,,43.229584,4.4316053,4.0116963,0.44113764,-5.7171226,-81.56317
92,,,,,,,,16.090942,-3.2970324,-4.0975194,-9.413836,-11.213008,-24.879688
93,,,,,,,,16.503998,-1.5757579,-8.84855,-10.738545,-14.494473,-20.834173
94,,,,,,,,10.457224,-12.25127,-13.699477,-19.612785,-19.676903,-24.26351
95,,,,,,,,21.376661,-17.523489,-21.224728,-27.922935,-29.879839,-56.32409
96,,,,,,,,25.46874,1.1071689,0.81136674,-0.83448195,-3.0242703,-44.824333
97,,,,,,,,8.126623,-13.893672,-16.418056,-17.340672,-17.642296,-22.401424
98,,,,,,,,25.616879,-15.451126,-16.69904,-21.783028,-21.813236,-78.88094
99,,,,,,,,16.45563,-7.048349,-12.422896,-13.41829,-19.449184,-26.800148
100,,,,,,,,13.233172,0.33962965,-5.402094,-7.9104786,-8.311128,-22.952646
101,,,,,,,,43.035583,-0.6723314,-1.3006743,-5.1497164,-9.146369,-75.8533
102,,,,,,,,19.417873,-9.386948,-18.860432,-18.941385,-20.372671,-30.569448
103,,,,,,,,24.881577,1.3281604,0.882221,-1.7249593,-3.7626004,-43.387604
104,,,,,,,,18.755722,-10.887173,-16.945927,-17.699753,-20.74889,-31.343311
105,,,,,,,,32.617252,-18.012667,-21.58622,-23.790909,-25.97322,-50.975002
106,,,,,,,,13.655001,-9.174516,-9.985086,-10.970549,-13.886927,-34.871296
107,,,,,,,,26.19301,-14.806734,-16.654583,-19.249107,-19.640875,-81.559074
108,,,,,,,,22.490545,-8.431848,-9.064789,-11.367433,-14.462615,-40.537537
109,,,,,,,,20.795038,-12.295433,-13.823548,-15.09304,-15.961087,-36.66159
110,,,,,,,,17.63805,-10.632233,-11.864557,-12.329779,-18.120604,-38.79045
111,,,,,,,,26.33234,-9.023874,-13.754437,-15.115296,-15.316779,-79.566055
112,,,,,,,,28.22771,-13.255692,-15.455672,-16.786114,-20.074377,-56.621445
113,,,,,,,,27.08873,-13.897833,-19.326149,-22.11759,-23.197838,-43.990177
114,,,,,,,,23.939882,-17.787548,-19.907839,-23.018778,-23.475525,-48.879498
115,,,,,,,,30.933418,-5.402519,-5.445545,-18.144775,-21.28587,-46.20192
116,,,,,,,,20.30908,-10.225598,-10.66983,-14.082125,-15.493045,-40.714035
117,,,,,,,,14.072197,-0.98501945,-4.8673615,-6.6513247,-7.0472417,-25.460876
118,,,,,,,,13.883007,-9.367497,-10.233144,-14.318244,-16.22519,-29.155596
119,,,,,,,,25.520306,-17.701405,-20.679855,-31.15295,-32.076633,-52.932594
120,,,,,,,,19.480892,-8.532791,-10.016625,-13.689658,-15.782343,-38.502453
121,,,,,,,,36.087406,-21.891594,-23.101788,-27.779297,-29.70452,-78.92871
122,,,,,,,,27.075813,-11.074413,-11.203202,-11.522556,-17.426348,-45.37746
123,,,,,,,,38.36108,-0.16777901,-0.84103006,-4.209757,-7.707347,-69.42944
124,,,,,,,,20.955542,-10.0693865,-15.31821,-16.272064,-16.714203,-34.77195
125,,,,,,,,9.592373,-10.736278,-13.288115,-15.15867,-15.730904,-22.612644
126,,,,,,,,16.355444,-10.331271,-12.209277,-14.066816,-14.2943735,-36.8641
127,,,,,,,,27.386345,-6.8569064,-7.501088,-23.630432,-23.770208,-40.124107
128,,,,,,,,29.352077,-12.786248,-18.012478,-19.922028,-22.656294,-51.91418
129,,,,,,,,20.819485,-9.937804,-11.393566,-14.838278,-17.244038,-29.701538
130,,,,,,,,23.794235,-14.99904,-15.373048,-20.657732,-22.708143,-71.775185
131,,,,,,,,34.001057,-5.7423263,-10.068932,-25.374212,-27.283506,-48.52105
132,,,,,,,,5.966249,-3.141019,-3.8021445,-5.485099,-8.880128,-13.335514
133,,,,,,,,15.004932,-10.154992,-12.047519,-12.641616,-16.463694,-31.351824
134,,,,,,,,8.102353,-4.868183,-5.856674,-8.713626,-9.922538,-22.20616
135,,,,,,,,27.786253,-17.70817,-17.876997,-23.850365,-26.922314,-83.10298
136,,,,,,,,16.150885,-9.519692,-10.125595,-13.98279,-14.258085,-50.36101
137,,,,,,,,8.105308,-8.424529,-11.929757,-14.770468,-15.849945,-21.397331
138,,,,,,,,14.371273,0.58530897,-1.6265022,-9.414066,-9.71872,-22.602497
139,,,,,,,,29.347027,-3.6290193,-8.629516,-19.007524,-23.935951,-42.57385
140,,,,,,,,12.838154,2.9621835,2.7970266,-0.63556945,-0.80905735,-28.950527
141,,,,,,,,21.071373,1.4195879,-3.428938,-5.286362,-6.9729466,-41.48364
142,,,,,,,,25.338669,-4.0585475,-4.231987,-11.23017,-14.821425,-43.105827
143,,,,,,,,16.578012,-2.324997,-3.3194528,-6.0539303,-6.8586726,-26.175104
144,,,,,,,,7.116449,-12.827375,-14.490125,-16.017097,-16.462101,-24.739197
145,,,,,,,,25.176727,-4.2401605,-5.784884,-6.448883,-7.084631,-36.677505
146,,,,,,,,10.814749,-16.66066,-19.566015,-20.811073,-21.660763,-28.859407
147,,,,,,,,21.702227,-12.365685,-12.4910145,-16.721151,-20.592709,-36.649254
148,,,,,,,,10.503841,-0.20120083,-1.2060025,-2.8541777,-3.3803468,-20.634336
149,,,,,,,,25.64699,-13.999717,-17.288038,-20.47122,-22.568354,-81.8465
150,,,,,,,,28.029896,-3.2665644,-3.7295053,-12.229621,-17.662317,-45.722008
151,,,,,,,,27.45291,-16.289213,-17.644567,-22.704916,-23.479033,-42.808647
152,,,,,,,,22.942093,-10.480057,-13.838785,-18.922117,-20.498352,-36.10917
153,,,,,,,,15.238799,-9.364669,-10.436672,-10.555049,-15.855293,-30.799335
154,,,,,,,,12.673661,-8.266432,-8.439147,-10.195491,-12.920948,-28.661652
155,,,,,,,,26.67274,-14.761,-16.073568,-18.388733,-21.169989,-36.12165
156,,,,,,,,19.212774,-17.928316,-18.388592,-22.53206,-23.599215,-46.042374
157,,,,,,,,27.270206,-17.070642,-17.48633,-22.29178,-23.320255,-82.13376
158,,,,,,,,14.614118,-0.55717695,-0.81635433,-1.1496086,-3.4034193,-21.341314
159,,,,,,,,17.27097,-5.104849,-7.7319813,-8.833643,-10.14192,-30.308718
160,,,,,,,,9.19294,-6.906163,-7.030907,-8.541766,-10.368584,-16.21946
161,,,,,,,,19.738354,-9.985771,-10.220514,-11.67953,-13.2362585,-34.89858
162,,,,,,,,13.514204,-9.8163395,-10.982061,-12.114047,-13.785332,-31.333118
163,,,,,,,,23.391869,-3.1541607,-6.484822,-13.662938,-16.761574,-36.71172
164,,,,,,,,20.349562,-2.7604752,-4.5574145,-11.069777,-13.753069,-31.86375
165,,,,,,,,28.451672,-15.670137,-18.153109,-18.829288,-24.324932,-43.753323
166,,,,,,,,24.460266,-4.0047727,-6.7240825,-12.264645,-15.398,-40.214104
167,,,,,,,,21.780703,-10.652165,-11.167351,-14.735255,-15.873494,-41.723076
168,,,,,,,,25.468834,-0.06047675,-4.8873634,-9.194726,-9.245583,-54.332085
169,,,,,,,,19.907452,-17.256132,-21.866066,-24.082117,-24.360199,-55.392357
170,,,,,,,,15.732927,-9.809721,-10.29097,-11.059418,-17.345078,-34.266933
171,,,,,,,,21.968996,-6.875229,-9.119763,-10.292697,-13.439917,-37.20408
172,,,,,,,,10.781215,-5.2151713,-6.4585366,-6.6150746,-12.313433,-22.53915
173,,,,,,,,32.532154,-6.7493153,-9.040234,-10.149823,-17.426912,-41.570763
174,,,,,,,,26.812132,-14.07752,-18.04334,-20.817451,-21.109882,-44.688427
175,,,,,,,,34.932144,-5.537945,-7.831701,-15.169222,-22.822535,-45.340187
176,,,,,,,,14.561359,-8.991364,-10.42418,-12.2260275,-13.533384,-29.962667
177,,,,,,,,17.547915,-11.395926,-16.04416,-19.181316,-19.401878,-27.141151
178,,,,,,,,13.022244,-8.573259,-9.166429,-9.344766,-10.3525305,-23.077127
179,,,,,,,,27.266994,-16.149027,-17.11446,-19.00844,-24.03136,-79.90436
180,,,,,,,,8.57143,-2.9300098,-5.5139155,-5.6316543,-5.8860664,-14.282673
181,,,,,,,,27.275227,-14.575964,-15.976303,-18.125824,-25.87194,-72.016655
182,,,,,,,,22.882343,-0.20801613,-5.6584487,-6.369545,-9.527927,-35.15564
183,,,,,,,,20.813423,-12.792342,-13.606679,-13.875751,-22.982227,-44.386734
184,,,,,,,,19.19823,-8.785587,-18.408892,-18.732922,-20.772543,-31.491407
185,,,,,,,,49.079243,3.0521965,-3.8061805,-6.680819,-7.6954856,-90.90064
186,,,,,,,,16.288046,-9.777843,-10.275833,-11.788735,-15.2915535,-27.393124
187,,,,,,,,25.744621,-9.592701,-12.041274,-13.204062,-16.668978,-45.532997
188,,,,,,,,10.6817255,-14.641195,-17.339489,-20.690062,-20.978933,-24.989552
189,,,,,,,,10.7465,-2.4894087,-5.8668585,-7.9244637,-8.500898,-23.67836
190,,,,,,,,19.327412,-8.379044,-10.159547,-10.6125555,-13.699801,-35.004948
191,,,,,,,,36.51753,-7.4586296,-8.714845,-14.440061,-15.383508,-46.45426
192,,,,,,,,19.25186,-11.753309,-11.97695,-19.066843,-22.553091,-36.21763
193,,,,,,,,39.613407,1.5416385,0.26407376,-2.1110775,-5.644461,-76.719
194,,,,,,,,23.716106,-4.0347853,-4.621953,-10.287672,-15.160921,-37.90399
195,,,,,,,,13.8041115,-6.5423746,-7.534638,-7.568367,-12.900651,-29.396114
196,,,,,,,,49.604923,6.6119566,-7.4075475,-9.3646555,-9.8144865,-89.99731
197,,,,,,,,10.357348,-11.567093,-12.364587,-19.25473,-20.354649,-26.31739
198,,,,,,,,20.122084,-13.6964445,-13.859487,-22.075706,-24.003029,-60.66303
199,,,,,,,,17.325134,-0.6456006,-3.2740645,-5.7497163,-8.00071,-29.300201
200,,,,,,,,21.493326,-9.607499,-16.648115,-19.9893,-21.695908,-32.215496
201,,,,,,,,31.596941,-18.069956,-23.123713,-27.767836,-32.90248,-49.999157
202,,,,,,,,7.282707,-8.724902,-9.200993,-13.807346,-14.30727,-17.702251
203,,,,,,,,27.552984,-12.543479,-13.420543,-20.679628,-23.31405,-69.46738
204,,,,,,,,25.050436,-13.225585,-15.179076,-23.943333,-24.046694,-44.512894
205,,,,,,,,35.359215,-20.70671,-23.615282,-23.686333,-27.776525,-61.786575
206,,,,,,,,25.722513,-21.571375,-23.335588,-23.87137,-25.499578,-66.63719
207,,,,,,,,15.244153,-9.748444,-10.062441,-12.274365,-13.950609,-46.418118
208,,,,,,,,26.985285,-16.26597,-17.51442,-17.710993,-19.743395,-42.370342
209,,,,,,,,34.10676,-20.172262,-23.666359,-24.511534,-28.857399,-76.368614
210,,,,,,,,13.578039,-13.779762,-14.180916,-14.222157,-14.588773,-36.303577
211,,,,,,,,22.218105,-13.600191,-17.721962,-19.399681,-21.238497,-33.077644
212,,,,,,,,10.54599,0.5008701,-0.6846625,-2.4699101,-4.5911794,-23.032503
213,,,,,,,,44.1294,-23.074696,-23.52531,-27.092548,-32.773945,-68.48388
214,,,,,,,,56.69323,7.6496406,-2.3948216,-4.7283225,-5.9436083,-100.32549
215,,,,,,,,30.123276,-17.538252,-19.494566,-22.943525,-23.040155,-92.68738
216,,,,,,,,9.152094,-6.7094274,-9.454242,-11.546373,-11.62862,-26.357382
217,,,,,,,,24.042843,-2.2651453,-4.724287,-10.722119,-15.433971,-37.583893
218,,,,,,,,18.967388,-9.86273,-10.61452,-13.347981,-17.093872,-30.9085
219,,,,,,,,44.683258,-8.521184,-8.820533,-11.592336,-17.326227,-55.34531
220,,,,,,,,38.755436,-2.3521714,-9.78803,-13.396584,-13.56655,-48.524624
221,,,,,,,,26.37485,-14.811526,-16.354914,-17.982666,-22.047596,-38.096786
222,,,,,,,,19.696247,-4.273739,-4.4980745,-11.39663,-13.972936,-31.132206
223,,,,,,,,32.82429,1.7032921,-1.889474,-4.222046,-8.973244,-60.202576
224,,,,,,,,10.697483,-3.4185123,-3.926996,-6.336734,-9.947189,-24.83727
225,,,,,,,,8.971426,-14.631202,-17.51272,-17.532085,-19.7423,-27.594666
226,,,,,,,,7.761815,-8.05266,-8.05761,-8.963933,-9.340342,-21.635555
227,,,,,,,,14.37615,-10.538786,-12.717483,-15.222172,-15.515839,-32.76075
228,,,,,,,,12.102911,-7.7891,-9.027065,-11.422653,-14.967623,-33.710213
229,,,,,,,,26.048214,-20.008158,-20.890898,-23.507504,-23.530033,-58.885544
230,,,,,,,,24.414642,-0.4653357,-0.6028205,-2.7711751,-5.338633,-45.388496
231,,,,,,,,21.066751,-12.095675,-15.632525,-18.035578,-21.664967,-32.192184
232,,,,,,,,10.667299,-7.2068405,-7.538918,-7.8089733,-8.693898,-24.717052
233,,,,,,,,27.595442,-11.0321245,-13.768952,-14.376682,-16.455923,-47.570988
234,,,,,,,,8.533828,-6.5686336,-7.634756,-10.581604,-11.624018,-18.649437
235,,,,,,,,26.794794,-16.648645,-17.762491,-20.81485,-22.851995,-81.93021
236,,,,,,,,40.96992,-9.972679,-10.280371,-20.03593,-22.4297,-51.960976
237,,,,,,,,27.010498,-3.3238802,-6.3922863,-17.636087,-18.184135,-40.867817
238,,,,,,,,8.779652,-3.6146803,-7.6197104,-9.079734,-10.488249,-23.249744
239,,,,,,,,50.063454,-11.146622,-13.414595,-19.247482,-33.353703,-55.358994
240,,,,,,,,5.678664,-8.350157,-9.86307,-12.484785,-13.165981,-17.677515
241,,,,,,,,20.408226,-11.946923,-14.072629,-20.277994,-22.898853,-45.616943
242,,,,,,,,21.863,-12.354012,-13.480157,-17.268776,-18.15909,-66.287155
243,,,,,,,,28.821577,-0.91506284,-1.4379721,-4.104125,-6.4316354,-51.909298
244,,,,,,,,26.345188,-3.085693,-4.5520387,-8.026861,-9.8651495,-38.5012
245,,,,,,,,11.777772,-16.907274,-18.404573,-20.078098,-23.076466,-32.763775
246,,,,,,,,9.9640465,-9.086956,-9.760137,-10.83196,-11.152682,-24.343515
247,,,,,,,,13.656484,-9.852885,-12.405479,-13.686586,-15.175848,-29.840229
248,,,,,,,,23.687311,-15.610456,-25.829815,-27.897598,-29.01641,-46.10237
249,,,,,,,,30.184402,-19.7455,-20.139254,-23.719055,-25.145224,-65.83109
250,,,,,,,,12.560195,-6.090705,-10.154058,-10.763049,-17.68871,-33.61989
251,,,,,,,,24.236734,-16.341658,-18.434484,-20.442167,-24.134678,-36.598858
252,,,,,,,,30.20563,-17.240198,-18.47899,-20.484102,-21.065855,-48.746376
253,,,,,,,,34.797413,-17.825924,-21.019384,-21.354017,-22.224173,-58.954346
254,,,,,,,,11.045551,-6.3225846,-8.234319,-9.728792,-12.080387,-31.119864
255,,,,,,,,26.256453,-15.885638,-19.13604,-21.282911,-27.210983,-72.86489
256,,,,,,,,8.87117,-7.257398,-8.473646,-8.686382,-10.963229,-20.650257
257,,,,,,,,34.44506,-5.2057834,-7.5787506,-15.515352,-22.010674,-55.90788
258,,,,,,,,24.899153,2.0131493,-3.6521325,-5.876027,-7.1101213,-45.80932
259,,,,,,,,41.794327,-10.300102,-11.462489,-14.77136,-30.916883,-43.74925
260,,,,,,,,15.123263,-13.08259,-14.896624,-17.381044,-17.90158,-36.85746
261,,,,,,,,24.098005,-14.336447,-16.210827,-22.993496,-25.365795,-41.82875
262,,,,,,,,7.624069,-2.8068223,-3.2461736,-4.62609,-5.8999004,-14.220165
263,,,,,,,,30.19325,0.4603488,-0.5174155,-4.5321593,-4.8642983,-53.44153
264,,,,,,,,10.693769,-7.6808934,-10.046324,-10.219769,-10.360528,-25.253586
265,,,,,,,,10.748406,-17.670012,-19.886139,-20.615955,-24.218142,-33.467995
266,,,,,,,,28.74574,-4.1550827,-8.418756,-13.321934,-14.405415,-37.942375
267,,,,,,,,13.005408,-9.963458,-10.765,-12.689816,-13.109526,-30.050978
268,,,,,,,,16.895208,-2.1047368,-4.8346095,-6.7387404,-12.7507,-25.040081
269,,,,,,,,24.38025,-15.136447,-18.128986,-19.224754,-23.981142,-37.619453
270,,,,,,,,16.5093,-12.770235,-12.851423,-13.907853,-17.295628,-26.228157
271,,,,,,,,31.686388,-3.5607224,-6.6848817,-15.456795,-20.002455,-51.67524
272,,,,,,,,25.521315,-1.9643899,-3.3567023,-13.406623,-15.949845,-39.11364
273,,,,,,,,43.115807,-9.389239,-11.066861,-25.738512,-30.548061,-52.552853
274,,,,,,,,11.749259,-4.1900716,-8.818581,-12.032325,-12.1908,-19.228058
275,,,,,,,,32.14397,-3.0099301,-6.745277,-16.937164,-21.042702,-51.264122
276,,,,,,,,18.968847,-12.478971,-13.847445,-14.76746,-18.446321,-29.083868
277,,,,,,,,32.57239,-20.584137,-21.316835,-21.49324,-23.168173,-53.51052
278,,,,,,,,15.207614,-5.793763,-8.116818,-8.269961,-10.93588,-34.53879
279,,,,,,,,23.514095,-12.492907,-15.484694,-17.851877,-24.845808,-61.874355
280,,,,,,,,14.145767,-11.115567,-13.625007,-14.264174,-17.187126,-31.42318
281,,,,,,,,28.785568,-17.42732,-19.39274,-19.882254,-24.215319,-89.11122
282,,,,,,,,6.752785,-4.688674,-4.8712807,-5.6540217,-5.752426,-17.885876
283,,,,,,,,32.350277,-18.542978,-19.578905,-24.657364,-25.021872,-66.5705
284,,,,,,,,18.933697,-1.9338673,-7.8807745,-9.682018,-10.424891,-27.431417
285,,,,,,,,11.363999,-9.020771,-11.755076,-11.979136,-12.104751,-26.102652
286,,,,,,,,17.485971,-11.316609,-14.03475,-14.733472,-14.92732,-31.862465
287,,,,,,,,42.070683,-10.017147,-11.066652,-14.689598,-30.217201,-46.89693
288,,,,,,,,38.06294,3.7094364,-4.9475327,-5.5261135,-6.197794,-65.048615
289,,,,,,,,34.146507,-5.014001,-7.0526385,-17.576164,-22.682959,-54.48186
290,,,,,,,,27.244665,-16.934078,-18.726757,-19.701035,-23.281734,-42.795746
291,,,,,,,,21.310043,-12.194972,-14.49265,-15.085617,-18.985237,-60.729454
292,,,,,,,,12.451356,-0.9793139,-4.773375,-9.40086,-10.419682,-21.811737
293,,,,,,,,26.812214,-23.832598,-23.938154,-28.322666,-30.108265,-66.378136
294,,,,,,,,30.296143,-5.7253447,-7.042276,-18.87994,-21.961306,-45.87999
295,,,,,,,,9.415623,-14.211284,-14.431047,-16.877064,-19.224262,-26.615292
296,,,,,,,,19.805922,-12.692431,-13.297341,-17.92121,-20.798523,-39.89149
297,,,,,,,,38.611813,-3.8050208,-8.825059,-19.543852,-24.970423,-62.622944
298,,,,,,,,22.533142,-14.035381,-14.214637,-14.310689,-17.32853,-68.621826
299,,,,,,,,26.474276,-11.964095,-14.60315,-19.47568,-22.874863,-39.864296
300,,,,,,,,8.361183,-8.642635,-10.157302,-12.853978,-14.196595,-20.254917
301,,,,,,,,27.95009,0.79611725,-0.6888642,-4.8143625,-5.0843954,-49.914116
302,,,,,,,,24.02699,-14.544446,-17.514847,-18.08717,-18.192644,-34.2297
303,,,,,,,,22.827871,-15.795356,-18.127014,-27.872326,-29.825975,-46.38926
304,,,,,,,,11.17215,-8.031487,-9.444362,-10.283207,-11.954505,-24.83937
305,,,,,,,,22.842937,-0.6640637,-3.2289205,-3.8428836,-4.5920672,-44.052567
306,,,,,,,,16.426971,-6.885755,-7.8497763,-9.114163,-10.963034,-20.33119
307,,,,,,,,21.645449,1.6983871,-0.80418944,-2.0628128,-3.1800878,-40.94764
308,,,,,,,,37.148525,-15.995034,-18.611225,-19.48112,-22.683466,-60.662018
309,,,,,,,,29.615625,-14.619263,-18.698061,-19.50702,-21.860987,-46.0181
