idx,true_label,pred_label,L0 (before),L0 (after),L2 (before),L2 (after),epsilon
1333,9,4,70,20,6.306904122,4.397855197,"0,1"
1355,9,4,62,24,6.043596578,4.677446768,"0,1"
1360,9,4,70,28,5.768067581,4.216492399,"0,1"
1396,9,4,61,11,5.309427391,2.745114846,"0,1"
1410,9,4,58,19,5.260862876,3.747881114,"0,1"
1421,9,4,55,14,4.201387515,3.241795014,"0,1"
1441,9,4,48,22,4.702197904,3.761467153,"0,1"
1455,9,4,54,20,4.035581842,3.046291573,"0,1"
1459,9,4,63,8,5.001396191,2.468910105,"0,1"
1462,9,4,68,16,6.382309268,3.644753646,"0,1"
1465,9,4,63,9,5.343181507,2.589643111,"0,1"
1500,9,4,59,11,5.405409738,2.892597507,"0,1"
1507,9,4,62,10,5.45918553,2.84346178,"0,1"
1518,9,4,67,22,5.932296476,4.335416055,"0,1"
1552,9,4,51,2,3.874914641,1.268468336,"0,1"
1569,9,4,55,9,5.348898854,2.597701051,"0,1"
1574,9,4,78,36,6.815948008,5.289502709,"0,1"
1585,9,4,51,13,4.347903816,3.065445321,"0,1"
1591,9,4,69,27,5.684375613,4.276245375,"0,1"
1610,9,4,64,15,4.632501398,2.752807102,"0,1"
1612,9,4,61,6,5.060934352,2.430657706,"0,1"
1643,9,4,61,21,5.315497859,4.018119284,"0,1"
1659,9,4,61,27,5.178766573,4.321771462,"0,1"
1683,9,4,72,23,6.267460501,4.64657729,"0,1"
1695,9,4,64,21,5.949727878,4.087948925,"0,1"
1720,9,4,65,30,5.218424757,4.324597707,"0,1"
1728,9,4,52,9,4.327878743,2.134234239,"0,1"
1732,9,4,61,15,5.736742904,3.533485666,"0,1"
1733,9,4,65,34,5.711142377,4.750785766,"0,1"
1736,9,4,64,8,5.436243303,2.424309793,"0,1"
1743,9,4,61,26,5.90193603,4.476288076,"0,1"
1751,9,4,59,27,5.759026147,4.58112907,"0,1"
1811,9,4,57,20,5.365723444,4.075436306,"0,1"
1826,9,4,65,14,5.425521021,3.275054551,"0,1"
1850,9,4,69,7,4.826166982,2.270131012,"0,1"
1882,9,4,65,22,5.36261856,3.775878031,"0,1"
1912,9,4,70,24,6.102609724,4.265594228,"0,1"
1937,9,4,56,11,4.368669694,3.008308372,"0,1"
1939,9,4,60,18,5.235678917,3.335245126,"0,1"
1940,9,4,57,2,4.866456522,0.011091871,"0,1"
1950,9,4,67,4,5.834984443,1.483130826,"0,1"
1960,9,4,62,26,5.610934291,4.300466253,"0,1"
1962,9,4,56,16,5.118560507,3.11578931,"0,1"
1968,9,4,60,14,4.642984894,2.659196573,"0,1"
2006,9,4,62,16,5.249000198,3.185921549,"0,1"
2033,9,4,71,20,6.130662374,3.885508719,"0,1"
2041,9,4,60,27,5.61725523,4.282281117,"0,1"
2099,9,4,65,22,5.816999045,3.786775589,"0,1"
2116,9,4,57,21,5.324961711,3.832604615,"0,1"
2119,9,4,59,23,5.27159625,4.187054618,"0,1"
2141,9,4,47,11,3.358465807,2.574416467,"0,1"
2219,9,4,58,16,5.605658425,3.570706139,"0,1"
2221,9,4,65,22,5.515960554,4.180623913,"0,1"
2274,9,4,69,16,5.955388425,3.395666325,"0,1"
2299,9,4,66,29,5.926471156,4.650413284,"0,1"
2321,9,4,60,20,5.664493782,3.916624334,"0,1"
2351,9,4,60,23,5.283731279,3.933661746,"0,1"
2370,9,4,63,21,5.904072321,4.006910601,"0,1"
2371,9,4,68,13,5.266901722,3.338957194,"0,1"
2385,9,4,70,25,5.983104496,4.404852101,"0,1"
2398,9,4,65,7,5.167490726,2.197349072,"0,1"
2438,9,4,60,6,4.490963202,1.588240136,"0,1"
2453,9,4,61,32,5.962666112,4.485343726,"0,1"
2465,9,4,67,10,5.659239315,2.778961993,"0,1"
2471,9,4,67,16,5.768711427,3.569168242,"0,1"
2501,9,4,63,14,5.551931613,2.782247231,"0,1"
2509,9,4,64,11,5.654983546,2.920634145,"0,1"
2514,9,4,61,10,5.410674798,2.748367801,"0,1"
2521,9,4,66,22,5.78716314,4.328500543,"0,1"
2553,9,4,72,29,5.849497788,4.91260961,"0,1"
2559,9,4,71,14,5.459774258,3.335996629,"0,1"
2595,9,4,55,11,4.619068513,2.728690461,"0,1"
2600,9,4,54,3,4.095218093,1.479372458,"0,1"
2613,9,4,56,12,4.869882491,2.56977373,"0,1"
2633,9,4,71,23,5.989227803,4.548263967,"0,1"
2643,9,4,63,22,5.515586945,4.199719879,"0,1"
2649,9,4,56,19,4.896134577,3.792789452,"0,1"
2677,9,4,59,21,5.284765887,3.941642739,"0,1"
2697,9,4,71,32,5.985942779,4.869705645,"0,1"
2703,9,4,65,25,5.456535468,4.162245867,"0,1"
2764,9,4,67,10,4.050469759,2.554594206,"0,1"
2779,9,4,65,6,5.81246192,2.076532614,"0,1"
2797,9,4,65,34,5.397392111,5.073891528,"0,1"
2860,9,4,58,6,4.178423551,1.75593025,"0,1"
2924,9,4,63,11,5.303726936,2.805136169,"0,1"
2953,9,4,56,23,5.232053047,4.182977533,"0,1"
2973,9,4,56,22,4.903773782,3.721531436,"0,1"
2989,9,4,58,18,4.894152212,3.673027931,"0,1"
2997,9,4,61,10,5.117418671,2.646041925,"0,1"
3000,9,4,78,24,6.694150958,4.619681081,"0,1"
3020,9,4,62,25,5.46886191,4.363787934,"0,1"
3030,9,4,70,22,5.500894339,3.698172289,"0,1"
3044,9,4,66,18,5.116946838,3.392648723,"0,1"
3055,9,4,58,14,5.470689436,3.097162944,"0,1"
3063,9,4,64,21,5.47794712,3.722541661,"0,1"
3069,9,4,67,28,5.58459324,4.047993508,"0,1"
3076,9,4,67,15,6.143670142,3.565836012,"0,1"
3083,9,4,63,28,5.961929715,4.498312726,"0,1"
3084,9,4,58,13,5.07343535,2.828628294,"0,1"
3095,9,4,65,19,5.424908732,3.558701991,"0,1"
3099,9,4,62,21,5.239443168,3.564667055,"0,1"
3121,9,4,65,17,5.647231751,3.478455689,"0,1"
3146,9,4,65,12,4.764141014,3.051340772,"0,1"
3169,9,4,62,23,5.278247819,3.820803453,"0,1"
3173,9,4,60,20,5.076218762,3.603942905,"0,1"
3190,9,4,71,17,4.783731884,3.333981483,"0,1"
3193,9,4,60,11,4.363978235,2.883814489,"0,1"
3227,9,4,74,12,4.652278032,2.658890045,"0,1"
3232,9,4,60,26,5.630277353,4.396407257,"0,1"
3257,9,4,62,26,5.22146223,4.14394404,"0,1"
3263,9,4,60,20,5.524181924,4.131236213,"0,1"
3265,9,4,66,13,5.416675805,3.09650744,"0,1"
3277,9,4,59,19,5.413137081,3.876648612,"0,1"
3284,9,4,69,10,5.872087775,2.77439548,"0,1"
3303,9,4,59,29,5.215479872,4.309500605,"0,1"
3310,9,4,61,6,4.401081619,2.206219582,"0,1"
3316,9,4,63,7,4.610050368,2.293286258,"0,1"
3322,9,4,63,23,5.462425564,4.0010091,"0,1"
3355,9,4,53,14,4.464917284,3.18440307,"0,1"
3359,9,4,55,8,4.311865909,2.688214556,"0,1"
3371,9,4,67,20,5.851347042,4.0483715,"0,1"
3389,9,4,61,25,5.649443941,4.199254799,"0,1"
3447,9,4,60,13,5.313822443,3.099721559,"0,1"
3465,9,4,58,20,5.0370347,3.786651721,"0,1"
3481,9,4,57,19,5.689369002,3.740508429,"0,1"
3483,9,4,61,23,5.999049008,4.547961337,"0,1"
3506,9,4,72,10,5.275537476,2.683880427,"0,1"
3511,9,4,60,12,4.867966836,2.945917747,"0,1"
3528,9,4,67,24,6.122300895,4.4264644,"0,1"
3533,9,4,58,22,5.595185221,4.004505344,"0,1"
3588,9,4,66,23,5.075423441,4.020747806,"0,1"
3649,9,4,61,7,5.342847627,2.414501874,"0,1"
3662,9,4,54,7,4.406908002,2.526379091,"0,1"
3678,9,4,65,14,5.595436708,2.958695536,"0,1"
3745,9,4,58,16,5.251343542,3.533444319,"0,1"
3773,9,4,64,30,6.063702585,4.736112055,"0,1"
3784,9,4,77,18,6.558455103,3.705907252,"0,1"
3787,9,4,60,22,5.609485568,3.902932188,"0,1"
3818,9,4,72,23,6.519640572,4.434208705,"0,1"
3834,9,4,65,25,5.366563146,4.365100488,"0,1"
3847,9,4,57,20,5.600166142,4.02996275,"0,1"
3852,9,4,62,27,5.815844933,4.350688341,"0,1"
3912,9,4,51,13,3.746522673,2.577649177,"0,1"
3913,9,4,59,27,5.400078317,4.741482985,"0,1"
3927,9,4,61,24,5.068179523,4.266596381,"0,1"
3967,9,4,60,11,4.863404446,2.674366048,"0,1"
3977,9,4,60,17,4.66517854,3.296033523,"0,1"
3982,9,4,59,7,4.465724909,2.377179083,"0,1"
3987,9,4,58,10,4.678189761,2.520012938,"0,1"
3991,9,4,55,15,5.07139038,3.200494964,"0,1"
3998,9,4,71,14,5.887670799,3.203619157,"0,1"
4019,9,4,60,25,5.19566258,3.807051472,"0,1"
4025,9,4,52,19,4.627562312,3.396230128,"0,1"
4026,9,4,57,22,5.004181258,4.238437468,"0,1"
4032,9,4,82,22,6.977546236,4.363239893,"0,1"
4045,9,4,59,15,5.32386992,3.530568438,"0,1"
4056,9,4,79,20,6.884973525,3.943745139,"0,1"
4060,9,4,61,16,5.187387478,3.655579336,"0,1"
4065,9,4,60,21,5.649737927,3.76891309,"0,1"
4091,9,4,63,20,5.542613915,3.904118036,"0,1"
4092,9,4,59,14,4.2099989,2.913968269,"0,1"
4095,9,4,64,22,5.552419107,3.830772426,"0,1"
4117,9,4,65,12,5.508783661,3.058974355,"0,1"
4124,9,4,59,31,5.581526072,4.28988779,"0,1"
4158,9,4,60,14,5.013220507,2.974532423,"0,1"
4206,9,4,68,13,5.194950673,3.156407226,"0,1"
4209,9,4,54,17,4.227812928,3.057541209,"0,1"
4229,9,4,63,24,5.790311281,4.426200348,"0,1"
4244,9,4,69,9,5.04942279,1.808515038,"0,1"
4277,9,4,66,26,5.742693735,4.602231042,"0,1"
4307,9,4,74,29,6.108090827,4.668880674,"0,1"
4313,9,4,73,30,6.256760434,4.724507261,"0,1"
4323,9,4,71,24,6.212176903,4.059810432,"0,1"
4329,9,4,66,17,5.234464207,3.54167586,"0,1"
4345,9,4,58,20,5.102964438,3.650929845,"0,1"
4350,9,4,68,19,5.330144664,3.85268921,"0,1"
4378,9,4,49,9,3.537250554,2.296549741,"0,1"
4399,9,4,66,24,5.668757332,4.112484158,"0,1"
4425,9,4,63,17,5.481386489,3.23021586,"0,1"
4447,9,4,69,20,5.644378449,3.678268319,"0,1"
4456,9,4,60,14,5.623824752,3.134488977,"0,1"
4459,9,4,74,24,5.858924586,4.140491253,"0,1"
4544,9,4,55,1,4.396118661,0.552941176,"0,1"
4627,9,4,48,20,5.572468987,4.408962945,"0,1"
4671,9,4,63,29,5.883084922,4.543121599,"0,1"
4754,9,4,52,15,5.813501632,3.435150861,"0,1"
4816,9,4,63,30,5.649898523,4.903030472,"0,1"
4912,9,4,63,8,4.678096071,1.834820619,"0,1"
4916,9,4,67,20,4.959741036,3.737442129,"0,1"
4932,9,4,57,19,5.072798754,3.479003866,"0,1"
4949,9,4,68,19,6.285435341,4.2511052,"0,1"
4973,9,4,52,22,5.33924989,4.20564239,"0,1"
4975,9,4,66,32,5.908783757,4.962586668,"0,1"
4983,9,4,70,28,6.105910058,5.023852372,"0,1"
5008,9,4,68,9,5.328222753,2.556670268,"0,1"
5024,9,4,55,9,4.487141696,2.176562443,"0,1"
5063,9,4,73,18,6.468332346,4.040083668,"0,1"
5142,9,4,58,21,5.297873758,3.844029508,"0,1"
5165,9,4,63,20,5.809364168,3.828748575,"0,1"
5172,9,4,69,24,5.456734162,4.191687275,"0,1"
5185,9,4,63,23,5.385740211,4.274511603,"0,1"
5201,9,4,60,12,5.405085392,3.096609251,"0,1"
5208,9,4,58,13,4.638214468,2.747385601,"0,1"
5209,9,4,60,29,5.616960914,4.791389817,"0,1"
5212,9,4,64,24,5.736954678,4.346375547,"0,1"
5224,9,4,63,5,4.661607078,2.222214917,"0,1"
5229,9,4,65,23,5.899125109,4.140795808,"0,1"
5233,9,4,61,12,4.581681258,3.023488721,"0,1"
5261,9,4,65,33,5.78021124,5.085609281,"0,1"
5276,9,4,63,11,5.071504095,2.9490874,"0,1"
5316,9,4,62,23,5.322925254,4.209787026,"0,1"
5339,9,4,64,11,5.563817309,2.976496422,"0,1"
5341,9,4,64,12,5.355945433,3.055372613,"0,1"
5350,9,4,67,13,5.636763491,2.973368918,"0,1"
5362,9,4,78,17,6.722489469,3.869463651,"0,1"
5390,9,4,53,10,4.689946875,2.978572716,"0,1"
5391,9,4,61,26,5.702672772,4.566853144,"0,1"
5402,9,4,71,26,7.105174617,4.903769078,"0,1"
5404,9,4,67,9,5.170061392,2.758318306,"0,1"
5411,9,4,60,25,5.309512837,4.45569587,"0,1"
5426,9,4,60,10,5.041441486,2.384794198,"0,1"
5454,9,4,64,8,4.925733727,2.312013325,"0,1"
5459,9,4,68,17,6.027972728,3.400920336,"0,1"
5478,9,4,75,24,6.491916128,4.721687511,"0,1"
5492,9,4,66,15,5.153490286,3.112680716,"0,1"
5501,9,4,81,28,6.525524368,4.730619623,"0,1"
5518,9,4,60,21,5.15581291,3.651047787,"0,1"
5523,9,4,60,27,5.171633212,4.263693817,"0,1"
5532,9,4,79,24,6.829884352,4.632883153,"0,1"
5539,9,4,60,29,5.12998138,4.009749748,"0,1"
5544,9,4,63,11,5.227003791,2.82783169,"0,1"
5589,9,4,72,23,6.329359526,3.908554877,"0,1"
5595,9,4,59,16,5.00810723,3.52321242,"0,1"
5645,9,4,65,23,5.498275568,4.207537953,"0,1"
5658,9,4,73,18,5.843874148,3.76237673,"0,1"
5664,9,4,55,5,4.110264156,1.870810198,"0,1"
5669,9,4,65,22,5.777038961,4.341362449,"0,1"
5704,9,4,50,4,4.584847081,1.414447342,"0,1"
5705,9,4,60,29,4.961949797,4.131126397,"0,1"
5718,9,4,70,1,5.841069512,0.996078431,"0,1"
5727,9,4,62,37,5.639272955,5.15921664,"0,1"
5746,9,4,65,11,4.664222461,2.558323894,"0,1"
5794,9,4,74,7,5.725157122,2.618204391,"0,1"
5797,9,4,64,31,5.956565845,4.944395155,"0,1"
5829,9,4,61,22,5.460729045,3.654523249,"0,1"
5860,9,4,56,4,4.487460422,1.839357827,"0,1"
5865,9,4,59,27,5.134645348,4.522032866,"0,1"
5869,9,4,66,23,5.953128468,4.421298631,"0,1"
5874,9,4,70,14,5.750958665,3.352879256,"0,1"
5878,9,4,64,5,5.156543642,1.855888309,"0,1"
5892,9,4,70,24,5.699245517,4.014901118,"0,1"
5893,9,4,54,21,4.805701151,3.937526356,"0,1"
5898,9,4,60,7,3.973926943,2.069525871,"0,1"
5918,9,4,69,21,5.878900948,3.886686035,"0,1"
5924,9,4,59,13,5.241635287,3.19189429,"0,1"
5937,9,4,55,24,5.479380102,4.140082669,"0,1"
5943,9,4,64,27,5.840103173,4.773083895,"0,1"
5979,9,4,65,29,5.845873816,4.955678997,"0,1"
5992,9,4,63,28,5.946249048,4.515161353,"0,1"
6019,9,4,71,31,6.471468746,5.017669663,"0,1"
6036,9,4,67,2,3.972742577,1.411443319,"0,1"
6051,9,4,70,23,6.071121474,4.563374915,"0,1"
6067,9,4,66,32,5.928939705,5.018405187,"0,1"
6084,9,4,64,22,6.599387154,4.062184835,"0,1"
6092,9,4,74,6,6.449765664,2.08057603,"0,1"
6205,9,4,71,27,6.171478842,5.036842349,"0,1"
6263,9,4,61,23,5.442312194,4.530077194,"0,1"
6272,9,4,55,6,3.60231247,2.301967465,"0,1"
6294,9,4,58,20,5.062918239,3.670412263,"0,1"
6295,9,4,76,15,6.621770393,3.469830426,"0,1"
6310,9,4,65,13,3.736510018,2.906977645,"0,1"
6334,9,4,59,14,4.463294704,2.803137145,"0,1"
6379,9,4,73,34,6.66911835,5.312961381,"0,1"
6382,9,4,65,11,4.488190322,2.240180418,"0,1"
6439,9,4,62,13,5.018618162,3.133240078,"0,1"
6479,9,4,57,18,5.354864267,3.596773299,"0,1"
6491,9,4,62,16,5.293395739,3.374247178,"0,1"
6535,9,4,62,24,5.32983305,4.371759359,"0,1"
6542,9,4,58,16,5.505344647,3.571705202,"0,1"
6577,9,4,69,31,5.867763607,4.773945693,"0,1"
6589,9,4,63,15,5.861748227,3.27954761,"0,1"
6599,9,4,64,19,5.558160558,3.549318588,"0,1"
6625,9,4,67,19,5.493949697,3.727889836,"0,1"
6641,9,4,62,32,5.796386205,4.83080115,"0,1"
6643,9,4,57,19,5.780498576,4.08585674,"0,1"
6661,9,4,63,5,4.817913198,1.770356965,"0,1"
6668,9,4,65,14,4.826101658,3.536800545,"0,1"
6679,9,4,68,6,5.761848031,2.371975299,"0,1"
6694,9,4,83,9,6.174764782,2.825614698,"0,1"
6699,9,4,55,15,4.77487014,2.789015638,"0,1"
6717,9,4,54,14,4.586518868,2.934748531,"0,1"
6741,9,4,64,17,5.72168286,3.395315315,"0,1"
6751,9,4,58,24,5.904317164,4.383463034,"0,1"
6765,9,4,61,22,5.515153359,3.685805143,"0,1"
6769,9,4,61,6,5.429007767,2.196855605,"0,1"
6779,9,4,61,18,5.015255466,3.460334915,"0,1"
6787,9,4,60,15,5.16637161,3.258894315,"0,1"
6790,9,4,77,15,6.036711984,3.532258112,"0,1"
6813,9,4,58,14,4.579324345,2.911465621,"0,1"
6820,9,4,60,16,5.27526928,3.513686099,"0,1"
6821,9,4,64,23,5.588378395,4.023233181,"0,1"
6842,9,4,67,25,5.810119902,4.230974558,"0,1"
6886,9,4,62,13,5.86943418,3.339516756,"0,1"
6893,9,4,64,10,5.542566746,2.683055177,"0,1"
6922,9,4,58,12,5.46155414,3.049119852,"0,1"
6934,9,4,80,33,7.096584186,5.448094877,"0,1"
6961,9,4,70,28,5.905408413,4.829717058,"0,1"
6964,9,4,60,20,6.059885686,3.959331902,"0,1"
6969,9,4,68,26,6.216146454,4.558205735,"0,1"
6993,9,4,71,26,6.098909212,4.477260243,"0,1"
7016,9,4,63,24,4.972862921,4.312062068,"0,1"
7023,9,4,69,23,6.39586083,4.519068064,"0,1"
7053,9,4,52,22,5.00690949,4.029088771,"0,1"
7061,9,4,47,11,4.45307716,3.004848063,"0,1"
7071,9,4,59,23,4.929985772,3.678176336,"0,1"
7087,9,4,53,21,4.369591896,3.526148818,"0,1"
7094,9,4,59,19,4.275605184,2.723892888,"0,1"
7148,9,4,63,16,4.590599357,3.08118523,"0,1"
7155,9,4,50,8,4.30538945,2.305382099,"0,1"
7157,9,4,56,15,4.965661402,3.509709715,"0,1"
7171,9,4,58,9,5.348802537,2.401162733,"0,1"
7180,9,4,64,22,5.721830687,4.339142588,"0,1"
7194,9,4,59,25,5.665267484,4.43152698,"0,1"
7201,9,4,68,8,5.405961651,2.109964277,"0,1"
7208,9,4,71,23,5.927350767,4.275680717,"0,1"
7217,9,4,54,20,4.796881596,3.74263547,"0,1"
7233,9,4,62,10,5.139584863,3.04476912,"0,1"
7239,9,4,64,5,4.308035463,2.015960918,"0,1"
7241,9,4,63,9,4.773539781,2.56910937,"0,1"
7245,9,4,62,14,4.35476556,3.09245712,"0,1"
7251,9,4,62,10,4.76825979,2.647500326,"0,1"
7252,9,4,61,19,5.713549192,3.8624226,"0,1"
7256,9,4,62,18,5.519681329,3.572594219,"0,1"
7264,9,4,57,1,4.042336506,1,"0,1"
7269,9,4,59,14,5.28866095,3.405213453,"0,1"
7310,9,4,60,20,5.865351903,3.882085552,"0,1"
7312,9,4,61,11,4.74802211,2.706504617,"0,1"
7335,9,4,58,16,5.183475652,3.123270302,"0,1"
7365,9,4,55,11,4.563588907,2.739838098,"0,1"
7381,9,4,78,13,5.387473189,2.52588902,"0,1"
7407,9,4,59,22,4.982492995,3.862874488,"0,1"
7447,9,4,54,18,4.757245834,3.440279756,"0,1"
7492,9,4,66,23,5.491299609,4.052274721,"0,1"
7505,9,4,65,17,5.43270034,3.668805081,"0,1"
7511,9,4,65,24,5.855014905,4.735795451,"0,1"
7538,9,4,66,21,5.323862699,3.917906133,"0,1"
7647,9,4,76,30,6.502705792,5.126622735,"0,1"
7667,9,4,67,25,5.928896907,4.436004867,"0,1"
7680,9,4,59,11,5.06661962,3.149346795,"0,1"
7702,9,4,62,13,5.68498836,3.3535328,"0,1"
7713,9,4,70,20,6.210931564,3.869191396,"0,1"
7714,9,4,66,19,5.354656049,3.622434263,"0,1"
7727,9,4,58,13,5.182377794,3.16089865,"0,1"
7733,9,4,65,27,5.852435029,4.257969437,"0,1"
7742,9,4,55,15,5.274646838,3.480627995,"0,1"
7755,9,4,61,20,6.111877621,3.806887867,"0,1"
7756,9,4,61,4,4.628793424,1.684353671,"0,1"
7757,9,4,64,20,5.730387377,3.975588718,"0,1"
7773,9,4,73,16,6.17544467,3.244585588,"0,1"
7791,9,4,69,13,5.590330533,3.084988645,"0,1"
7805,9,4,74,26,6.024355284,4.229664014,"0,1"
7811,9,4,68,27,6.100815206,4.490742325,"0,1"
7812,9,4,63,17,5.338443342,3.670613373,"0,1"
7922,9,4,62,4,4.440921518,1.891281927,"0,1"
7936,9,4,55,8,3.862026409,2.469433281,"0,1"
8015,9,4,63,23,5.747435782,4.171196154,"0,1"
8030,9,4,60,20,5.631334316,4.155850783,"0,1"
8035,9,4,78,18,5.75523966,3.516123132,"0,1"
8036,9,4,62,33,5.726777991,4.799982379,"0,1"
8066,9,4,63,18,4.900054531,3.215765183,"0,1"
8111,9,4,59,21,5.667385801,3.927473985,"0,1"
8127,9,4,55,16,4.79131439,3.396961349,"0,1"
8141,9,4,56,16,5.35488437,3.584929367,"0,1"
8155,9,4,65,22,5.742092502,4.10118277,"0,1"
8165,9,4,57,23,5.544027409,4.322212685,"0,1"
8199,9,4,66,17,5.824386284,3.666031192,"0,1"
8220,9,4,66,8,5.800746349,2.5728748,"0,1"
8231,9,4,54,21,5.629278927,4.29125341,"0,1"
8238,9,4,47,7,3.843563402,2.198433611,"0,1"
8244,9,4,63,30,5.923070839,4.749024465,"0,1"
8271,9,4,60,11,5.207826896,2.788734408,"0,1"
8287,9,4,64,13,4.809288718,3.215234306,"0,1"
8301,9,4,70,9,5.285120896,2.950192716,"0,1"
8315,9,4,64,14,4.809845087,3.187318683,"0,1"
8316,9,4,69,14,4.98697419,2.672939565,"0,1"
8322,9,4,69,12,5.920245275,2.967940968,"0,1"
