epsilon,idx,true_label,pred_label,L0 (before),L0 (after),L2 (before),L2 (after)
"0,1",9673,9,7,73,4,5.0564274611372015,1.5263115889335572
"0,1",9683,9,7,72,21,4.764710723793232,3.252914583446241
"0,1",9713,9,7,70,19,4.543468553594375,3.0896212265158294
"0,1",9729,9,7,78,7,4.672877725349022,1.87225641898317
"0,1",9751,9,7,76,26,5.338126450572973,3.607020366541388
"0,1",9754,9,7,71,17,4.830314055171553,2.6547281780525864
"0,1",9784,9,7,76,23,5.3433930501821685,3.4294560474276365
"0,1",9817,9,7,69,20,5.3873218964950675,3.2224772864353435
"0,1",9825,9,7,80,15,5.514113170762542,2.7132975974567324
"0,1",9838,9,7,79,15,5.507464439476242,2.771736298222103
"0,1",9870,9,7,92,16,5.2816454393221814,2.9874117541528222
"0,1",9889,9,7,93,31,5.715836610540982,3.6789769234643637
"0,1",9938,9,7,61,32,5.669016406783172,4.325609299197526
"0,1",9949,9,7,101,25,6.319282659711728,3.811074737844883
"0,1",9969,9,7,78,16,5.68833228486228,2.9435075729455322
"0,1",10003,9,7,70,17,4.766837254269225,2.6160448941331174
"0,1",10004,9,7,89,28,5.5080549872352185,3.3120195167764153
"0,1",10070,9,7,81,3,5.08280680616872,1.6109868835426808
"0,1",10094,9,7,78,22,5.154419759814037,3.455527307585883
"0,1",10112,9,7,81,14,5.365779333035101,2.9085457879390955
"0,1",10193,9,7,65,13,5.227274462694965,2.9095792947492733
"0,2",22,9,7,75,22,6.151822590432849,3.5958645990266196
"0,2",54,9,7,92,9,5.9803291542808035,2.188193126306759
"0,2",57,9,7,80,20,6.040157807848563,3.1254901960784314
"0,2",87,9,7,91,26,5.822495451882915,3.5432539017442806
"0,2",153,9,7,74,20,5.855851412976372,3.122068636671471
"0,2",154,9,7,87,17,5.301139859871434,2.896940543685458
"0,2",162,9,7,75,29,5.589920626496803,4.069350750732542
"0,2",172,9,7,82,1,4.870971851900493,0.8509803921568627
"0,2",176,9,7,68,14,4.882778152993384,2.770587541456694
"0,2",183,9,7,77,24,6.12628851718321,4.098815950406836
"0,2",226,9,7,72,20,4.7546880889843255,2.833050396348549
"0,2",227,9,7,82,22,5.778223447159658,3.352324217977361
"0,2",247,9,7,80,17,5.732111401129237,2.7379374394842912
"0,2",282,9,7,75,20,5.20859018974481,3.199584267496878
"0,2",285,9,7,73,12,4.96252933735083,2.6014753451742347
"0,2",304,9,7,53,8,4.684500443590297,2.255406593149651
"0,2",313,9,7,70,22,5.3963705461288045,3.598660522303628
"0,2",334,9,7,86,25,5.806116437129651,3.702415641713684
"0,2",364,9,7,70,14,5.612482655051038,3.0061093758199386
"0,2",374,9,7,67,13,4.670067964634978,2.4295249146765747
"0,2",389,9,7,76,17,5.549309214364619,3.414486180746419
"0,2",409,9,7,89,17,6.068860269853773,3.3198898459142026
"0,2",424,9,7,78,20,5.53612580834128,3.43100278119719
"0,2",428,9,7,78,31,5.74179654853491,3.758792332661768
"0,2",441,9,7,69,24,5.250872028051993,3.673425667174555
"0,2",460,9,7,84,15,5.858172523350692,2.8932752905589303
"0,2",487,9,7,91,17,6.7414399565247125,3.424432196849416
"0,2",525,9,7,93,26,6.3964354740994285,4.17825056426464
"0,2",550,9,7,79,26,5.221390070062254,3.2057474337502856
"0,2",600,9,7,58,24,5.228133459413104,3.6605002147761185
"0,2",744,9,7,67,8,5.010979103176557,2.0856478492719295
"0,2",940,9,7,82,28,5.503113655017352,3.7780278995381416
"0,2",1027,9,7,70,15,6.081995160208254,2.8939768284992904
"0,2",1038,9,7,87,25,5.590066435453821,3.43934983081783
"0,2",1061,9,7,86,12,5.615899875442561,2.307432452172316
"0,2",1112,9,7,78,17,5.295707822184579,3.0998902387831224
"0,2",1116,9,7,76,8,5.209462599606726,2.358601035910368
"0,2",1122,9,7,75,9,4.880123910415319,2.533876588385323
"0,2",1138,9,7,60,8,4.981367821678683,1.9355354757417056
"0,2",1250,9,7,77,10,5.231187344224343,2.327631854478018
"0,2",1284,9,7,65,20,5.469573312277435,3.633571942261838
"0,2",1292,9,7,83,19,5.368236425697342,2.968264800290629
"0,2",1316,9,7,81,24,5.557870029230837,3.0714420469214585
"0,2",1401,9,7,74,4,5.146117187441612,1.4768233831039979
"0,2",1441,9,7,67,16,5.349150421032842,2.9160600786267605
"0,2",1459,9,7,87,12,5.75054550009259,2.582900026911535
"0,2",1500,9,7,64,22,5.332448023407032,3.305165879609365
"0,2",1555,9,7,79,11,5.821787552266858,2.729217369683183
"0,2",1610,9,7,89,22,6.07595648541121,3.77342535987649
"0,2",1622,9,7,97,13,5.694980488831027,2.2643451032552235
"0,2",1623,9,7,70,33,5.495871016631435,3.92393458040664
"0,2",1632,9,7,83,34,5.343416074754342,3.9236484680763724
"0,2",1643,9,7,78,21,5.631372549019608,3.4884816234156775
"0,2",1695,9,7,87,24,5.7538553345624415,3.4445952516253904
"0,2",1732,9,7,79,7,5.3245255992053995,1.9262208589322307
"0,2",1733,9,7,77,28,5.977432890465218,4.1342150341366315
"0,2",1740,9,7,81,17,5.390727796369267,2.9363070802475217
"0,2",1748,9,7,87,22,5.585343593072143,3.1431611071471517
"0,2",1794,9,7,80,19,5.150009611678843,3.2699627934444977
"0,2",1811,9,7,83,23,5.480926348092811,3.266457164385694
"0,2",1826,9,7,78,3,4.982797010868358,1.5091977392722695
"0,2",1855,9,7,77,19,5.275082700864619,3.223336190001227
"0,2",1875,9,7,101,5,6.896912146384091,2.178148090509618
"0,2",1878,9,7,78,20,5.284624749841365,2.9795070925268043
"0,2",1895,9,7,73,10,4.833043383101896,2.666634947908246
"0,2",1905,9,7,72,18,4.470662194090677,2.564265117729114
"0,2",1962,9,7,69,14,4.707849262149857,2.316654842186016
"0,2",2033,9,7,80,9,4.680743310549526,2.2107910525526617
"0,2",2041,9,7,76,35,5.575804543661111,4.162336388828267
"0,2",2119,9,7,80,17,5.466087121500949,2.8326703885522404
"0,2",2141,9,7,66,17,4.923019862591867,3.447061054227568
"0,2",2199,9,7,84,19,5.109758776680473,2.9969406417718267
"0,2",2219,9,7,79,30,5.2395004032065735,3.6369710792492778
"0,2",2247,9,7,87,18,5.499044690024214,2.8845396533794596
"0,2",2312,9,7,90,18,5.89233662575281,2.7156827351856316
"0,2",2321,9,7,87,27,5.892421448498103,3.7064134903122703
"0,2",2331,9,7,79,21,5.180234816746444,3.223968292245455
"0,2",2351,9,7,83,20,5.573049887109729,3.258811731650856
"0,2",2364,9,7,80,16,5.266143959577905,2.9209105720273008
"0,2",2434,9,7,76,16,5.784029238600659,2.9684461311735735
"0,2",2438,9,7,65,23,5.224300714414594,3.5098389745209837
"0,2",2453,9,7,92,24,5.88740436701096,3.6487830627885485
"0,2",2562,9,7,75,35,5.2107023216761394,4.220948835680586
"0,2",2595,9,7,84,18,5.824325554610591,3.3573254216605375
"0,2",2613,9,7,79,19,5.424216989577318,3.388491729584267
"0,2",2633,9,7,103,22,5.94273971539012,3.4263739502207358
"0,2",2649,9,7,76,18,5.3712550323771975,3.4494359289026906
"0,2",2696,9,7,87,12,5.083153229172766,2.253179222564539
"0,2",2712,9,7,70,18,4.669379669452995,2.8646783695045803
"0,2",2728,9,7,92,19,5.926982332468723,2.5565529705286374
"0,2",2763,9,7,92,18,5.989855579039199,3.2322386046731464
"0,2",2764,9,7,67,3,3.3531819658981306,1.2684743975316912
"0,2",2860,9,7,64,15,5.19615538233808,2.530636578360067
"0,2",2953,9,7,89,12,5.849463610368672,2.7046317087061156
"0,2",2956,9,7,82,4,4.856685028452036,1.5480761584584728
"0,2",2973,9,7,79,20,5.906953786622455,3.304975104035273
"0,2",2989,9,7,69,15,5.681019884501776,2.754398809680284
"0,2",2997,9,7,82,13,5.9672604139057315,2.321303641474903
"0,2",3020,9,7,80,18,5.194656113141148,3.2102800082923726
"0,2",3063,9,7,106,11,6.647898610841103,2.438619812470399
"0,2",3083,9,7,89,35,6.2530306377677976,4.379047312295427
"0,2",3099,9,7,82,15,6.1637478674855855,2.8869138251883832
"0,2",3104,9,7,77,19,5.908414164499145,3.454296535055343
"0,2",3193,9,7,74,14,5.659720282783779,2.9362311365417457
"0,2",3227,9,7,106,26,7.654296223221189,4.31983880542813
"0,2",3232,9,7,79,29,5.3034819142922425,3.2868921690129955
"0,2",3257,9,7,83,18,5.302107261000205,3.1967760576289606
"0,2",3277,9,7,79,14,5.039188219960243,2.3678709348951887
"0,2",3284,9,7,76,25,5.6979582467291445,3.9929503429630455
"0,2",3292,9,7,84,17,5.572601454128164,3.086837529929036
"0,2",3296,9,7,80,10,5.380893762703885,2.6974349528533677
"0,2",3311,9,7,92,18,6.527167959278162,3.3216079818026523
"0,2",3322,9,7,83,19,5.231779682543442,2.8982673899932867
"0,2",3346,9,7,99,18,5.9595999855440835,3.1632161131343723
"0,2",3371,9,7,99,9,6.1403600489043555,2.3595039196059644
"0,2",3374,9,7,85,25,5.4780608180995385,3.685028992753213
"0,2",3382,9,7,107,19,5.703739237711595,2.6518359218186176
"0,2",3414,9,7,84,25,5.616891096519287,3.4926384932815506
"0,2",3447,9,7,74,20,5.448741252618387,3.0743147197011007
"0,2",3465,9,7,79,35,5.7696430771743055,4.133988116458534
"0,2",3481,9,7,81,29,5.761202083117906,3.7967285944602773
